5H14 1  1.1
5H21 3  2.1 3.2 2.3
5H21 7  2.1 2.2
5H22 3  2.2 3.3
5H22 1  1.1
5H23 5  2.2
5H23 7  2.1 7.2 5.3
5H23 3  2.2
5H24 7  6.1
5H24 3  1.1 1.2
5H31 7  4.1 1.2
5H31 1  2.1 1.2
5H31 5  1.3
5H32 5  1.2
5H32 7  12.1
5H32 1  1.1
5H33 1  2.2 1.3
5H34 7  2.1
5H34 5  1.2
5H34 1  1.1 1.2
5H41 3  1.2 1.3
5H42 3  8.2 1.3
5H42 9  5.3
5H43 2  1.3
5H43 3  1.1 1.2 2.3
5H44 3  2.3
5H44 7  1.1 2.2
3I11 10 5.3
3I11 7  1.3
3I12 10 1.2 8.3
3I12 7  2.1 2.2
3I12 4  1.2
3I13 7  1.1 1.3
3I13 3  1.3
3I13 1  1.1
3I14 2  1.3
3I14 7  16.1 3.2
3I14 1  1.1 3.2 1.3
3I14 3  1.1
3I14 10 2.3
3I21 7  3.1
3I21 4  1.1 1.2 1.3
3I21 3  1.3
3I22 7  3.1
3I23 3  1.2
3I23 4  2.2 1.3
3I23 7  5.1 9.2
3I23 5  3.2
3I24 3  2.2 1.3
3I24 2  1.2
3I31 10 1.3
3I32 1  1.2
3I33 7  1.1
3I34 0  0   0
3I41 1  1.2
3I41 7  3.1
3I42 1  2.3
3I42 7  2.1
3I43 7  9.1
3I44 7  4.1 1.2
3I44 1  2.2
4I11 0  0   0
4I12 1  2.1
4I12 7  3.1 1.2
4I13 7  1.1
4I13 7  1.1
4I13 2  1.3
4I14 4  1.3
4I21 7  5.1
4I21 4  1.1
4I22 7  7.1
4I23 7  1.1
4I23 1  1.1 2.2 2.3
4I24 7  1.1 3.2
4I24 4  1.2
4I31 7  3.2
4I31 5  1.2
4I31 1  2.2
4I31 1  1.2
4I32 7  3.1 1.2
4I33 7  3.1
4I33 7  1.2
4I33 3  2.2
4I33 1  1.2
4I34 1  1.1
4I34 7  1.1
4I41 7  3.1 1.2 1.3
4I41 1  1.1
4I42 3  2.2
4I42 1  1.1
4I42 5  1.2
4I42 5  1.2
4I42 7  7.1
4I42 4  2.1
4I43 7  10.1 6.2 9.3
4I43 1  5.1 2.2
4I43 3  1.1
4I44 7  8.1 1.3
4I44 1  1.1
5I11 7  3.1
5I11 4  1.3
5I11 8  3.2 3.3
5I11  1 1.3
5I12 7  18.1 5.2
5I12 1  1.1 2.2
5I12 8  1.3
5I12 3  1.3
5I13 7  56.1 1.2
5I13 1  1.1 2.2
5I14 4  2.2
5I14 7  32.1 2.2
5I14 1  2.1
5I14 2  1.1
5I21 3  2.2 5.3
5I21 7  4.1
5I21 5  1.1
5I22 3  2.2 1.3
5I22 1  1.2
5I23 7  16.1 2.2
5I23 1  1.2
5I23 5  1.1
5I23 3  1.3
5I24 7  3.1
5I24 8  1.1
5I24 3  3.2
5I31 7  1.1
5I31 1  7.1
5I31 4  1.1
5I31 5  1.1
5I31 2  1.1
5I32 4  1.2
5I32 1  1.1 3.2
5I32 4  1.4
5I33 1  2.1 2.2
5I33 7  1.1
5I34 7  3.1
5I41 1  1.1 1.3
5I41 3  2.2 1.3
5I42 1  1.2
5I42 7  1.1
5I43 3  3.2 3.3
5I43 1  1.3
5I44 7  1.2
5I44 1  1.2
3J11 7  4.1 17.2 9.3
3J11 3  1.3
3J11 1  1.2
3J11 2  1.3
3J12 5  1.2
3J12 1  1.1 1.2
3J13 2  1.2
3J14 10 5.4
3J14 2  1.1 1.2
3J14 7  1.1
3J14 5  5.2 1.3
3J14 1  1.1 1.2
3J21 7  1.2
3J22 3  3.2 2.3
3J23 7  1.1
3J23 3  1.2
3J24 2  1.1
3J31 7  26.1 1.2
3J31 1  2.1 1.2
3J31 2  1.1 1.2
3J32 3  1.3
3J33 1  1.2
3J33 3  2.2
3J33 5  1.2
3J33 7  2.1 1.2
3J33 2  3.3
3J34 3  8.2 1.3
3J34 7  11.1
3J34 2  2.1 2.2
3J34 1  1.1
3J41 7  1.1
3J41 3  1.1 1.2
3J41 6  1.2
3J42 2  3.1
3J42 1  3.1 1.2
3J42 7  1.1
3J43 7  6.1
3J43 3  3.2 1.3
3J43 1  1.1
3J44 3  1.2
3J44 1  1.1
3J44 2  2.1
3J44 6  1.2
4J11 7  4.1 18.2 1.3
4J11 1  1.1
4J12 7  2.1 1.2
4J13 7  2.1 1.2
4J14 7  2.1
4J14 1  1.1
4J21 0  0   0
4J22 0  0   0
4J23 0  0   0
4J24 5  1.2
4J24 1  1.3
4J31 1  2.1
4J31 2  1.2
4J32 7  1.1 5.2 8.3
4J32 1  1.1
4J32 3  1.3
4J33 7  2.1
4J33 1  1.3
4J34 3  1.1 4.2 1.3
4J34 1  1.2
4J34 7  1.1 1.2
4J41 7  7.1
4J41 2  1.1
4J42 7  26.1
4J42 5  1.1
4J42 1  1.1 1.2
4J43 7  5.1
4J43 1  1.2
4J44 7  8.1 2.2
4J44 1  1.1
4J44 3  1.2
5J11 1  2.2
5J11 7  2.1
5J12 7  1.1 2.2
5J12 1  1.2
5J13 1  1.1 1.2
5J13 7  3.1 2.2
5J14 1  4.2 1.3
5J14 5  1.2 1.3
5J14 7  2.1
5J21 0  0   0
5J22 0  0   0
5J23 1  1.1
5J24 0  0   0
5J31 7  4.1
5J32 7  25.1
5J32 1  2.1
5J33 7  38.1
5J33 1  3.1
5J34 7  16.1
5J41 0  0   0
5J42 7  2.1
5J42 4  1.1
5J43 0  0   0
5J43 6  1.2
5J44 6 1.2
6C11 7  4.1
6C12 7  4.1
6C12 16 2.1
6C13 7  3.1
6C13 1  1.2
6C13 16 1.1
6C14 7  1.1
6C21 7  21.1 5.2
6C21 3  1.1
6C22 7  17.1 2.2
6C22 3  1.1
6C23 7  30.1
6C24 7  36.1
6C31 12 1.1 1.2
6C31 7  50.1 2.2
6C31 5  1.2
6C31 1  4.1 4.2
6C31 3  2.1
6C31 7  17.1
6C32 5  1.2
6C32 1  3.2
6C33 5  1.1 1.2
6C33 7  1.1
6C34 7  19.1
6C34 3  1.1
6C41 1  2.2
6C41 7  6.1
6C42 1  1.1
6C42 7  4.1 18.2
6C42 5  2.2
6C43 7  29.1 2.2
6C43 3  1.2
6C43 5  2.2
6C43 1  1.2
6C44 7  2.1
6C44 5  1.3
7C11 7  2.1
7C12 7  12.1 11.2
7C12 5  1.1 5.2
7C12 9  3.2 1.3
7C13 7  9.1 1.2
7C13 5  1.1
7C13 1  1.1
7C13 16 1.2
7C14 5  6.2 2.3
7C14 7  4.2
7C21 5  4.1 8.2
7C21 7  5.1
7C22 7  8.1
7C22 5  1.1
7C23 5  1.1
7C23 7  7.1 1.2
7C23 1  1.1
7C24 16 1.1
7C24 7  3.1
7C24 5  2.1 2.2
7C31 5  2.3
7C32 5  1.2 2.3
7C32 7  1.2
7C33 0  0   0
7C34 0  0   0
7C41 5  1.1 1.2
7C41 7  3.1 2.2
7C42 1  2.2
7C42 7  4.1 3.2
7C43 5  2.3
7C43 3  1.2
7C43 7  1.1
7C43 1  1.2
7C44 5  1.2 1.3
8C11 0  0   0
8C12 0  0   0
8C13 0  0   0
8C14 6  1.2
8C21 0  0   0
8C22 5  1.2
8C23 7  2.3
8C24 7  10.1 2.2
8C31 5  1.2
8C31 7  1.1
8C32 7  2.1 3.2 3.3 1.4
8C32 6  1.3
8C33 7  2.1 13.2 3.3 1.4
8C33 12 1.3
8C33 5  1.2
8C33 6  1.2
8C34 1  1.1
8C34 6  2.2
8C34 7  6.1 4.2
8C41 7  1.2
8C41 16 1.2 1.3
8C42 1  3.2
8C42 5  1.2
8C43 7  10.1 2.2
8C43 5  1.2
8C44 5  2.2
8C44 7  1.2
8C44 1  1.1
6D11 5  1.1 1.2
6D11 3  1.3
6D11 7  2.2
6D12 1  1.2
6D13 1  1.1 1.2
6D13 3  2.2
6D14 7  5.1 1.2
6D14 5  1.2
6D14 1  1.2
6D21 7  1.1
6D22 5  1.1
6D22 7  1.1
6D23 0  0   0
6D24 7  2.2
6D24 5  3.2
6D24 1  2.2
6D31 7  10.1
6D31 1  4.1
6D32 0  0   0
6D33 7  1.1
6D34 7  1.4
6D41 7  1.1
6D42 7  2.1
6D43 0  0   0
6D44 7  1.1
7D11 0  0   0
7D12 5  1.1
7D12 2  1.2
7D13 1  1.2
7D13 7  1.1
7D14 1  1.2
7D14 4  1.3
7D21 6  1.2
7D21 5  1.2
7D21 7  1.1
7D22 1  1.2
7D22 7  2.1
7D22 5  1.2
7D23 3  2.2 1.3
7D23 1  2.1 2.2
7D23 5  1.2 2.3
7D23 7  1.2
7D24 5  1.3
7D24 7  1.2 1.3
7D31 0  0   0
7D32 0  0   0
7D33 0  0   0
7D34 0  0   0
7D41 1  1.2
7D42 5  2.2 1.3
7D43 5  1.2
7D43 1  2.1 2.2
7D44 1  6.2
8D11 0  0   0
8D12 5  0   1.2
8D13 7  6.1 2.2
8D14 0  0   0
8D21 7  15.1 2.2
8D22 7   1.1
8D22 1  1.2
8D23 7  6.1
8D23 5  1.2
8D24 7  15.1
8D24 6  3.2
8D31 7  1.2
8D31 7  4.1
8D32 7  2.1
8D33 7  1.1 1.2
8D34 7  1.1
8D41 7  2.1
8D42 7  1.1
8D42 1  1.2
8D43 0  0   0
8D44 7  2.1
6E11 0  0   0
6E12 5  1.2
6E13 8  1.2
6E13 7  1.1
6E14 1  3.3
6E14 5  3.2
6E21 7  1.1
6E22 2  1.3
6E22 7  1.1
6E22 5  1.2
6E23 2  2.1 2.2
6E23 7  8.1 1.2
6E23 1  1.1 1.2
6E23 9  2.3
6E24 7  1.1
6E24 2  1.2
6E24 16 2.1
6E31 5  1.2 2.3
6E32 1  2.3
6E33 7  1.1
6E33 1  1.1
6E34 0  0   0
6E41 0  0   0
6E42 5  3.3
6E43 5  1.1
6E43 4  1.3
6E44 7  2.1
6E44 3  1.1
6E44 4  1.2
6E44 1  1.1
6E44 5  1.3
7E11 1  1.1 2.2
7E11 5  2.2 1.3
7E12 7  19.1 2.2
7E13 5  3.1 2.2
7E13 25 1.2
7E14 1  4.1 3.2
7E14 7  5.1 2.2
7E14 7  5.1 2.2 1.4
7E14 25 1.2
7E21 3  1.1
7E22 5  4.2
7E22 1  1.2
7E23 7  5.1
7E23 1  1.1 1.2
7E23 5  1.2
7E24 1  2.1
7E24 7  4.1
7E24 3  1.1
7E24 5  1.2
7E31  1 1.1
7E31 25 1.1 1.2
7E31 7  4.1 8.2
7E32 1  5.1 1.2
7E32 7  10.1 2.2
7E33 7  14.1 4.2 3.3
7E33 1  3.1
7E33 5  1.3
7E34 7  4.1
7E34 1  4.1
7E34 5  1.1
7E34 25 1.3
7E41 1  3.1 38.2
7E41 5  2.2
7E41 4  1.2
7E42 1  9.2
7E42 7  2.1 3.2
7E42 10 1.2
7E43 5  2.3
7E44 3  1.2
7E44 1  1.2
7E44 2  1.2
7E44 7  1.2
7E44 29 3.2
7E44 7  2.2
7E44 6  1.2
8E11 1  1.1 2.2
8E11 3  1.3
8E11 7  1.1
8E12 7  3.1
8E12 3  1.2 1.3
8E13 1  1.2
8E13 5  1.1 3.2 1.3 1.4
8E13 7  3.1
8E14 7  8.1
8E14 5  1.2
8E21 0  0   0
8E22 3  3.3
8E23 3  1.3
8E24 3  1.3
8E24 7  1.1
8E31 7  5.1 1.2
8E31 1  2.1
8E32 7  16.1 5.2
8E32 1  2.1
8E32 5  1.2
8E33 7   4.1 1.2
8E33 1  1.1
8E34 1  5.1 1.2
8E44 7  7.1 3.2
8E44 3  2.2 1.3
8E41 3  9.2 10.3
8E41 6  1.2
8E42 3  2.2 4.3
8E43 25 6.1 7.2 3.3 1.4
8E43 3  3.2 1.3
8E43 7  1.1
8E43 6  1.3
8E44 3  1.1 6.2 9.3
6F11 1  1.2
6F11 7  1.1
6F12 5  1.2
6F13 5  1.2
6F14 7  2.1
6F21 1  1.2
6F21 7  1.2
6F22 7  1.1
6F22 3  2.2 1.3
6F22 5  1.2
6F23 2  3.1 1.2 1.3
6F23 5  2.2
6F24 1  1.1 2.2
6F24 7  1.1
6F24 5  2.2
6F31 7  1.1
6F31 1  1.1
6F32 0  0   0
6F33 0  0   0
6F34 0  0   0
6F41 1  1.1 4.2
6F41 7  1.1 3.2
6F41 5  1.3
6F42 5  2.2
6F42 7  2.1 4.2 1.3
6F43 7  11.1 3.2
6F43 1  2.1
6F43 6  1.2
6F44 1  3.1
6F44 7  10.1 1.2
7F11 3  1.1 1.2 5.3
7F11 1  1.1
7F11 7  2.1
7F12 7  18.1 7.2
7F12 5  2.2
7F12 3  2.2 1.3
7F13 5  1.2
7F13 7  12.1 1.2
7F13 1  1.2
7F14 7  10.1 1.2
7F14 3  1.1 5.3
7F14 1  2.1
7F14 5  1.2
7F21 3  1.2 4.3
7F21 7  1.3
7F21 5  1.2
7F22 5  2.2
7F22 3  1.3
7F23 1  2.1
7F23 5  2.2
7F23 7  2.1
7F23 6  1.2
7F24 3  5.3
7F24 1  1.2
7F24 7  1.1 2.2
7F31 3  1.1 2.3
7F31 7  5.1
7F31 5  1.2
7F31 11 1.2
7F32 3  3.2 1.3
7F32 5  1.3
7F33 1  1.1 1.3
7F33 6  1.2
7F33 5  1.3
7F33 8  1.2
7F33 7  1.1
7F34 7  10.1
7F34 5  1.2 1.4
7F41 1  1.1 1.2
7F41 5  1.3
7F42 0  0   0
7F43 5  1.1 4.2
7F43 3  2.2
7F43 1  1.2
7F43 6  1.2
7F44 8  1.3
7F44 5  3.2
7F44 7  2.1
7F44 1  2.1
7F44 3  1.3
8F11 7  1.1 7.2 3.3
8F11 1  4.1 7.2
8F11 5  1.3
8F12 1  3.1 8.2
8F12 7  1.1
8F12 3  2.2
8F12 5  1.2
8F13 1  3.1 2.2
8F13 7  1.1 1.2 1.3
8F13 5  2.2 2.3
8F13 6  1.2 1.3
8F13 8  1.3
8F14 7  2.1 2.2
8F14 1  10.1 1.2
8F21 7  1.2
8F21 3  1.2
8F22 7  2.1
8F22 1  3.1 1.2
8F22 5  1.1 1.3
8F22 6  1.1
8F22 3  1.2
8F23 1  1.1
8F24 7  2.1
8F24 5  1.2
8F31 5  3.2
8F31 1  1.1 2.2
8F31 3  1.2
8F31 7  1.2
8F32 7  3.1
8F32 3  3.2 1.3
8F32 2  1.2
8F33 3  1.1 1.2
8F33 1  1.1 5.2
8F33 4  1.2
8F33 7  2.2
8F33 5  1.3
8F34 3  1.1 2.2 3.3
8F34 5  1.3
8F34 7  1.2 1.3
8F41 3  4.2 3.3
8F41 6  1.3
8F42 3  5.2 3.3
8F42 7  8.1
8F43 3  1.2 1.3
8F43 5  1.1 6.2
8F43 1  1.1 1.2
8F44 3  7.2 4.3
6G11 0  0   0
6G12 3  1.2
6G12 7  1.1 2.2
6G12 1  3.1 1.2
6G13 1  1.1 1.2
6G14 0  0   0
6G21 7  14.1 1.2 1.3
6G21 6  1.1
6G21 1  4.2 1.3
6G22 7  5.1 8.2
6G22 1  14.2
6G22 6  1.2
6G22 3  1.3
6G22 16 1.2
6G23 16 2.2
6G23 1  2.1 7.2 2.3
6G23 6  5.2
6G23 7  4.1 2.2
6G24 6  1.2
6G24 7  8.1
6G24 3  4.2 2.3
6G24 1  4.1
6G31 1  8.1 14.2
6G31 7  5.1
6G31 3  2.3
6G31 6  1.2
6G32 1  7.1 1.2
6G32 7  3.1
6G32 3  1.2 1.3
6G32 5  1.1
6G33 1  1.1 15.2 1.3
6G33 7  3.1 2.2
6G34 1  7.1 9.2
6G34 7  1.1 2.2 1.3
6G41 5  1.1
6G42 7  2.1
6G42 5  1.1
6G42 25 1.1
6G43 25 1.1
6G43 7  4.1
6G43 5  1.1
6G43 1  2.1
6G44 5  2.1
6G44 1  2.1 2.2
6G44 7  2.1
7G11 25 2.1 6.2
7G11 1  2.1 1.3
7G11 10 1.2 3.3
7G12 25 3.1 1.2
7G12 1  3.1 6.2
7G12 7  1.1
7G13 25 1.1 2.2
7G13 7  2.1 3.2 4.3
7G14 5  3.2
7G14 1  1.2 1.3
7G14 25  2.2
7G14 7  1.1 3.2
7G21 0  0   0
7G22 0  0   0
7G23 0  0   0
7G24 0  0   0
7G31 7  8.1
7G31 1  2.3
7G31 3  5.3
7G32 7  35.1
7G32 1  4.1
7G32 3  1.2
7G33 7  72.1 4.2
7G33 1  4.1 1.2
7G33 2  1.1
7G34 7  19.1 2.2
