YEAR,QUAD,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2004,3J3,2,25,585,1,0,0,0
2004,3J3,2,7,316,5,0,0,0
2004,3J3,3,1,129,19,0,0,0
2004,3J3,3,7,316,15,0,0,0
2004,3J3,3,3,012,2,0,0,0
2004,3J3,3,25,585,0,1,0,0
2004,3J3,4,1,129,2,0,0,0
2004,3J3,4,7,316,6,0,0,0
2004,3J3,4,3,012,1,13,1,0
2004,3G2,1,7,316,1,0,0,0
2004,3G2,1,1,129,0,1,0,2
2004,3G2,2,1,129,2,0,0,0
2004,3G2,2,7,316,1,0,0,0
2004,3G2,3,1,129,9,14,0,0
2004,3G2,3,7,316,7,0,0,0
2004,3G2,3,3,012,2,0,0,1
2004,3G2,3,4,261,1,1,0,0
2004,3G2,3,26,350,0,2,0,0
2004,3G2,4,2,097,0,0,1,0
2004,3G2,4,1,129,0,1,0,0
2004,3G2,4,7,316,4,0,0,0
2004,8C1,2,7,316,3,1,0,0
2004,8C1,2,1,129,0,2,0,0
2004,8C1,2,5,833,1,0,0,0
2004,8C1,3,7,316,5,0,0,0
2004,8C1,3,6,802,1,0,0,0
2004,8C1,3,1,129,1,1,0,0
2004,8C1,3,3,012,0,0,1,0
2004,8C1,4,7,316,5,1,0,0
2004,8C1,4,1,129,2,0,0,0
2004,8C1,4,5,833,0,2,0,0
2004,7C4,1,7,316,5,1,0,0
2004,7C4,1,1,129,3,6,1,0
2004,7C4,1,3,012,0,1,0,0
2004,7C4,2,7,316,9,0,0,0
2004,7C4,2,3,012,0,2,0,0
2004,7C4,2,1,129,0,1,0,0
2004,7C4,3,7,316,5,1,0,0
2004,7C4,4,1,129,4,0,0,0
2004,7C4,4,7,316,1,0,0,0
2004,8C3,1,1,129,1,1,0,0
2004,8C3,1,7,316,2,0,0,0
2004,8C3,2,7.1,316,1,1,0,0
2004,8C3,2,7,316,18,3,0,0
2004,8C3,2,1,129,1,0,0,0
2004,8C3,2,5,833,1,0,0,0
2004,8C3,3,7,316,13,1,0,0
2004,8C3,3,6,802,1,0,0,0
2004,8C3,4,7,316,7,0,0,0
2004,7C3,1,3,012,0,0,1,0
2004,7C3,4,7,316,3,0,0,0
2004,7C2,1,5,833,0,2,0,0
2004,7C2,1,7,316,3,1,0,0
2004,7C2,2,7,316,1,0,0,0
2004,7C2,2,5,833,1,0,0,0
2004,7C2,3,7,316,8,0,0,0
2004,7C2,3,1,129,1,0,0,0
2004,7C2,4,7,316,4,1,0,0
2004,7C2,4,1,129,3,2,0,0
2004,7D4,1,7,316,4,0,0,0
2004,7D4,1,1,129,2,1,0,0
2004,7D4,2,7,316,11,0,0,0
2004,7D4,2,1,129,2,0,2,0
2004,7D4,3,7,316,6,0,0,0
2004,7D4,3,1,129,0,0,1,0
2004,7D4,4,1,129,0,0,1,0
2004,7D4,4,7,316,3,0,0,0
2004,7D1,2,7,316,2,0,0,0
2004,7D1,4,1,129,0,2,0,0
2004,7E3,1,2,097,2,1,0,0
2004,7E3,1,7,316,21,0,0,0
2004,7E3,1,1,129,10,0,0,0
2004,7E3,1,25,585,1,0,0,0
2004,7E3,2,2,097,1,0,0,0
2004,7E3,2,25,585,0,1,0,0
2004,7E3,2,1,129,22,1,0,0
2004,7E3,2,7,316,14,0,0,0
2004,7E3,2,7.1,316,0,1,0,0
2004,7E3,3,2,097,1,1,0,0
2004,7E3,3,1,129,9,1,0,0
2004,7E3,3,7,316,8,0,0,0
2004,7E3,4,7,316,22,0,0,0
2004,7E3,4,1,129,18,0,0,0
2004,7E3,4,25,585,2,1,0,0
2004,7E1,1,5,833,0,0,0,1
2004,7E1,1,1,129,4,0,1,0
2004,7E1,1,7,316,18,0,0,0
2004,7E1,2,7,316,8,0,0,0
2004,7E1,3,1,129,9,0,0,0
2004,7E1,3,7,316,3,0,0,0
2004,7E1,3,3,012,0,18,0,0
2004,7E1,4,1,129,11,1,0,0
2004,7E1,4,7,316,5,0,0,0
2004,7E1,4,3,012,0,1,0,0
2004,7F4,1,2,097,0,1,0,0
2004,7F4,1,7,316,8,0,0,0
2004,7F4,1,1,129,3,0,0,0
2004,7F4,1,3,012,1,0,0,0
2004,7F4,2,7,316,3,0,0,0
2004,7F4,3,7,316,2,0,0,0
2004,7F4,3,3,012,1,0,0,0
2004,7F4,3,8,371,1,0,0,0
2004,7F4,4,7,316,3,0,0,0
2004,7F2,1,7,316,5,0,0,0
2004,7F2,1,3,012,1,3,0,0
2004,7F2,1,4,261,0,1,0,0
2004,7F2,1,2,097,0,1,0,0
2004,7F2,2,7,316,13,0,0,0
2004,7F2,2,1,129,1,0,0,0
2004,7F2,3,7,316,7,0,0,0
2004,7F2,3,1,129,1,0,0,0
2004,7F2,4,7,316,7,0,0,0
2004,7F2,4,4,261,1,0,0,0
2004,7F2,4,3,012,0,0,2,0
2004,5H3,1,1,129,0,0,1,0
2004,5H3,1,5,833,0,1,0,0
2004,5H3,2,1,129,1,0,0,0
2004,5H3,2,7,316,3,0,0,0
2004,5H3,3,7,316,2,1,0,0
2004,5H3,3,1,129,0,0,1,0
2004,5H3,4,4,261,0,0,1,0
2004,5H3,4,7,316,1,0,0,0
2004,4H2,1,7,316,5,0,0,0
2004,4H2,1,1,129,4,0,1,0
2004,4H2,2,7,316,5,1,0,0
2004,4H2,2,1,129,0,0,1,0
2004,4H2,3,7,316,7,0,0,0
2004,4H2,3,1,129,4,1,1,0
2004,4H2,3,3,012,1,0,0,0
2004,4H2,4,7,316,2,0,0,0
2004,4H2,4,1,129,2,0,1,0
2004,6H4,1,1,129,14,7,1,0
2004,6H4,1,7,316,1,0,0,0
2004,6H4,2,3,012,0,1,0,0
2004,6H4,2,7,316,7,0,0,0
2004,6H4,2,1,129,5,0,0,0
2004,6H4,3,7,316,7,0,0,0
2004,6H4,3,3,012,1,0,1,0
2004,6H4,3,1,129,2,0,0,0
2004,6H4,4,7,316,5,0,0,0
2004,6H2,1,7,316,10,0,0,0
2004,6H2,1,1,129,3,0,0,0
2004,6H2,2,1,129,8,4,4,0
2004,6H2,2,7,316,8,0,0,0
2004,6H2,2,3,012,1,1,0,0
2004,6H2,3,1,129,0,1,1,1
2004,6H2,3,7,316,4,0,0,0
2004,6H2,4,3,012,3,7,0,0
2004,6H2,4,7,316,6,0,0,0
2004,6H2,4,1,129,0,3,0,0
2004,6I2,1,1,129,3,0,0,0
2004,6I2,1,7,316,4,0,0,0
2004,6I2,2,7,316,8,0,0,0
2004,6I2,2,1,129,1,0,0,0
2004,6I2,2,3,012,0,3,0,0
2004,6I2,2,25,585,1,0,0,0
2004,6I2,3,7,316,4,0,0,0
2004,6I2,3,1,129,3,0,0,0
2004,6I2,3,25,585,2,0,0,0
2004,6I2,3,3,012,0,1,0,0
2004,6I2,4,7,316,2,1,0,0
2004,6I2,4,1,129,0,1,0,0
2004,5J1,1,25,585,1,1,0,0
2004,5J1,1,1,129,0,0,1,0
2004,5J1,1,7,316,1,0,0,0
2004,5J1,2,7,316,1,1,1,0
2004,5J1,2,1,129,1,1,0,0
2004,5J1,2,25,585,2,2,0,0
2004,5J1,2,25.1,585,0,13,0,0
2004,5J1,3,1,129,0,2,0,0
2004,5J1,3,4,261,0,2,0,0
2004,5J1,3,7,316,6,0,0,0
2004,5J1,3,3,012,1,0,1,0
2004,5J1,4,1,129,1,2,1,0
2004,5J1,4,7,316,9,0,0,0
2004,5J1,4,2,097,1,0,0,0
2004,5J2,1,7,316,1,0,0,0
2004,5J2,3,1,129,1,0,0,0
2004,5J4,1,1,129,1,0,0,0
2004,5J4,2,1,129,8,0,0,0
2004,5J4,2,25,585,2,0,3,0
2004,5J4,2,7,316,2,0,0,0
2004,5J4,3,1,129,4,0,0,0
2004,5J4,3,25,585,1,1,0,0
2004,5J4,3,7,316,4,0,0,0
2004,5J4,3,25.1,585,0,3,0,0
2004,5J4,3,4,261,0,1,0,0
2004,5J4,4,7,316,5,0,0,0
2004,5I4,1,7,316,8,0,0,0
2004,5I4,2,1,129,1,1,0,0
2004,5I4,2,7,316,2,0,0,0
2004,5I4,3,7,316,9,2,0,0
2004,5I4,4,7,316,2,0,0,0
2004,5I4,4,3,012,0,2,1,0
2004,5I4,4,4,261,0,1,0,0
2004,6I3,1,7,316,12,0,0,0
2004,6I3,2,7,316,7,0,0,0
2004,6I3,2,1,129,2,0,0,0
2004,6I3,3,7,316,1,0,0,0
2004,6I3,4,7,316,3,0,0,0
2004,4I1,1,1,129,2,7,1,0
2004,4I1,1,4,261,3,2,0,0
2004,4I1,1,2,097,3,1,0,0
2004,4I1,2,7,316,7,0,0,0
2004,4I1,2,1,129,1,10,0,0
2004,4I1,2,5,833,1,2,0,0
2004,4I1,2,4,261,0,0,1,0
2004,4I1,2,25,585,0,1,0,0
2004,4I1,3,25,585,1,1,0,0
2004,4I1,3,7,316,4,0,0,0
2004,4I1,4,7,316,10,0,0,0
2004,4I1,4,4,261,1,1,1,0
2004,5I1,1,7,316,3,0,0,0
2004,5I1,2,7,316,13,0,0,0
2004,5I1,3,7,316,4,0,0,0
2004,5I1,4,4,261,0,2,1,0
2004,5I1,4,7,316,2,0,0,0
