3H11   7.0   1.1
3H12   1.0   1.1
3H12   2.0   1.3
3H12   4.1   3.1
3H12   5.0   4.2
3H12   7.0   5.1
3H13   1.0   1.1   1.2
3H13   2.0   1.1
3H13   4.0   2.3
3H13   7.0   2.1   2.2
3H14   1.0   2.1
3H14   2.0   2.1
3H21   7.0   1.1
3H22   2.0   3.1   1.2
3H22   4.0   1.2
3H22   5.0   2.4
3H22   7.0   2.1   1.2
3H23   2.0   1.1
3H23   4.0   1.2
3H24   7.0   1.1
3H31   1.0   2.2
3H31   2.0   1.1
3H31   4.0   1.1
3H31   7.0   1.2
3H32   1.0   3.2
3H32   1.0   2.2
3H32   4.0   1.3
3H32   7.0   1.2
3H32   7.1   1.2   2.4
3H33   1.0   1.2
3H33   2.0   3.3
3H33   5.0   1.1
3H33   7.0   1.1
3H33   7.0   1.1
3H34   1.0   1.2
3H34   2.0   2.2
3H34   3.1   1.2
3H34   5.0   2.2
3H34   7.0   1.2
3H34   7.0   2.1   6.2
3I41   1.0   2.1   2.2
3I41   7.0   3.1   1.2
3I41  25.0   3.2
3I42   1.0   1.1   1.4
3I42   2.0   1.1
3I42   3.0   1.1
3I42   7.0   1.2
3I42   9.0   1.2
3I42  25.0   1.2
3I43   2.0   1.2
3I44   1.0   1.1   1.2
3J21   1.0   1.1   1.2
3J21   5.0   1.2
3J21   7.0   1.2
3J21  25.0   1.1
3J22   3.0   2.3   1.4
3J22   3.1   6.2
3J22   7.0   1.1
3J23   3.0   4.2   1.3
3J24   2.0   3.2
3J31   2.0   1.2
3J31   5.0   1.2
3J31   5.1   4.4
3J32   1.0   1.2
3J32   3.1   1.1   1.3
3J32   7.0   5.1   2.2
3J32   9.0   1.2
3J32  10.0   2.2   1.3
3J32  25.0   1.2
3J33   2.0   1.2
3J33   3.0   1.2
3J33   7.0   1.1
3J34   3.0   4.2
3J34   3.1   4.2
3J34   7.0   3.1
3J34  25.1   4.2
4E11   3.0   1.2   2.3
4E11   7.0  12.1   4.2
4E12   1.0   2.1
4E12   2.0   1.1
4E12   7.0  13.1
4E13   1.0   3.1   4.2
4E13   2.0   1.2
4E13   7.0   3.1
4E14   1.0   2.2
4E14   7.0   1.1
4E21   6.0   1.2
4E21   7.0   1.1
4E22   2.0   1.2
4E22   5.0   2.2
4E22   7.0   2.1
4E23   0     0
4E24   2.0   1.2
4E24   7.1   6.2
4E24   8.1   2.3
4E31   1.0   1.1   1.2
4E31   7.0   1.1
4E32   1.0   1.1
4E32   7.0   1.4
4E33   7.0   1.1
4E34   1.0   4.2
4E34   7.0   1.1   1.3
4E41   1.0   1.3
4E42   0     0
4E43   0     0
4E44   0     0
4F11   7.0   1.1
4F12   0     0
4F13   7.0   1.1
4F14   5.0   1.1   2.2   1.3
4F14   7.0   1.1   3.2
4F21  10.0   1.4
4F21  10.1   7.3
4F22   0     0
4F23   5.0   1.2
4F23  12.0   1.2
4F24   0     0
4F31   1.0   2.1   4.2
4F31   7.0   2.1
4F31   7.1   1.2   7.3
4F31   9.0   2.2
4F32   5.0   1.2
4F32   9.0   1.2
4F33   1.0   1.2
4F33   5.0   1.2
4F33   7.0   1.2
4F34   1.0   1.2
4F34   5.0   1.1   1.2
4F41   0     0
4F42   7.0   1.1
4F43   7.0   3.2
4F44   7.0   1.2
4G11   1.0   1.2   1.3
4G11   3.1   2.1
4G11   6.0   1.2
4G11   6.1   4.2   2.3
4G12   1.0   1.1   2.2   4.3
4G12   2.0   1.2
4G12   3.1   4.2
4G12   6.0   1.2
4G12   7.0   2.1
4G13   1.0   2.3
4G13   3.1   2.1   9.2
4G13   7.0   2.1
4G14   1.0   1.1   1.2
4G14   3.0   1.3
4G14   7.0   5.1
4G21   1.0   2.1   1.2
4G21   5.0   1.3
4G21   7.0   4.1   1.2
4G22   1.0   2.1
4G22   3.1   1.2
4G22   7.0   1.3
4G22   7.1   1.2
4G23   1.0   3.2   1.3
4G23   5.0   2.1   1.2
4G23   6.0   1.2
4G24   5.0   1.2
4G24   7.0   5.2   2.3
4H11   1.0   1.1
4H12   1.0   3.1   3.2
4H12   7.0   1.1
4H13   1.0   2.2
4H13   2.0   1.2
4H13   7.0   2.2
4H14   0     0
4H21   1.0   1.1   4.3
4H21   7.0   8.1   4.2
4H22   1.0   1.3
4H22   2.1   2.2
4H22   7.0   8.1   5.2
4H23   2.0   3.2
4H23   5.0   1.1
4H23   7.0   9.1   2.2
4H24   1.0   1.3
4H24   2.0   1.1
4H24   7.0   2.1   6.2
4H31   0     0
4H32   2.0   1.1   2.2
4H32   3.0   1.3
4H32   4.0   1.1
4H33   1.0   1.1
4H33   2.0   1.1   1.2
4H33   5.0   1.2
4H34   7.0   2.1
4I11   1.0   1.2
4I11   4.0   2.1
4I11   7.0   1.2
4I12   4.0   4.1
4I12   5.0   1.2
4I12   7.0   2.1
4I12   7.1   5.2
4I12  25.0   3.2
4I13   4.0   1.3
4I13   7.0   4.1
4I13   7.1   2.2
4I13  25.0   1.2
4I14   2.0   1.2
4I14   3.0   1.1
4I14   7.0   1.1
4I14   9.0   1.2
4I21   1.0   1.2
4I21   3.0   1.2
4I21   4.0   1.2
4I21   5.0   1.1
4I21   7.0   3.1   2.2
4I22   1.0   1.2
4I22   2.0   1.2
4I23   1.0   2.2   2.3
4I24   3.1   2.1  17.2
4I24   4.0   2.2
4I24   7.0   2.2   1.3
4I24   7.1   2.3   1.4
4I31   4.0   1.3
4I31   5.0   1.2   1.3
4I31   7.0   1.1   5.2
4I32   1.0   6.2
4I32   7.0   1.1
4I33   1.0   2.2
4I33   3.0   2.1   2.2
4I33   4.0   2.2
4I34   1.0   2.1   1.2
4I34   2.0   1.1
4I34   4.0   2.1   2.2
4I34   5.0   1.1   1.2
4I34   7.0   4.1
4I41   1.0   2.1
4I41   5.0   1.2
4I41   7.0  13.1   1.3
4I41  25.0   1.2
4I42   1.0   1.1
4I42   2.0   1.1
4I42   3.1   1.1   9.2
4I42   7.0   3.1
4I43   1.0   3.1   4.2
4I43   3.0   1.2
4I43   5.0   1.2
4I43   7.0   1.1   1.2
4I43  25.0   1.1   2.2   1.3   1.4
4I43  25.1   1.2   7.1   3.2
4I44   1.0   1.1   1.2
4I44   7.0   1.1
4I44  25.0   1.2
4J11   7.0   6.2   1.4
4J11   7.1   2.1   5.2   2.3
4J12   1.0   2.2
4J12   7.0   3.1
4J13   1.0   2.1
4J13   4.0   1.1
4J13   7.0   3.1   2.2
4J14   1.0   2.1
4J14   4.0   3.2
4J14   5.0   2.2
4J14   7.0   6.1
4J21   0     0
4J22   0     0
4J22   0     0
4J23   1.0   1.2
4J24   1.0   1.3
4J31   1.0   2.1
4J31   2.0   1.2
4J31   7.0   1.1
4J32   1.0   1.2
4J32   3.0   1.2   1.3
4J32   7.0   1.3
4J33   7.0   8.1
4J34   2.0   2.2   1.3
4J34   3.0   1.2
4J34   3.1   7.2
4J34   7.0   2.1
5D21   1.0   1.2
5D21   3.0   2.2
5D21   7.0   2.2   3.3
5D22   1.0   1.2
5D22   3.0   3.1
5D22   5.0   1.2
5D22   7.0   1.1
5D23   1.0   1.1
5D23   4.0   1.2
5D23   5.0   1.2
5D23   7.0   2.1
5D24   5.0   1.2   1.3
5E11   5.0   1.2
5E11   7.0   7.1   2.2
5E11   8.0   3.2
5E11   9.0   1.2
5E12   1.0   3.2
5E12   3.0   6.1   1.2
5E12   5.0   1.1
5E12   7.0   1.4
5E12   8.0   7.1   1.2
5E13   3.0   1.1   2.2
5E13   7.0   3.1
5E14   1.0   1.1   1.2
5E14   4.0   1.1
5E14   7.0   7.1
5E31   1.0   6.2
5E31   2.0   1.1
5E31   3.0   2.1
5E31   7.0   9.1   1.2
5E32   1.0   1.1   4.2
5E32   3.0   1.2
5E32   5.0   1.2
5E32   7.0  11.1   5.2
5E33   1.0   1.1   6.2
5E33   7.0   2.1   1.2
5E34   1.0   1.1   1.2
5E34   5.0   1.2
5E34   7.0   1.1
5E34   8.0   1.1
5E41   1.0   1.2   1.3
5E41   3.0   2.3
5E41   5.0   7.2   1.3
5E42   5.0   3.2
5E42   7.0   3.1
5E42   8.0   1.3
5E43   1.0   1.1   4.3
5E43   3.0   1.2
5E43   4.0   1.2
5E43   5.0   2.2   1.3
5E43   8.0   1.1   1.3
5E44   1.0   1.2
5E44   3.0   1.3
5E44   3.1   1.2
5E44   5.0   3.2   4.3
5E44   7.0   2.1
5F11   3.0   2.2
5F11   7.0   4.1   3.2
5F12   1.0   2.2
5F12   6.0   1.3
5F12   7.0   2.1
5F13   1.0   1.3
5F13   3.0   3.2
5F13   3.1   4.2
5F13   5.0   2.2
5F13   7.0   4.2
5F14   3.0   1.3
5F14   7.0   5.1
5F31   1.0   1.2
5F31   7.0   2.1   2.2
5F32   1.0   1.1   3.2
5F33   1.0   1.1   4.2
5F33   3.0   2.1   1.2
5F33   5.0   1.2
5F34   1.0   1.1   2.2
5F34   3.0   1.2
5F34   5.0   1.2
5F34   7.0   2.2
5F41   2.0   1.2
5F41   3.0   2.3
5F41   3.1   1.1   5.2
5F42   7.0   1.1
5F43   1.0   6.1   9.2
5F43   2.0   2.1   4.2   1.3
5F43   3.0   1.1   2.2   1.3
5F43   3.1   1.2
5F43   5.0   1.2
5F43   7.0   2.1   1.2
5F44   1.0   1.1   3.2
5F44   2.0   1.2
5F44   5.0   3.2
5F44   7.0   4.1   2.2
5H31   1.0   1.2
5H31   7.0   1.1   5.2
5H32   1.0   4.1   2.2
5H32   5.0   1.2
5H32   7.0   1.1   2.2
5H33   1.0   1.2   1.3
5H33   5.0   1.2   1.3
5H34   1.0   3.2
5H34   4.0   1.2
5H34   5.0   1.2
5H34   7.0   1.2
5I11   7.0   2.1
5I11   8.0   1.3
5I12   7.0   3.1
5I13   1.0   1.2
5I13   5.0   1.2
5I13   7.0   5.1
5I14   4.0   1.1   2.2   1.3
5I14   7.0   1.1
5I14  25.0   1.2
5I41   1.0   1.1
5I41   3.0   1.2   1.3
5I42   1.0   1.1
5I42   7.0   2.1
5I43   1.0   1.3
5I43   3.0   1.3
5I43   7.0   4.1
5I44   1.0   1.2
5J11   1.0   1.2
5J11   7.0   1.2
5J11  25.0   1.1   1.2
5J12   1.0   4.1   2.2
5J12   1.0   4.1   2.2
5J12   7.0   3.1   2.2   1.3
5J12  25.0   1.1   1.2   2.3   2.4
5J13   1.0   3.2
5J13   7.0   1.1   3.2
5J13  25.0   1.1
5J14   1.0   1.1   1.2   2.3
5J14   5.0   1.3
5J14  25.0   1.1   1.2   2.3   2.4
5J21   0     0
5J22   0     0
5J23   1.0   1.2
5J24   0     0
5J41   0     0
5J42   4.0   2.2
5J42   7.0   1.2
5J43   5.0   1.2
5J44   6.0   1.2
6D21   7.0   1.1  42.2  11.3
6D21   9.0   2.2   3.3
6D22   1.0   1.1
6D22   5.0   2.2
6D22   7.0  24.1
6D22   7.0  31.1 157.2  11.3
6D24   1.0   1.2   1.3
6D24   7.0  42.1
6D31   1.0   3.1   1.2
6D31   3.0   1.2
6D31   7.0   4.1
6D32   7.0   2.1
6D32   8.0   2.1
6D33   7.0   2.1
6D34   5.0   1.2
6D34   7.0   1.1   1.4
6D34   7.1   1.1
6D41   7.0  47.1
6D41   7.1  25.1
6D42   7.0  43.1
6D43   7.0  74.1
6D44   3.0   1.1
6D44   7.0  13.1
6D44   7.1   8.1
6D44   8.1   1.1
6E11   0     0
6E12   1.0   1.2
6E13   1.0   3.1
6E13   5.0   1.1   2.2
6E13   7.0   3.1
6E14   1.0   1.1   2.2   3.3
6E14   5.0   2.2
6E14   7.0   2.1   2.2
6E31   5.0   2.2
6E32   1.0   2.2
6E32   5.0   1.3
6E32   7.0   1.1
6E33   1.0   1.1   2.2
6E33   6.0   1.2
6E33   7.0   1.1   1.2
6E34   0     0
6E41   7.0   1.1
6E42   5.0   2.2
6E43   4.0   1.3
6E43   6.0   1.2
6E44   1.0   2.1   4.2
6E44   4.0   2.2
6E44   5.0   1.2
6F11   1.0   1.1
6F11   2.0   1.1   3.2
6F11   7.0   2.1   1.2
6F12   0     0
6F13   0     0
6F14   1.0   1.1
6F14   7.0   1.2
6F21   1.0   1.1   3.2
6F21   2.0   2.2
6F21   7.0   4.1   1.2
6F22   1.0   1.2
6F22   2.0   1.1
6F22   7.0   1.1
6F23   1.0   3.1
6F23   2.0   4.1   4.2   1.3
6F23   4.0   2.2
6F24   1.0   3.1   2.2
6F24   2.0   1.1   2.2
6F24   7.0   9.1
6F31   2.0   3.1   3.2
6F31   4.0   1.1
6F31   5.0   1.2
6F31   6.0   1.2
6F31   7.0   1.1
6F31  25.0   1.1   1.2
6F32   1.0   1.2
6F32   2.0   1.1   1.2
6F33   5.0   1.2
6F34   7.0   1.2
6G11   1.0   3.1   1.2
6G11   2.0   1.2
6G12   1.0   1.1   3.2   1.3
6G12   3.0   1.2
6G12   5.0   1.2
6G12   7.0   1.1
6G13   1.0   1.1   2.2
6G13   5.0   1.2
6G14   0     0
6G21   1.0   3.2
6G21   5.0   2.2
6G21   6.0   1.2
6G21   7.0   6.1   3.2   1.3
6G22   1.0   4.2   5.3
6G22   5.0   2.2
6G22   7.0   1.1   7.2
6G23   1.0   1.1   6.2   2.3
6G23   6.0   4.2
6G23   7.0   2.2
6G24   1.0   1.1   1.2
6G24   3.0   4.2   1.3
6G24   3.1   6.2
6G24   6.0   1.2
6G24   7.0   2.1
6G31   1.0   2.1  12.2   1.3
6G31   3.0   2.2
6G31   6.0   1.2
6G32   1.0   7.2
6G32   3.0   1.1   7.2
6G32   3.1   4.2
6G33   1.0   2.1  14.2   6.3
6G33   3.0   1.2
6G33   7.0   2.2
6G34   1.0   3.1  25.2   1.3
6G34   7.0   4.1   3.2
6G41   5.0   1.1
6G41   7.0  32.1
6G41   8.0   1.1
6G41  11.0   1.1
6G42   7.0   3.1
6G43   1.0   1.1   3.2
6G43   2.0   2.1
6G43   7.0  16.1
6G43   8.0   1.1
6G43  25.0   1.2
6G44   1.0   4.2
6G44   3.0   1.3
6G44   5.0   1.2
6G44   7.0   3.1
6H21   1.0   1.2
6H21   3.0   6.2   1.4
6H21   7.0   1.2
6H22   1.0   5.2   5.3
6H22   3.0   5.2
6H22   7.0   5.2
6H23   1.0   4.2   3.3
6H23   5.0   1.2
6H23   7.0   1.1   1.2
6H24   1.0   3.1   2.2
6H24   3.0   3.2
6H24   3.1   1.2
6H24   7.0   3.1
6H41   1.0   1.1  13.2   3.3
6H41   7.0   5.1   1.2
6H42   3.0   1.2   1.3
6H43   3.0   1.3
6H43   3.1  14.2   1.3
6H44   3.0   1.3
6H44   7.0   2.1
6I21   1.0   1.1   4.2   1.3
6I21   7.0   1.1
6I21  25.0   1.2
6I22   3.0  10.2
6I22   7.0   5.2
6I23   1.0   3.2   1.3
6I23   3.0   1.2   1.3
6I23   6.0   1.2
6I23  25.0   1.2   1.4
6I24   1.0   1.1   4.2   4.3
6I24   7.0   1.1   4.2
6I24  25.0   1.1   1.2
6I31   7.0   2.1
6I32   0     0
6I33   7.0   2.1
6I34   5.0   1.2
6I34   7.0   1.1
7H11   3.0   2.3
7H11   5.0   1.2
7H11   7.0   1.2
7C11   7.0   3.1   1.2
7C12   1.0   1.1
7C12   5.0   3.1  11.2
7C12   7.0   2.1  15.2   1.3
7C12   9.0   2.4
7C13   1.0   1.2
7C13   7.0   3.1   2.2
7C14   5.0   3.2   3.3
7C14   7.0   2.1   1.2
7C21   5.0   3.1   5.2   1.3
7C22   3.0   1.1
7C22   5.0   1.1
7C22   7.0   3.1
7C23   1.0   1.1
7C23   7.0   9.1   3.2
7C24   1.0   1.2
7C24   5.0   4.2
7C24   7.0  11.1
7C31   1.0   1.2
7C31   3.0   1.1
7C31   5.0   1.2   2.3
7C32   5.0   4.2   1.3   1.4
7C33   0     0
7C34   0     0
7C41   1.0   3.2
7C41   3.0   2.2
7C41   5.0   3.2
7C41   7.0   2.1   1.2   1.3
7C42   3.1   1.2
7C42   5.0   3.2   1.3
7C42   7.0   1.1
7C43   5.0   2.2
7C43   7.0   2.1
7C44   1.0   2.1   1.2
7C44   3.0   1.2
7C44   5.0   2.2
7C44   7.0   4.1   5.2   1.3
7D11   7.0   2.1
7D12   2.0   1.2
7D13   1.0   1.2
7D13   5.0   1.2
7D13   7.0   1.2
7D14   1.0   2.3
7D14   4.0   1.3
7D41   1.0   2.1   2.2
7D42   1.0   4.2
7D42   5.0   3.3
7D42   7.0   2.1   1.2
7D43   1.0   1.1   7.2   1.3
7D43   1.0   1.1   3.3
7D43   3.0   1.2
7D43   3.1   3.2
7D43   5.0   3.2
7D43   6.0   3.2
7D43   7.0   1.1
7E11   1.0   1.2
7E11   5.0   1.1   3.2   1.3
7E11   7.0   1.2
7E12   5.0   2.2
7E12   7.0   1.1   3.2
7E12  13.0   1.2
7E13   1.0   1.2
7E13   3.1   4.2
7E13   5.0   1.1   2.2
7E13  25.0   1.2
7E14   1.0  12.1   3.2
7E14   2.0   1.1
7E14   3.0   1.2
7E14   5.0   1.2
7E14   7.0   1.4
7E14  25.0   1.2   1.3
7E31   1.0   4.1   1.2
7E31   3.1   1.2
7E31   7.0   1.1
7E32   1.0   5.1  10.2
7E32   2.0   1.2
7E32   3.0   1.2
7E32   7.0   5.1   2.2
7E33   1.0  11.1   3.2
7E33   5.0   2.2
7E33   7.0   4.1
7E33   7.1   3.2
7E34   1.0   3.1   2.2
7E34   7.0   5.1   1.2
7E34  25.0   1.3
7F21   3.0   1.2   2.3
7F21   3.1   1.2
7F21   7.0   1.2   1.3
7F22   3.1   1.2
7F22   5.0   3.2
7F22   7.0   3.1   1.2
7F23   3.0   1.2
7F23   3.1   1.2
7F23   5.0   1.1   2.2
7F23   6.0   1.1
7F23   7.0   6.1   1.2
7F24   3.0   2.1   2.2   4.3   1.4
7F24   3.1   2.1   1.2
7F24   7.0   2.1   1.2
7F31   7.0   2.1
7F32   7.0   4.1
7F33   1.0   2.2   1.3
7F33   5.0   1.2
7F33   6.0   1.3
7F33   7.0   5.1   1.2
7F34   5.0   1.4
7F34   7.0  11.1   1.2
7F41   2.0   1.1
7F41   5.0   1.3
7F42   3.1   3.2   1.3
7F43   1.0   1.2
7F43   3.1   4.2
7F43   7.0   1.1   2.2
7F44   5.0   1.2
7F44   7.0   2.1
7F44   8.0   1.3
7G11   7.0   3.1
7G11  25.0   5.2
7G12   1.0   5.2
7G12   5.0   1.2
7G12   7.0   3.1
7G12  25.0   1.1
7G12  25.1   1.2
7G13   5.0   2.2
7G13   7.0   1.1   2.2   2.3
7G13  25.0   3.1   5.2
7G14   1.0   1.1   1.2
7G14   5.0   1.3
7G14   7.0   1.1
7G14  25.0   1.1   2.2   1.3
7G21   3.0   1.1
7G21   7.0   6.1
7G22   5.0   1.2
7G22   7.0   7.1
7G23   7.0 198.1
7G24   7.0 147.1
7G31   3.0   1.3
7G31   5.0   1.2
7G31   7.0   3.1
7G32   1.0   1.1   3.2
7G32   3.0   1.2
7G32   5.0   1.2
7G32   7.0   7.2
7G33   1.0   3.1   5.2
7G33   2.0   1.1   2.2
7G33   4.0   1.1   4.2
7G33   7.0  21.1   6.2
7G34   3.0   1.2   5.3
7G34   3.1   1.2
7G34   7.1   3.2
7G41   1.0   3.1   1.2
7G41   2.0   1.1
7G41   4.0   2.1
7G41   7.0   2.1
7G42   1.0   1.1   5.2
7G42   2.0   1.2
7G42   3.0   1.3
7G42   7.0   6.1
7G43   1.0   1.1   3.2
7G43   2.0   1.3
7G43   3.0   1.3
7G43   5.0   1.2
7G43   7.0   1.1
7G44   1.0   1.1   2.2   2.3
7G44   3.0   2.3
7H12   1.0   2.1   4.2
7H12   2.0   1.1   1.2
7H12   7.0   5.2   2.2
7H13   1.0   2.1   4.2
7H13   2.0   8.1   5.2
7H13   4.0   1.1
7H13   5.0   1.2
7H13   7.0   3.1   4.2
7H14   1.0   4.2
7H14   3.0   1.2   2.3
7H14   3.1   4.2
7H14   5.0   1.2
7H14   7.0   3.2
7H41   1.0   3.2   1.3
7H41   6.0   1.2
7H41   7.0   4.1   1.2
7H42   7.0  12.1   5.2   2.3
7H43   1.0   1.2
7H43   7.0  11.1   2.2
7H44   1.0   3.1   1.2   1.3
7H44   5.0   1.2
7H44   7.0  12.1
8C11   0     0
8C12   7.0   2.1
8C13   3.0   1.2
8C13   7.0   1.1   1.2
8C14   1.0   1.1
8C14   6.0   1.2
8C14   7.0   1.1   1.2
8C21   0     0
8C22   7.0   1.2
8C23   7.0   1.1   2.3
8C24   1.0   1.1
8C24   3.0   1.2
8C24   7.0  18.1   9.2
8C31   1.0   1.2
8C31   7.0   2.1   1.2
8C32   6.0   1.3
8C32   7.0   9.1   2.2   3.3
8C33   5.0   2.2
8C33   7.0   3.1  11.2   2.3
8C34   7.0   7.1   4.2
8C41   7.0   2.1   1.2
8C42   1.0   2.2   2.3
8C42   6.0   1.2
8C42   7.0   3.1
8C43   6.0   1.2
8C43   7.0   2.1   7.2
8C44   1.0   1.2
8C44   6.0   5.2
8C44   7.0   1.1   1.2
8D11   7.0   1.1
8D12   1.0   1.1
8D12   5.0   1.1   1.2
8D12   7.0   1.1
8D13   1.0   3.2
8D13   5.0   1.2
8D13   7.0   1.1
8D14   1.0   1.2
8D21   1.0   1.2
8D21   3.1   5.2
8D21   7.0  18.1
8D22   1.0   3.2
8D22   3.0   7.2   1.3
8D22   3.1   5.2
8D23   5.0   1.1   1.2
8D23   7.0  21.1
8D24   1.0   3.2
8D24   6.0   4.2   1.3
8D24   7.0  21.1
8D31   7.0   1.1   1.2
8D32   1.0   1.1
8D32   7.0   2.1   2.2
8D33   7.0   1.1
8D34   7.0   2.1   5.2
8D41   1.0   2.2
8D41   3.1   1.2
8D41   7.0   2.1   1.2
8D42   1.0   1.1
8D42   3.0   1.3
8D42   3.1   1.2
8D42   7.0   3.1
8D43   7.0   4.1
8D44   7.0   2.1
8E11   1.0   1.1
8E11   3.1   3.2
8E11   7.0   1.1
8E12   3.1   3.1
8E13   3.0   1.2
8E13   5.0   4.2   2.3
8E14   5.0   1.2
8E31   7.0   8.1   1.2
8E32   1.0   7.1   2.2
8E32   5.0   1.2
8E32   7.0   8.1   9.2
8E33   1.0   1.1
8E33   3.0   4.2   1.3
8E33   7.0   2.2
8E34   1.0   1.2
8E34   3.0   5.2   1.3
8E34   3.1   7.2
8E34   7.0   3.1   1.2
8F11   1.0   2.1   1.2
8F11   5.0   1.3
8F11   7.0   4.1   1.2
8F11   7.1   3.1   3.3
8F12   1.0   1.1   7.2
8F12   3.0   2.2
8F12   3.1   2.2
8F12   5.0   3.2
8F12   6.0   2.2
8F12   7.0   3.1
8F13   1.0   1.1   3.2
8F13   5.0   4.2   1.3
8F13   6.0   2.2   1.3
8F13   7.0   1.1
8F14   1.0   2.1   4.2
8F14   7.0  10.1
8F21   3.1   1.2
8F21   7.0   3.1
8F22   1.0   2.2
8F22   3.0   1.2
8F22   5.0   1.2
8F23   1.0   1.1
8F23   7.0   1.1
8F24   1.0   1.1
8F24   3.0   2.2
8F24   7.0   1.1
8F31   1.0   1.1
8F31   3.1   1.2
8F32   2.0   1.3
8F32   3.0   1.3   1.4
8F32   3.1   9.2
8F33   4.0   1.2   1.3
8F33   5.0   1.3
8F33   7.0   1.2
8F34   3.0   2.3
8F34   5.0   1.4
8F41   3.0   1.1   8.2   3.3
8F41   3.1   4.2
8F41   6.0   1.2
8F42   3.0   3.1   7.2   3.3
8F42   3.1   2.1   2.2
8F42   4.0   1.2
8F42   7.1   3.1   1.2
8F43   3.0   2.3
8F43   3.1   4.2
8F44   3.0   3.2   3.3   1.4
8F44   7.0   1.1
8H11   1.0   1.1   4.2
8H11   2.0   1.2
8H11   7.0   8.1   4.2
8H12   2.0   1.3   1.4
8H12   7.0   5.1
8H13   1.0   3.2
8H13   7.0   3.1   1.2
8H14   1.0   2.2
8H14   2.0   1.2
8H14   7.0   4.1   5.2   1.3
8H21   1.0   1.1   8.2
8H21   2.0   1.2
8H21   3.1   2.2
8H21   7.0  17.1   3.2
8H22   1.0   2.2
8H22   3.1  11.2
8H22   7.0   1.2   2.2
8H23   1.0   3.2   1.3   1.4
8H23   3.0   3.2
8H23   3.1   1.3
8H23   7.0   1.1
8H24   1.0   1.1   1.2
8H24   4.1   1.2
8H24   5.0   1.2
8H24   7.0   3.2
8H31   2.0   2.2
8H31   7.0   2.1
8H41   1.0   1.2
8H41   7.0   4.1
8H42   1.0   2.2
8H42   4.0   1.4
8H42   5.0   1.2
8H42   7.0   2.1
8H43   5.0   1.2   1.2
8H43   7.0   3.1   1.2
8H43   7.1   5.2   9.2
8H44   0     0
8I11   1.0   1.2
8I11   5.0   1.2
8I11   7.0   5.1   7.2
8I11  25.0   2.4
8I12   7.0   1.1
8I12  25.0   1.1
8I13   1.0   2.2
8I13   7.0   4.1   2.3
8I14   1.0   1.1   9.2
8I14   7.0   2.1
8I21   5.0   1.1
8I22   4.0   2.2
8I22   5.0   1.2
8I23   5.0   1.1
8I23   7.0   1.2
8I23  25.0   1.2
8I24   1.0   1.2
8I24   7.0   1.1
8I24  25.0   1.2
8I31   5.0   2.1   1.2
8I32   0     0
8I33   5.0   1.2   1.3
8I33   6.0   2.2
8I34   6.1  13.2
