YEAR,QUAD,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
1992,3J3,4,7,316,3,0,0,0
1992,3J3,4,25.1,585,0,4,0,0
1992,4E1,1,3,012,0,1,2,0
1992,4E1,1,7,316,12,4,0,0
1992,4E1,2,1,129,2,0,0,0
1992,4E1,2,2,097,1,0,0,0
1992,4E1,2,7,316,13,0,0,0
1992,4E1,3,1,129,3,4,0,0
1992,4E1,3,2,097,0,1,0,0
1992,4E1,3,7,316,3,0,0,0
1992,4E1,4,1,129,0,2,0,0
1992,4E1,4,7,316,1,0,0,0
1992,4E2,1,6,802,0,1,0,0
1992,4E2,1,7,316,1,0,0,0
1992,4E2,2,2,097,0,1,0,0
1992,4E2,2,5,833,0,2,0,0
1992,4E2,2,7,316,2,0,0,0
1992,4E2,3,0,000,0,0,0,0
1992,4E2,4,2,097,0,1,0,0
1992,4E2,4,7.1,316,0,6,0,0
1992,4E2,4,8.1,371,0,0,2,0
1992,4E3,1,1,129,1,1,0,0
1992,4E3,1,7,316,1,0,0,0
1992,4E3,2,1,129,1,0,0,0
1992,4E3,2,7,316,0,0,0,1
1992,4E3,3,7,316,1,0,0,0
1992,4E3,4,1,129,0,4,0,0
1992,4E3,4,7,316,1,0,1,0
1992,4E4,1,1,129,0,0,1,0
1992,4E4,2,0,000,0,0,0,0
1992,4E4,3,0,000,0,0,0,0
1992,4E4,4,0,000,0,0,0,0
1992,4F1,1,7,316,1,0,0,0
1992,4F1,2,0,000,0,0,0,0
1992,4F1,3,7,316,1,0,0,0
1992,4F1,4,5,833,1,2,1,0
1992,4F1,4,7,316,1,3,0,0
1992,4F2,1,10,379,0,0,0,1
1992,4F2,1,10.1,379,0,0,7,0
1992,4F2,2,0,000,0,0,0,0
1992,4F2,3,5,833,0,1,0,0
1992,4F2,3,12,541,0,1,0,0
1992,4F2,4,0,000,0,0,0,0
1992,4F3,1,1,129,2,4,0,0
1992,4F3,1,7,316,2,0,0,0
1992,4F3,1,7.1,316,0,1,7,0
1992,4F3,1,9,375,0,2,0,0
1992,4F3,2,5,833,0,1,0,0
1992,4F3,2,9,375,0,1,0,0
1992,4F3,3,1,129,0,1,0,0
1992,4F3,3,5,833,0,1,0,0
1992,4F3,3,7,316,0,1,0,0
1992,4F3,4,1,129,0,1,0,0
1992,4F3,4,5,833,1,1,0,0
1992,4F4,1,0,000,0,0,0,0
1992,4F4,2,7,316,1,0,0,0
1992,4F4,3,7,316,0,3,0,0
1992,4F4,4,7,316,0,1,0,0
1992,4G1,1,1,129,0,1,1,0
1992,4G1,1,3.1,012,2,0,0,0
1992,4G1,1,6,802,0,1,0,0
1992,4G1,1,6.1,802,0,4,2,0
1992,4G1,2,1,129,1,2,4,0
1992,4G1,2,2,097,0,1,0,0
1992,4G1,2,3.1,012,0,4,0,0
1992,4G1,2,6,802,0,1,0,0
1992,4G1,2,7,316,2,0,0,0
1992,4G1,3,1,129,0,0,2,0
1992,4G1,3,3.1,012,2,9,0,0
1992,4G1,3,7,316,2,0,0,0
1992,4G1,4,1,129,1,1,0,0
1992,4G1,4,3,012,0,0,1,0
1992,4G1,4,7,316,5,0,0,0
1992,4G2,1,1,129,2,1,0,0
1992,4G2,1,5,833,0,0,1,0
1992,4G2,1,7,316,4,1,0,0
1992,4G2,2,1,129,2,0,0,0
1992,4G2,2,3.1,012,0,1,0,0
1992,4G2,2,7,316,0,0,1,0
1992,4G2,2,7.1,316,0,1,0,0
1992,4G2,3,1,129,0,3,1,0
1992,4G2,3,5,833,2,1,0,0
1992,4G2,3,6,802,0,1,0,0
1992,4G2,4,5,833,0,1,0,0
1992,4G2,4,7,316,0,5,2,0
1992,4H1,1,1,129,1,0,0,0
1992,4H1,2,1,129,3,3,0,0
1992,4H1,2,7,316,1,0,0,0
1992,4H1,3,1,129,0,2,0,0
1992,4H1,3,2,097,0,1,0,0
1992,4H1,3,7,316,0,2,0,0
1992,4H1,4,0,000,0,0,0,0
1992,4H2,1,1,129,1,0,4,0
1992,4H2,1,7,316,8,4,0,0
1992,4H2,2,1,129,0,0,1,0
1992,4H2,2,2.1,097,0,2,0,0
1992,4H2,2,7,316,8,5,0,0
1992,4H2,3,2,097,0,3,0,0
1992,4H2,3,5,833,1,0,0,0
1992,4H2,3,7,316,9,2,0,0
1992,4H2,4,1,129,0,0,1,0
1992,4H2,4,2,097,1,0,0,0
1992,4H2,4,7,316,2,6,0,0
1992,4H3,1,0,000,0,0,0,0
1992,4H3,2,2,097,1,2,0,0
1992,4H3,2,3,012,0,0,1,0
1992,4H3,2,4,261,1,0,0,0
1992,4H3,3,1,129,1,0,0,0
1992,4H3,3,2,097,1,1,0,0
1992,4H3,3,5,833,0,1,0,0
1992,4H3,4,7,316,2,0,0,0
1992,4I1,1,1,129,0,1,0,0
1992,4I1,1,4,261,2,0,0,0
1992,4I1,1,7,316,0,1,0,0
1992,4I1,2,4,261,4,0,0,0
1992,4I1,2,5,833,0,1,0,0
1992,4I1,2,7,316,2,0,0,0
1992,4I1,2,7.1,316,0,5,0,0
1992,4I1,2,25,585,0,3,0,0
1992,4I1,3,4,261,0,0,1,0
1992,4I1,3,7,316,4,0,0,0
1992,4I1,3,7.1,316,0,2,0,0
1992,4I1,3,25,585,0,1,0,0
1992,4I1,4,2,097,0,1,0,0
1992,4I1,4,3,012,1,0,0,0
1992,4I1,4,7,316,1,0,0,0
1992,4I1,4,9,375,0,1,0,0
1992,4I2,1,1,129,0,1,0,0
1992,4I2,1,3,012,0,1,0,0
1992,4I2,1,4,261,0,1,0,0
1992,4I2,1,5,833,1,0,0,0
1992,4I2,1,7,316,3,2,0,0
1992,4I2,2,1,129,0,1,0,0
1992,4I2,2,2,097,0,1,0,0
1992,4I2,3,1,129,0,2,2,0
1992,4I2,4,3.1,012,2,17,0,0
1992,4I2,4,4,261,0,2,0,0
1992,4I2,4,7,316,0,2,1,0
1992,4I2,4,7.1,316,0,0,2,1
1992,4I3,1,4,261,0,0,1,0
1992,4I3,1,5,833,0,1,1,0
1992,4I3,1,7,316,1,5,0,0
1992,4I3,2,1,129,0,6,0,0
1992,4I3,2,7,316,1,0,0,0
1992,4I3,3,1,129,0,2,0,0
1992,4I3,3,3,012,2,2,0,0
1992,4I3,3,4,261,0,2,0,0
1992,4I3,4,1,129,2,1,0,0
1992,4I3,4,2,097,1,0,0,0
1992,4I3,4,4,261,2,2,0,0
1992,4I3,4,5,833,1,1,0,0
1992,4I3,4,7,316,4,0,0,0
1992,4I4,1,1,129,2,0,0,0
1992,4I4,1,5,833,0,1,0,0
1992,4I4,1,7,316,13,0,1,0
1992,4I4,1,25,585,0,1,0,0
1992,4I4,2,1,129,1,0,0,0
1992,4I4,2,2,097,1,0,0,0
1992,4I4,2,3.1,012,1,9,0,0
1992,4I4,2,7,316,3,0,0,0
1992,4I4,3,1,129,3,4,0,0
1992,4I4,3,3,012,0,1,0,0
1992,4I4,3,5,833,0,1,0,0
1992,4I4,3,7,316,1,1,0,0
1992,4I4,3,25,585,1,2,1,1
1992,4I4,3,25.1,585,7,3,0,0
1992,4I4,4,1,129,1,1,0,0
1992,4I4,4,7,316,1,0,0,0
1992,4I4,4,25,585,0,1,0,0
1992,4J1,1,7,316,0,6,0,1
1992,4J1,1,7.1,316,2,5,2,0
1992,4J1,2,1,129,0,2,0,0
1992,4J1,2,7,316,3,0,0,0
1992,4J1,3,1,129,2,0,0,0
1992,4J1,3,4,261,1,0,0,0
1992,4J1,3,7,316,3,2,0,0
1992,4J1,4,1,129,2,0,0,0
1992,4J1,4,4,261,0,3,0,0
1992,4J1,4,5,833,0,2,0,0
1992,4J1,4,7,316,6,0,0,0
1992,4J2,1,0,000,0,0,0,0
1992,4J2,2,0,000,0,0,0,0
1992,4J2,2,0,000,0,0,0,0
1992,4J2,3,1,129,0,1,0,0
1992,4J2,4,1,129,0,0,1,0
1992,4J3,1,1,129,2,0,0,0
1992,4J3,1,2,097,0,1,0,0
1992,4J3,1,7,316,1,0,0,0
1992,4J3,2,1,129,0,1,0,0
1992,4J3,2,3,012,0,1,1,0
1992,4J3,2,7,316,0,0,1,0
1992,4J3,3,7,316,8,0,0,0
1992,4J3,4,2,097,0,2,1,0
1992,4J3,4,3,012,0,1,0,0
1992,4J3,4,3.1,012,0,7,0,0
1992,4J3,4,7,316,2,0,0,0
1992,5D2,1,1,129,0,1,0,0
1992,5D2,1,3,012,0,2,0,0
1992,5D2,1,7,316,0,2,3,0
1992,5D2,2,1,129,0,1,0,0
1992,5D2,2,3,012,3,0,0,0
1992,5D2,2,5,833,0,1,0,0
1992,5D2,2,7,316,1,0,0,0
1992,5D2,3,1,129,1,0,0,0
1992,5D2,3,4,261,0,1,0,0
1992,5D2,3,5,833,0,1,0,0
1992,5D2,3,7,316,2,0,0,0
1992,5D2,4,5,833,0,1,1,0
1992,5E1,1,5,833,0,1,0,0
1992,5E1,1,7,316,7,2,0,0
1992,5E1,1,8,371,0,3,0,0
1992,5E1,1,9,375,0,1,0,0
1992,5E1,2,1,129,0,3,0,0
1992,5E1,2,3,012,6,1,0,0
1992,5E1,2,5,833,1,0,0,0
1992,5E1,2,7,316,0,0,0,1
1992,5E1,2,8,371,7,1,0,0
1992,5E1,3,3,012,1,2,0,0
1992,5E1,3,7,316,3,0,0,0
1992,5E1,4,1,129,1,1,0,0
1992,5E1,4,4,261,1,0,0,0
1992,5E1,4,7,316,7,0,0,0
1992,5E3,1,1,129,0,6,0,0
1992,5E3,1,2,097,1,0,0,0
1992,5E3,1,3,012,2,0,0,0
1992,5E3,1,7,316,9,1,0,0
1992,5E3,2,1,129,1,4,0,0
1992,5E3,2,3,012,0,1,0,0
1992,5E3,2,5,833,0,1,0,0
1992,5E3,2,7,316,11,5,0,0
1992,5E3,3,1,129,1,6,0,0
1992,5E3,3,7,316,2,1,0,0
1992,5E3,4,1,129,1,1,0,0
1992,5E3,4,5,833,0,1,0,0
1992,5E3,4,7,316,1,0,0,0
1992,5E3,4,8,371,1,0,0,0
1992,5E4,1,1,129,0,1,1,0
1992,5E4,1,3,012,0,0,2,0
1992,5E4,1,5,833,0,7,1,0
1992,5E4,2,5,833,0,3,0,0
1992,5E4,2,7,316,3,0,0,0
1992,5E4,2,8,371,0,0,1,0
1992,5E4,3,1,129,1,0,4,0
1992,5E4,3,3,012,0,1,0,0
1992,5E4,3,4,261,0,1,0,0
1992,5E4,3,5,833,0,2,1,0
1992,5E4,3,8,371,1,0,1,0
1992,5E4,4,1,129,0,1,0,0
1992,5E4,4,3,012,0,0,1,0
1992,5E4,4,3.1,012,0,1,0,0
1992,5E4,4,5,833,0,3,4,0
1992,5E4,4,7,316,2,0,0,0
1992,5F1,1,3,012,0,2,0,0
1992,5F1,1,7,316,4,3,0,0
1992,5F1,2,1,129,0,2,0,0
1992,5F1,2,6,802,0,0,1,0
1992,5F1,2,7,316,2,0,0,0
1992,5F1,3,1,129,0,0,1,0
1992,5F1,3,3,012,0,3,0,0
1992,5F1,3,3.1,012,0,4,0,0
1992,5F1,3,5,833,0,2,0,0
1992,5F1,3,7,316,0,4,0,0
1992,5F1,4,3,012,0,0,1,0
1992,5F1,4,7,316,5,0,0,0
1992,5F3,1,1,129,0,1,0,0
1992,5F3,1,7,316,2,2,0,0
1992,5F3,2,1,129,1,3,0,0
1992,5F3,3,1,129,1,4,0,0
1992,5F3,3,3,012,2,1,0,0
1992,5F3,3,5,833,0,1,0,0
1992,5F3,4,1,129,1,2,0,0
1992,5F3,4,3,012,0,1,0,0
1992,5F3,4,5,833,0,1,0,0
1992,5F3,4,7,316,0,2,0,0
1992,5F4,1,2,097,0,1,0,0
1992,5F4,1,3,012,0,0,2,0
1992,5F4,1,3.1,012,1,5,0,0
1992,5F4,2,7,316,1,0,0,0
1992,5F4,3,1,129,6,9,0,0
1992,5F4,3,2,097,2,4,1,0
1992,5F4,3,3,012,1,2,1,0
1992,5F4,3,3.1,012,0,1,0,0
1992,5F4,3,5,833,0,1,0,0
1992,5F4,3,7,316,2,1,0,0
1992,5F4,4,1,129,1,3,0,0
1992,5F4,4,2,097,0,1,0,0
1992,5F4,4,5,833,0,3,0,0
1992,5F4,4,7,316,4,2,0,0
1992,5H3,1,1,129,0,1,0,0
1992,5H3,1,7,316,1,5,0,0
1992,5H3,2,1,129,4,2,0,0
1992,5H3,2,5,833,0,1,0,0
1992,5H3,2,7,316,1,2,0,0
1992,5H3,3,1,129,0,1,1,0
1992,5H3,3,5,833,0,1,1,0
1992,5H3,4,1,129,0,3,0,0
1992,5H3,4,4,261,0,1,0,0
1992,5H3,4,5,833,0,1,0,0
1992,5H3,4,7,316,0,1,0,0
1992,5I1,1,7,316,2,0,0,0
1992,5I1,1,8,371,0,0,1,0
1992,5I1,2,7,316,3,0,0,0
1992,5I1,3,1,129,0,1,0,0
1992,5I1,3,5,833,0,1,0,0
1992,5I1,3,7,316,5,0,0,0
1992,5I1,4,4,261,1,2,1,0
1992,5I1,4,7,316,1,0,0,0
1992,5I1,4,25,585,0,1,0,0
1992,5I4,1,1,129,1,0,0,0
1992,5I4,1,3,012,0,1,1,0
1992,5I4,2,1,129,1,0,0,0
1992,5I4,2,7,316,2,0,0,0
1992,5I4,3,1,129,0,0,1,0
1992,5I4,3,3,012,0,0,1,0
1992,5I4,3,7,316,4,0,0,0
1992,5I4,4,1,129,0,1,0,0
1992,5J1,1,1,129,0,1,0,0
1992,5J1,1,7,316,0,1,0,0
1992,5J1,1,25,585,1,1,0,0
1992,5J1,2,1,129,4,2,0,0
1992,5J1,2,1,129,4,2,0,0
1992,5J1,2,7,316,3,2,1,0
1992,5J1,2,25,585,1,1,2,2
1992,5J1,3,1,129,0,3,0,0
1992,5J1,3,7,316,1,3,0,0
1992,5J1,3,25,585,1,0,0,0
1992,5J1,4,1,129,1,1,2,0
1992,5J1,4,5,833,0,0,1,0
1992,5J1,4,25,585,1,1,2,2
1992,5J2,1,0,000,0,0,0,0
1992,5J2,2,0,000,0,0,0,0
1992,5J2,3,1,129,0,1,0,0
1992,5J2,4,0,000,0,0,0,0
1992,5J4,1,0,000,0,0,0,0
1992,5J4,2,4,261,0,2,0,0
1992,5J4,2,7,316,0,1,0,0
1992,5J4,3,5,833,0,1,0,0
1992,5J4,4,6,802,0,1,0,0
1992,6D2,1,7,316,1,42,11,0
1992,6D2,1,9,375,0,2,3,0
1992,6D2,2,1,129,1,0,0,0
1992,6D2,2,5,833,0,2,0,0
1992,6D2,2,7,316,24,0,0,0
1992,6D2,2,7,316,31,57,11,0
1992,6D2,4,1,129,0,1,1,0
1992,6D2,4,7,316,42,0,0,0
1992,6D3,1,1,129,3,1,0,0
1992,6D3,1,3,012,0,1,0,0
1992,6D3,1,7,316,4,0,0,0
1992,6D3,2,7,316,2,0,0,0
1992,6D3,2,8,371,2,0,0,0
1992,6D3,3,7,316,2,0,0,0
1992,6D3,4,5,833,0,1,0,0
1992,6D3,4,7,316,1,0,0,1
1992,6D3,4,7.1,316,1,0,0,0
1992,6D4,1,7,316,47,0,0,0
1992,6D4,1,7.1,316,25,0,0,0
1992,6D4,2,7,316,43,0,0,0
1992,6D4,3,7,316,74,0,0,0
1992,6D4,4,3,012,1,0,0,0
1992,6D4,4,7,316,13,0,0,0
1992,6D4,4,7.1,316,8,0,0,0
1992,6D4,4,8.1,371,1,0,0,0
1992,6E1,1,0,000,0,0,0,0
1992,6E1,2,1,129,0,1,0,0
1992,6E1,3,1,129,3,0,0,0
1992,6E1,3,5,833,1,2,0,0
1992,6E1,3,7,316,3,0,0,0
1992,6E1,4,1,129,1,2,3,0
1992,6E1,4,5,833,0,2,0,0
1992,6E1,4,7,316,2,2,0,0
1992,6E3,1,5,833,0,2,0,0
1992,6E3,2,1,129,0,2,0,0
1992,6E3,2,5,833,0,0,1,0
1992,6E3,2,7,316,1,0,0,0
1992,6E3,3,1,129,1,2,0,0
1992,6E3,3,6,802,0,1,0,0
1992,6E3,3,7,316,1,1,0,0
1992,6E3,4,0,000,0,0,0,0
1992,6E4,1,7,316,1,0,0,0
1992,6E4,2,5,833,0,2,0,0
1992,6E4,3,4,261,0,0,1,0
1992,6E4,3,6,802,0,1,0,0
1992,6E4,4,1,129,2,4,0,0
1992,6E4,4,4,261,0,2,0,0
1992,6E4,4,5,833,0,1,0,0
1992,6F1,1,1,129,1,0,0,0
1992,6F1,1,2,097,1,3,0,0
1992,6F1,1,7,316,2,1,0,0
1992,6F1,2,0,000,0,0,0,0
1992,6F1,3,0,000,0,0,0,0
1992,6F1,4,1,129,1,0,0,0
1992,6F1,4,7,316,0,1,0,0
1992,6F2,1,1,129,1,3,0,0
1992,6F2,1,2,097,0,2,0,0
1992,6F2,1,7,316,4,1,0,0
1992,6F2,2,1,129,0,1,0,0
1992,6F2,2,2,097,1,0,0,0
1992,6F2,2,7,316,1,0,0,0
1992,6F2,3,1,129,3,0,0,0
1992,6F2,3,2,097,4,4,1,0
1992,6F2,3,4,261,0,2,0,0
1992,6F2,4,1,129,3,2,0,0
1992,6F2,4,2,097,1,2,0,0
1992,6F2,4,7,316,9,0,0,0
1992,6F3,1,2,097,3,3,0,0
1992,6F3,1,4,261,1,0,0,0
1992,6F3,1,5,833,0,1,0,0
1992,6F3,1,6,802,0,1,0,0
1992,6F3,1,7,316,1,0,0,0
1992,6F3,1,25,585,1,1,0,0
1992,6F3,2,1,129,0,1,0,0
1992,6F3,2,2,097,1,1,0,0
1992,6F3,3,5,833,0,1,0,0
1992,6F3,4,7,316,0,1,0,0
1992,6G1,1,1,129,3,1,0,0
1992,6G1,1,2,097,0,1,0,0
1992,6G1,2,1,129,1,3,1,0
1992,6G1,2,3,012,0,1,0,0
1992,6G1,2,5,833,0,1,0,0
1992,6G1,2,7,316,1,0,0,0
1992,6G1,3,1,129,1,2,0,0
1992,6G1,3,5,833,0,1,0,0
1992,6G1,4,0,000,0,0,0,0
1992,6G2,1,1,129,0,3,0,0
1992,6G2,1,5,833,0,2,0,0
1992,6G2,1,6,802,0,1,0,0
1992,6G2,1,7,316,6,3,1,0
1992,6G2,2,1,129,0,4,5,0
1992,6G2,2,5,833,0,2,0,0
1992,6G2,2,7,316,1,7,0,0
1992,6G2,3,1,129,1,6,2,0
1992,6G2,3,6,802,0,4,0,0
1992,6G2,3,7,316,0,2,0,0
1992,6G2,4,1,129,1,1,0,0
1992,6G2,4,3,012,0,4,1,0
1992,6G2,4,3.1,012,0,6,0,0
1992,6G2,4,6,802,0,1,0,0
1992,6G2,4,7,316,2,0,0,0
1992,6G3,1,1,129,2,12,1,0
1992,6G3,1,3,012,0,2,0,0
1992,6G3,1,6,802,0,1,0,0
1992,6G3,2,1,129,0,7,0,0
1992,6G3,2,3,012,1,7,0,0
1992,6G3,2,3.1,012,0,4,0,0
1992,6G3,3,1,129,2,14,6,0
1992,6G3,3,3,012,0,1,0,0
1992,6G3,3,7,316,0,2,0,0
1992,6G3,4,1,129,3,25,1,0
1992,6G3,4,7,316,4,3,0,0
1992,6G4,1,5,833,1,0,0,0
1992,6G4,1,7,316,32,0,0,0
1992,6G4,1,8,371,1,0,0,0
1992,6G4,1,11,531,1,0,0,0
1992,6G4,2,7,316,3,0,0,0
1992,6G4,3,1,129,1,3,0,0
1992,6G4,3,2,097,2,0,0,0
1992,6G4,3,7,316,16,0,0,0
1992,6G4,3,8,371,1,0,0,0
1992,6G4,3,25,585,0,1,0,0
1992,6G4,4,1,129,0,4,0,0
1992,6G4,4,3,012,0,0,1,0
1992,6G4,4,5,833,0,1,0,0
1992,6G4,4,7,316,3,0,0,0
1992,6H2,1,1,129,0,1,0,0
1992,6H2,1,3,012,0,6,0,1
1992,6H2,1,7,316,0,1,0,0
1992,6H2,2,1,129,0,5,5,0
1992,6H2,2,3,012,0,5,0,0
1992,6H2,2,7,316,0,5,0,0
1992,6H2,3,1,129,0,4,3,0
1992,6H2,3,5,833,0,1,0,0
1992,6H2,3,7,316,1,1,0,0
1992,6H2,4,1,129,3,2,0,0
1992,6H2,4,3,012,0,3,0,0
1992,6H2,4,3.1,012,0,1,0,0
1992,6H2,4,7,316,3,0,0,0
1992,6H4,1,1,129,1,13,3,0
1992,6H4,1,7,316,5,1,0,0
1992,6H4,2,3,012,0,1,1,0
1992,6H4,3,3,012,0,0,1,0
1992,6H4,3,3.1,012,0,14,1,0
1992,6H4,4,3,012,0,0,1,0
1992,6H4,4,7,316,2,0,0,0
1992,6I2,1,1,129,1,4,1,0
1992,6I2,1,7,316,1,0,0,0
1992,6I2,1,25,585,0,1,0,0
1992,6I2,2,3,012,0,10,0,0
1992,6I2,2,7,316,0,5,0,0
1992,6I2,3,1,129,0,3,1,0
1992,6I2,3,3,012,0,1,1,0
1992,6I2,3,6,802,0,1,0,0
1992,6I2,3,25,585,0,1,0,1
1992,6I2,4,1,129,1,4,4,0
1992,6I2,4,7,316,1,4,0,0
1992,6I2,4,25,585,1,1,0,0
1992,6I3,1,7,316,2,0,0,0
1992,6I3,2,0,000,0,0,0,0
1992,6I3,3,7,316,2,0,0,0
1992,6I3,4,5,833,0,1,0,0
1992,6I3,4,7,316,1,0,0,0
