YEAR,QUAD,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
1984,4H2,2,1,129,1,0,1,0
1984,4H2,3,1,129,0,0,1,0
1984,4H2,3,1,129,0,0,1,0
1984,4H2,3,7,316,18,2,0,0
1984,4H2,3,25,585,0,1,0,0
1984,4H2,4,1,129,0,2,1,0
1984,4H3,1,7,316,2,0,0,0
1984,4H3,1,2,097,1,0,0,0
1984,4H3,2,3,012,0,1,0,0
1984,4H3,2,2,097,1,0,0,0
1984,4H3,2,7,316,1,0,0,0
1984,4H3,3,7,316,1,0,0,0
1984,4H3,3,2,097,0,1,0,0
1984,4H3,3,5,833,1,0,0,0
1984,4H3,3,4,261,0,0,0,1
1984,4H3,4,7,316,1,0,0,0
1984,4H3,4,2,097,1,0,0,0
1984,4H4,1,7,316,10,0,0,0
1984,4H4,1,25,585,1,2,0,0
1984,4H4,1,2,097,0,0,1,0
1984,4H4,2,7,316,2,0,0,0
1984,4H4,2,1,129,1,3,1,0
1984,4H4,2,5,833,0,1,0,0
1984,4H4,3,7,316,9,0,0,0
1984,4H4,4,7,316,79,0,0,0
1984,4H4,4,3,012,1,4,0,0
1984,4H4,4,1,129,1,0,0,0
1984,4H4,4,25,585,1,3,1,0
1984,4H4,4,2,097,1,0,0,0
1984,5H1,1,8,371,0,0,1,0
1984,5H1,2,5,833,0,2,0,0
1984,5H1,2,2,097,1,0,0,0
1984,5H1,2,1,129,0,2,0,0
1984,5H1,2,7,316,0,1,0,0
1984,5H1,3,5,833,0,1,0,0
1984,5H1,3,1,129,0,1,0,0
1984,5H1,4,1,129,1,0,0,0
1984,5H2,1,3,012,2,3,2,0
1984,5H2,1,7,316,2,2,0,0
1984,5H2,2,3,012,0,2,3,0
1984,5H2,2,1,129,1,0,0,0
1984,5H2,3,5,833,0,2,0,0
1984,5H2,3,7,316,2,7,5,0
1984,5H2,3,3,012,0,2,0,0
1984,5H2,4,7,316,6,0,0,0
1984,5H2,4,3,012,1,1,0,0
1984,5H3,1,7,316,4,1,0,0
1984,5H3,1,1,129,2,1,0,0
1984,5H3,1,5,833,0,0,1,0
1984,5H3,2,5,833,0,1,0,0
1984,5H3,2,7,316,12,0,0,0
1984,5H3,2,1,129,1,0,0,0
