H22 3  4 0 2.0
H22 3  5 1 1.0
H22 4  8 2 1.0
H22 4  6 2 1.0
H22 4  1 0 3.0
L04 10 5 2 1.0
L04 10 5 3 1.0
L04 2  0 0 0
L04 7  5 2 1.0
L04 7  5 0 1.2 1.4
L04 7  1 0 1.0
L04 9  0 0 0
L04 6  5 3 4.0
H28 3  1 2 4.0
H28 3  6 1 2.0
H28 3  6 3 1.0
H28 3  5 2 1.0
H28 1  1 0 7.0 1.2
H28 1  10 3 1.0
H28 1  7 0 1.1
H29 1  1 1 14.0 1.2
H29 1  10 3 1.0
H29 1  7 0 1.0
H29 1  2 0 1.0
H27 4  5 1 1.0 1.2 2.3 1.4
H27 4  5 3 2.0
H27 4  9 2 2.0 1.2
H27 4  10 2 5.0 1.2
H27 4  14 0 1.4
H27 4  1 0 1.0
H27 1  10 2 13.0 16.1 5.2 2.3
H27 1  7 2 4.0 1.1
H27 1  10 3 22.0
H27 1  9 1 2.0 2.1 1.2 1.3
H27 1  5 1 2.0 1.2 1.4 1.6
H27 1  6 3 1.0
H27 1  6 1 1.0 1.1 2.2
H27 1  1 1 1.0
H12 7  1 1 3.0 1.3 1.4
H12 7  5 2 1.0
H12 7  6 2 1.0
H12 7  6 1 1.2
H12 7  7.1 0 11.0
H12 7  3 0 1.0
H12 7  7 0 1.0
H12 7  15 2 1.0
H12 4  1 0 3.0 2.3 1.6
H12 4  1 2 3.2 1.4 1.5
H12 4  6 3 1.0
H12 4  6 2 1.2
H12 4  5 3 4.0
H12 4  5 1 1.0
H12 1  5 1 1.0 1.2
H12 1  5 2 4.0
H12 1  6 1 6.0 2.2
H12 1  4 0 4.0
H12 1  6 2 1.0
H12 1  9 1 1.0 1.1
H12 1  1 0 5.0
H12 1  8 1 2.0
H12 1  1 1 1.4
H12 1  9 2 1.0
H11 1  12 3 3.0
H11 1  12 1 1.0 5.1 3.2 1.3 2.4
H11 1  8 1 1.0 2.1 1.2 1.3
H11 1  8 2 2.0
H11 1  9 1 1.0 1.2 1.4
H11 2  2 0 1.2 1.4 2.5
H11 2  1 0 3.0
H11 2  8 0 2.0
H11 2  3 0 2.0 2.2 1.3 1.8
H11 2  7 2 1.0
H11 3  8 1 16.0 3.1 1.2
H11 3  9 0 2.0 3.2 4.3 1.4 1.5
H11 3  4 1 1.0
H11 3  10 0 1.1 2.2
H11 3  2 0 1.0
H11 3  7 0 3.0
H11 3  1 1 2.0 1.2 1.4
H11 3  5 2 3.0
H11 3  1 0 1.3
H11 4  3 0 3.0 3.3
H11 4  1 0 1.0
H11 5  8.1 0 2.0 2.1
H11 5  9 0 1.2
H11 5  8 0 1.4
C06 4  3 0 1.0 1.5
C06 1  3 0 3.0 1.2 1.3 1.5 1.7
C06 3  3 0 1.0 2.2 1.3 2.4 1.6 1.8
C05 2  1 0 23.0
C05 2  3 0 1.0
C05 1  1 0 16.0
C05 1  7 0 1.9
C05 1  6 2 1.0
H39 1  2 0 1.0 1.4
H39 1  1 0 1.0
H39 6  2 0 9.0 1.2
H39 6  25 0 2.0 5.1 8.2 4.3 1.4
H39 6  6 1 1.0
H39 6  4 0 1.8
H39 3  25 0 5.0 1.1 2.2 1.3 2.4 3.5
H39 3  2 0 2.0 1.2
H39 3  1 0 1.0
C24 1  3 0 1.2 1.4
C24 1  4 0 1.3
C24 2  3 0 1.0 1.2
C24 2  25 0 1.0
C24 2  1 0 1.7
C24 4  4 0 1.3
C24 4  25 0 1.0 1.2 1.3 1.4 1.5
C24 5  2 0 2.0
C24 5  25 0 3.0 2.2 1.3
C24 5  4 0 2.0 1.8
C24 6  3 0 1.0 1.8
C24 6  25 0 4.0 1.3
C24 6  4 0 1.0 1.7
C02 1  0 0 0
C02 2  7 0 1.6 1.7
C02 3  7 0 1.2 1.8
C02 3  2 0 1.0
C02 3  3 0 1.4
C07 1  3 0 11.0 2.2 1.3 1.4 1.7
C07 1  1 0 1.0
C07 2  7 0 1.9
C07 2  3 0 2.0 1.2 2.4 1.5
C07 2  2 0 1.6
C07 4  1 0 12.0
C07 4  2 0 3.0
C07 4  3 0 1.4
C07 4  7 0 1.7
C07 5  1 0 6.0
C07 5  3 0 1.0 1.5 1.7
C07 8  1 0 11.0
C07 8  2 0 3.0 1.6
C07 8  3 0 1.6
C08 1  2 0 3.0 1.3
C08 1  7 0 1.5
C08 1  3 0 1.0 1.2 1.4
C08 1  8 0 1.3 1.8
C08 1  1 0 1.0
C08 2  2 0 2.0 1.4
C08 2  3 0 5.0 2.2
C08 2  7 0 1.5
C08 2  8 0 1.3
C08 3  1 0 4.0
C08 3  3 0 2.2 1.3 1.4
C08 3  7 0 2.3
C08 3  2 0 1.4
C08 6  1 0 7.0
C08 6  2 0 3.0
C08 6  3 0 1.0 1.3
C08 4  1 0 8.0
C08 4  2 0 2.0
C08 4  8 0 1.5
C08 4  3 0 2.2
C08 8  3 0 2.0
C08 8  7 0 1.4 1.9
C08 8  2 0 1.0
C15 2  7 0 1.4
C15 2  2 0 1.0
C15 3  7 0 3.0 1.1 2.2
C15 3  5 0 1.9
C15 3  1 0 1.4
C15 5  1 0 1.0 1.2 1.6 1.7
C15 5  5 0 1.6
C15 6  7 0 1.0 1.2
C15 6  8 2 1.0
C15 6  1 0 1.0
C15 7  1 0 9.0
C15 7  7 0 1.0
C14 7  4 0 1.3
C14 7  2 0 1.0
C14 7  1 0 1.7
C14 7  7 0 1.5
C14 7  3 0 1.5
C14 7  7 2 1.0
C14 6  2 0 1.5
C14 6  7 0 2.0
C14 6  1 0 2.0
C14 6  5 2 2.0
C14 5  6 2 1.0
C14 5  1 1 3.0
C14 5  4 0 1.0
C14 4  7 0 2.0 1.4 1.6 1.8
C14 4  5 0 1.8
C14 1  7 0 1.2 1.5
C14 1  5 0 1.8
C14 2  7 0 1.3 1.9
C14 2  4 0 1.0
C16 3  7 0 2.5 1.8
C16 3  6 1 1.0
C16 1  1 1 1.0
C16 5  1 0 1.0
C13 2  0 0 0
C13 3  7 0 1.2 1.4
C13 4  7 0 2.1 1.3
C13 4  3 0 1.4
C13 6  7 0 1.4 1.6
C13 6  5 3 1.0
C20 4  4 0 1.5
C23 4  3 0 1.4
C23 1  8 0 1.6
C23 1  1 0 1.7
C22 4  3 0 6.0
C22 4  1 0 1.0
C22 6  1 0 1.0
C22 6  7 0 1.8
C22 6  3 0 1.0
C22 2  3 0 1.0
C22 2  25 2 1.0
C03 2  0 0 0
C03 1  3 0 2.0 1.4 3.5 1.6 1.7 1.8
C03 5  3 0 2.0 1.3 1.5 1.6
C03 5  1 1 4.0
C03 5  5 2 2.0
C04 1  69 0 2.0
C04 1  7 0 1.4
C04 1  3 0 2.0 1.2 2.3 1.4 1.5 1.6 1.8
C04 2  1 0 2.0
C04 2  3 0 2.0 1.3 1.5
C04 3  3 0 5.0 2.5 1.6 1.7 1.8 1.9
C04 4  5 1 4.0 1.2
C04 4  6 1 2.0
C04 4  6 3 4.0
C04 4  2 0 1.0
C04 4  3 0 1.0 1.2 1.3 1.5 1.7
C04 4  1 0 3.0
C04 6  3 0 1.0 2.2 1.5
C04 6  5 3 5.0
C04 6  1 0 2.0 1.7
C04 6  5 2 1.0
C19 3  1 0 2.0 1.2 1.3 1.4
C19 3  25 0 1.0
C21 1  11 0 1.1
C21 1  3 0 2.0 4.3 1.4 1.7
C21 2  3 0 2.0 2.3 1.4 2.5 3.6
C21 2  6 1 1.0
C20 5  1 0 3.0
C20 3  3 0 1.4 1.5
C20 3  8 0 1.6 1.8
C20 1  7 0 2.0 1.2
C20 1  3 0 5.0 1.3 1.4
C20 1  8 0 1.0
C20 1  1 0 1.0
C20 1  4 0 1.0 1.3 1.5
C20 4  3 0 1.0 1.2 1.3 1.4 1.5 2.6
C20 4  1 0 7.0
C20 4  5 1 2.0
C20 4  8 0 1.0 1.3
C17 2  1 0 5.0 1.3 2.4
C17 2  25 0 3.2 3.3 1.5
C17 2  3 0 1.2
C18 1  7 0 1.0 1.1 4.2 1.3
C18 1  3 0 2.0
C18 1  1 0 7.0 1.2 1.3
C18 3  1 0 6.0 2.2 2.3
C18 6  7 0 2.2
C18 6  5 0 1.4
C19 4  7 0 2.3 1.7
C19 5  7 0 3.3
C19 2  7 0 2.0 1.3 1.4
C19 2  1 1 2.0 4.3 1.4 1.6
C19 2  3 0 1.5
C19 2  5 0 1.9
C19 1  7 0 1.0 5.2 1.3 2.4
C19 1  1 0 5.0 3.2
C10 6  3 0 1.0
C10 6  1 0 2.0
C09 2   1 0 27.0
C09 2   7 0 1.7
C09 1   2 0 1.0
C09 1   1 0 1.0
C09 1   7 0 1.8
C09 3   1 0 4.0
C09 3   5 0 1.8
C09 7   1 0 4.0
C09 7   5 3 4.0
C09 7   6 2 1.0
C09 7   5 0 1.0
C17 1  7 0 2.2
C17 1  25 0 3.2 3.3 1.5
C17 1  3 0 1.2
C17 1  1 0 1.0 1.4
H32 1  25 1 5.0 1.1 4.2 5.3 2.4
H32 1  1 0 2.0 1.2 2.4
H32 1  8 0 2.0
H32 1  7 2 3.0 1.1
H32 1  3 0 1.3 1.4
C37 2  5 2 1.0 1.2 1.5
C37 2  7 2 3.0 1.2
C37 2  3 0 1.9
C37 1  3 0 1.0 2.3 1.4 1.6 1.7
C37 1  5 0 1.3
C11 4  5 0 1.6 1.9
C11 2  1 0 5.0
C11 2  3 0 4.0
C11 2  5 3 2.0
C11 2  2 0 1.0
C11 1  4 2 1.0
C11 1  1 0 1.3
C11 1  7 0 1.3
C11 1  3 0 1.4
C12 3  2 0 2.0
C12 3  3 0 2.0
C12 2  3 0 1.2 5.3 3.4 3.5 1.6
C12 2  5 0 1.7
C10 1  1 0 9.0
C10 1  2 0 1.0
C10 1  7 0 1.7
C10 1  6 0 1.0
C10 4  1 1 5.0
C10 2  1 0 27.0 1.2
C10 2  5 0 1.4
C10 2  6 2 5.0
C10 2  7 0 1.1
C10 5  1 0 14.0
C10 5  6 2 5.0
C10 5  3 0 1.0
C10 5  12 0 1.4
H05 6  2 0 1.4 1.6
H05 6  1 0 3.0 1.5
H05 6  5 3 1.0
H05 6  10 0 1.3
H05 2  1 1 7.2 1.3
H05 2  2 0 1.8
H05 1  1 0 8.0 3.2 1.3
H05 1  7 0 1.1 1.2
H05 1  2 0 1.0
H05 3  1 0 5.0 3.2
H05 3  2 0 2.0
H05 3  3 0 1.4
H04 1  1 0 3.0 1.2 3.3
H04 1  3 0 1.0
H04 1  5 0 1.6
H04 4  1 1 2.0 1.3 3.4
H04 4  10 0 1.4
H04 6  2 0 1.0
H03 3  1 0 1.0 1.2 1.3
H03 3  10 0 2.0 2.3 3.4 2.5
H03 3  3 0 2.2
H03 3  6 2 1.0
H03 3  5 2 2.0
H03 6  10 0 2.5
H03 6  2 0 1.0
H03 1  1 0 4.0 1.1 1.2 1.3
H03 1  3 0 1.3
H03 1  10 0 14.0
H01 6  25 0 2.0 3.1 4.2
H01 6  2 0 1.0
H01 6  3 0 7.0 4.2 2.3
H01 6  4 0 1.1
H01 1  2 0 2.0
H01 1  1 0 4.0
H01 1  3 0 4.0 1.2
H01 1  25 0 3.0
H02 4  1 0 3.0
H02 4  25 0 3.0 2.2 1.3
H02 4  4 1 1.0
H02 4  3 0 1.0 1.2 1.5
H02 4  2 0 1.0
H02 4  7.1 0 4.0
H02 3  3 0 8.0 1.4 1.5
H02 3  1 0 1.0
H02 3  25 1 2.0 2.1 2.3
H02 1  1 0 5.0
H02 1  2 0 1.0
H02 1  25 0 2.0 5.1
H02 1  3 0 3.0
H02 1  1 0 1.0
H04 2  1 0 4.0 2.2 1.3 2.4 1.5
H04 2  10 3 2.0
H01 5  7 0 2.0
H01 5  4 1 1.0
H01 5  25 0 2.0 3.2 1.3
H01 5  1 0 1.0 1.2
H35 6  3 0 5.0
H35 6  2 0 2.0
H35 6  1 0 2.0
H35 4  0 0 0
H35 5  10 1 2.0
H35 5   1 0 1.2
H35 5  2 0 1.0
C30 3  2 0 5.0
C30 3  4 0 1.0
C30 6  2 0 5.0
C30 4  3 0 2.3
C30 1  3 0 2.0 1.6 1.8
C30 1  2 0 1.0
C29 1  9 0 1.7
C29 1  3 0 1.7
C29 4  0 0 0
C29 5  3 0 1.5
C29 6  2 0 1.0
C29 6  7 0 1.9
C29 6  3 0 2.0
C28 3  25 0 1.3
C28 4  0 0 0
C28 5  7 0 1.8 1.9
C28 5  2 0 1.0
C28 2  3 0 1.3
C28 2  5 0 1.8
C28 2  7 0 1.9
C28 2  7.1 0 1.0
C28 6  25 0 1.2
C28 6  7 0 1.7
C28 6  4 0 1.0
C28 6  7 0 1.6
C28 6  3 0 1.0
C35 1  3 0 2.0 1.3 1.5 1.8
C35 1  2 0 1.0 1.2 1.8
C35 3  3 0 12.0 1.2 1.4
C35 4  3 0 1.0 2.4 2.5
C35 4  2 0 1.0 1.2
C33 1  3 0 1.4 1.5
C33 2  1 0 1.3
C33 2  5 0 1.8
C33 2  3 0 1.0
C33 3  3 0 1.0
C33 6  1 0 8.0 1.2 1.7
C33 6  2 0 1.0
C33 6  3 0 1.4
C34 6  7 0 1.8
C34 5  4 0 2.0
C34 5  25 0 1.0
C34 5  2 0 1.0
C34 1  7 0 1.0 1.8
C34 1  2 0 2.0 1.3
C34 1  3 0 1.0
L05 2  1 0 2.0 1.2 1.3 1.8
C36 4  4 0 2.0
C36 4  2 0 2.0
C36 4  3 0 1.0
C36 2  2 0 2.0
C36 2  4 0 2.0
C36 1  4 0 3.0
C27 4  2 0 1.0 2.6 1.9
C27 4  7 0 1.6
C27 4  4 0 1.0
C27 1  3 0 1.0
C27 3  7 0 2.0 1.3 1.4
C27 3  2 0 1.4 1.5
C27 2  2 0 6.0
C26 3  2 0 2.0
C26 1  2 0 1.0
C26 4  2 0 1.4
C26 4  7 0 1.3
C25 2  1 0 1.6
C25 2  3 0 3.0 1.3 2.5 1.7
C25 2  2 0 3.0
C25 1  3 0 1.4
C25 1  4 0 1.1 1.7
C25 1  7 0 1.5
H33 4  25 0 5.0 2.2 1.3
H33 4  1 0 9.0 1.3
H33 4  5.1 0 2.3 1.4
H33 4  7.1 0 1.0
H33 1  2 0 2.0
H33 1  4 0 2.0
H33 1  5.1 0 1.2 4.3 1.6
H33 1  1 0 3.0
H17 2  7 0 1.1 1.2
H17 2  25 0 1.2 1.3 2.5
H17 3  1 0 11.0 1.1 1.3
H17 3  25 0 1.0 1.2 1.3
H17 5  1 0 1.0
H17 1  1 0 3.0
H17 1  7 0 3.0 1.1
H18 1  4 0 1.0
H18 1  5 0 1.3
H18 1  1 0 4.0
H18 1  2 0 1.0
H18 1  7 0 1.3
H18 3  2 0 1.0
H18 3  1 0 1.0 3.2
H18 3  4 0 1.0
H18 3  7 0 1.0 1.1 2.3
H18 4  1 0 5.0
H18 4  4 0 13.0 6.2 2.4 1.5 1.7
H18 4  7.1 0 1.0
H18 4  3 0 1.0
H19 2  7.1 0 1.3
H19 2  1 0 2.0 2.2
H19 2  7 0 1.0 1.1
H19 2  4 0 4.0 3.4
H19 1  1 0 5.0
H19 1  7 0 1.5
H19 1  4 0 2.0 1.2 2.3 1.4 1.5
H19 5  0 0 0
L10 1  4 0 1.0
L10 1  1 0 1.0
L01 1  3 0 1.0 1.2
L01 1  1 0 3.0 2.7 1.9
L01 1  2 0 1.0
L01 2  1 0 2.0
L01 3  5 3 1.0
L01 3  1 0 1.0 1.2 1.7
L01 5  5 0 1.3 1.4
L02 5  5 1 1.0
L02 5  9 0 1.6
L02 2  5 0 1.0 1.9
L02 1  0 0 0
H20 5  1 0 3.0 4.2 1.3 3.4 2.5 1.6 1.7
H20 5  6 1 1.0
H20 3  1 1 1.1 3.2 5.3 5.4 8.5 6.6 3.7
H20 3  3 0 1.4
H20 2  1 1 5.0 5.1 7.2 4.3 1.4 4.5 1.7 1.8
H20 2  6 0 1.1
H20 2  3 0 1.3 1.9
H20 1  10 0 1.2 1.3
H20 1  1 1 2.2 1.4 2.5
H21 1  1 0 1.0 1.2
H21 1  2 0 1.9
H21 1  3 0 1.2
H21 1  5 3 1.0
H16 2  1 1 12.0 1.1 5.2 5.3 3.4 1.5 1.6
H16 2  5.1 1 2.2 1.3 1.4 1.5 2.6 1.9
H16 2  2 0 1.0
H16 2  3 0 1.2 1.7
H16 3  1 1 7.0 1.2 3.3
H16 3  8 0 1.6
H15 1  1 1 4.0 1.2 1.3 1.4 3.5 3.6 1.9
H15 1  5.1 3 1.0
H15 1  2 0 1.0
H15 3  1 1 5.0 2.2 2.4 3.6 1.8
H30 4  5 3 5.0 1.2
H30 4  1 0 1.5
H30 4  5 2 1.5
H37 1  6 0 4.0
H37 1  1 0 3.0 2.3
H37 1  6 3 2.0
H37 1  4 0 2.0
H37 2  6 1 4.0
H37 2  1 0 3.0
H37 2  3 0 1.0
H37 4  1 0 4.0 2.4
H37 4  6 0 3.0
H37 5  1 0 5.0
H37 5  2 0 1.0
H37 5  3 0 4.0 1.2 1.3
H37 5  6 2 2.0
H37 5  5 2 1.0
H38 1  6 0 4.0
H38 1  1 0 3.0 2.3
H38 1  6 3 2.0
H38 1  4 0 2.0
H38 3  6 1 4.0 1.4
H38 3  1 1 4.0 4.2 2.3 3.4
H38 5  1 1 3.0 1.2 1.3 1.4
H38 5  7 1 2.0
H07 3  26.1 0 10.0 1.1 11.2 5.3 2.4
H07 3  6 0 1.0 1.1
H07 3  1 0 2.0 1.2 1.3
H07 3  8 0 1.6
H07 5  8 0 1.1
H07 5  1 0 5.0 2.3 1.4 1.5
H07 5  2 0 1.0
H07 5  7 0 1.0 1.3 1.4
H07 5  3 0 5.0 1.6
H07 5  5 2 1.0
H07 7  2 0 2.0
H07 7  8 2 3.0
H07 7  1 1 3.0
H07 7  7 1 1.0
H07 1  6 1 1.0
H07 1  1 0 1.0
H07 1  3 0 2.0
H06 1  9 1 1.0 2.2
H06 1  1 1 6.0 3.2 1.3 2.4 1.5
H06 1  6 2 1.0 1.1 2.2 1.3
H06 1  8 0 1.2 2.4
H06 1  7 2 3.0 1.2
H06 1  5 2 1.0
H06 3  6 1 1.0
H06 3  3 0 1.0 1.5 1.7
H06 3  5 2 1.0
H06 4  6 0 1.0
H06 4  1 0 2.0 1.2
H06 4  3 0 2.0 1.5
H06 7  3 0 2.0 1.3
H06 7  5 1 4.0
H06 7  6 1 4.0
H06 7  1 0 2.2
T10 1  12 2 1.0
T10 1  12 3 1.0
T10 1  3 0 1.0 1.2 1.7
T10 1  6 1 1.0
T10 1  2 0 2.0
T10 1  5 2 1.0
T10 1  1 0 1.0
T09 2  2 0 2.0
T09 2  1 0 2.0
T09 2  6 2 2.0
T09 2  5 3 1.0
T09 2  12 1 1.0
T11 2  3 0 1.9
T11 2  1 0 6.0 1.1 2.2
L06 1  1 0 1.0 3.3
L06 1  4 0 1.1 1.8
T12 1  3 0 1.0
T12 1  1 0 13.0
T12 1  4 0 1.4
T12 1  2 0 1.2 1.3 1.7
L09 2  1 0 13.0
L09 2  3 0 1.2
L09 2  8 3 1.0
L09 2  5 3 1.0
H08 1  1 0 4.0 2.1 1.3
H08 1  7 1 15.0
H08 1  13 0 2.0 1.2
H08 1  8 2 72.0
H08 1  8 3 4.0
H08 1  5 2 2.0
H08 1  3 0 1.0
H08 2  1 0 6.0
H08 2  8 3 10.1
H08 2  8 2 18.0
H08 2  8 0 4.0 1.1
H08 2  2 0 1.0
H08 2  7 2 2.0
H08 4  8 2 20.0
H08 4  8 3 5.0
H08 4  7 2 3.0 1.2
H08 4  9 0 1.3
H08 4  1 0 1.2
H08 5  7 2 1.0
H08 5  1 0 1.0
H08 8  5 0 1.6
H08 8  3 0 4.5 1.6
H08 6  8 2 1.0
H08 6  7 1 1.0
H08 6  7 2 2.0
H08 6  1 0 1.0
H08 6  5 0 2.2 1.9
H08 7  7 2 1.0
H08 7  1 2 1.5
H10 1  13 0 6.2 3.3 4.4 3.5 1.6 2.7
H10 1  8 0 1.1
H10 1  7 0 2.0 1.1 1.2
H10 1  5 0 1.3
H10 6  3 0 1.0
H10 6  1 0 1.0 1.3
H10 6  13 0 1.0 1.2
H10 6  5 3 2.0
H10 6  7 0 2.0 1.1
H10 6  5 1 1.2 1.3 2.5 2.6
H10 6  7 2 1.0
H10 6  7 3 5.0
H10 2  8 2 8.0 1.1 1.2
H10 2  7 0 1.0
H10 2  3 0 1.2 1.4
H10 2  13 0 6.0 3.1 1.2 3.3 2.4 1.5
H10 2  8 3 1.0
H10 2  6 2 1.0
H10 2  5 0 1.3
H10 2  1 1 1.3
H10 2  7 2 1.0
H09 2  8 1 6.0 4.1 1.2 1.5
H09 2  9 2 1.0 1.3
H09 2  9 3 1.0
H09 2  3 0 1.0 1.4
H09 2  13 0 2.0 2.1 1.4
H09 2  8 3 1.0
H09 2  7 3 1.0
H09 2  7 2 3.0
H09 5  7 0 1.0 2.2 1.3
H09 5  8 3 2.0
H09 5  8 2 3.0 1.2
H09 5  9 1 1.4
H09 5  9 3 2.0
H09 3  8 0 1.0 1.1 1.2
H09 3  8 2 2.0
H09 3  8 3 2.0
H09 3  7 0 1.1 2.3 1.4
H09 3  13 0 2.0 1.2 1.3
T03 1  2 0 1.0
T03 1  4 0 1.1 1.4
T01 1  3 0 1.0 1.2
T01 1  6 0 2.3
T01 1  2 0 1.3
T01 1  4 0 1.0
T01 1  1 0 1.3
T06 1  4 0 1.0
T06 1  7 0 1.3
T06 1  3 0 1.0 3.2 1.8
T06 1  5 0 1.9
T07 2  7 0 1.3
T04 1  3 0 6.0
T04 1  7 3 1.0
T04 1  7 0 1.3
T04 1  7 2 1.0
T04 1  4 0 1.0 1.2 1.5
L07 2  1 0 1.0
L03 6  1 0 1.2 1.3 1.4
L03 6  4 0 1.6
L03 6  2 0 2.0 1.5
L03 12 1 0 1.7 1.8
L03 12 4 0 1.5 1.7
L03 12 2 0 1.6
T05 2  2 0 1.0
H47 2  4 0 6.0
H47 2  6 1 1.0 1.3
H47 2  2 0 1.0
H47 2  1 0 1.0
H47 2  8 3 1.0
H48 2  4 0 1.0
H48 2  1 0 1.0
T14 2  1 0 4.0 1.2
T14 2  3 0 1.0 1.3
T13 1  1 0 14.0 2.1 2.2 1.3 1.4
T13 1  3 0 7.0
T13 1  4 0 3.0 1.3
T13 1  2 0 2.0
T02 2  1 0 1.0 2.2 1.4
T02 2  25 0 1.3 1.4
T02 2  7 0 1.1 1.3
C46 2  7 0 1.8
C46 1  0 0 0
C44 1  3 0 1.2
C44 1  25 0 1.0
C44 2  25 0 3.0
C44 2  3 0 4.0
C44 2  7 0 1.7 1.9
C45 2  3 0 1.0 1.2 1.9
H46 2  1 1 1.0 1.6 1.7
H46 2  1 0 7.0 3.2 1.3
H46 2  5 1 1.0
H45 2  25 2 2.0
H45 2  3 0 12.0 2.3
H45 2  25 0 4.0 1.3
C42 2  6 2 2.0
C42 2  3 0 5.0 2.3 1.4 1.5
C42 2  6 1 1.0 1.3
C42 2  1 0 4.0
C42 2  5 0 1.8
C42 2  7 0 1.0
H43 1  3 0 1.0
H43 1  7 2 1.0
H34 2  2 0 4.0
H34 2  4 0 1.3 1.5
H34 2  1 0 1.0
C48 1  7 0 1.9
C48 1  25 0 1.0
C48 2  7 0 1.6
C48 2  2 0 1.8
C47 2  4 0 1.0 1.2
C47 2  2 0 2.0
C47 2  3 0 1.5
H52 2  8 3 7.0
H53 1  4 0 1.0
H53 1  1 0 1.0
H53 1  2 0 1.0
H51 1  4 0 6.0 1.2 1.5
H51 1  1 0 2.0
H51 1  2 0 2.0
H51 1  8 3 30.0
H51 1  8 2 8.0
H51 1  8 3 11.0
H51 1  8 1 1.0 1.2
H51 1  6 2 1.0
H50 1  4 0 5.0 1.2
H50 1  2 0 5.0
H50 1  8 1 3.0
H50 1  8 2 14.0
H50 1  8 3 7.0
H50 1  3 0 3.0
H50 1  1 0 5.0
H50 1  9 2 2.0 1.2
H50 1  10 2 1.0
C52 1  1 0 8.0
C52 1  6 0 1.0 1.8
C52 1  2 0 2.0
C52 1  7 0 1.8
C50 1  3 0 1.6
C50 1  5 0 1.3 1.8
C51 2  3 0 2.0 2.3 2.5
C51 2  4 0 1.0
C51 2  2 0 1.0 1.4
C51 2  6 3 1.0
C51 2  8 0 1.2
C51 2  8 3 1.0
C49 1  9 0 1.0
C49 1  12 0 1.4
C49 2  2 0 2.0
C49 2  1 0 2.0
C41 1  25 1 3.0 3.2 4.3
C41 1  25 3 3.0
C53 2  0 0 0
C40 1  2 0 1.0 1.5
C40 1  25 0 2.0
C38 1  3 0 2.0 2.4
C38 1  16 0 1.0
C38 1  7 2 3.0
C38 1  7 3 2.0 1.2 1.3
H49 2  1 0 1.0
H49 2  6 0 1.0
C01 3  7 0 1.6
C01 3  2 0 1.0
C01 3  1 0 2.0
C01 1  1 0 2.0
H54 1  1 0 2.0
H54 1  6 3 1.0
H54 1  8 0 1.6
C31 3  3 0 2.3
C31 3  2 0 1.0
C31 3  7 0 1.5
C31 5  3 0 1.0 1.7
C31 5  7 0 1.8
C31 6  3 0 2.4 1.5 2.6
C32 2  7 3 1.0
H31 1  1 0 21.0 11.2 5.3 1.4
H31 1  6 1 1.0
H31 2  7.1 0 2.1 2.2
H31 2  1 0 7.0 2.2 2.3 1.4 1.5 1.6 1.7
