YEAR,TRAN,PLOT,SPEC,FIASP,DAM,SZ0,SZ1,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
2010,H07,7,1,129,1,3,0,0,0,0,0,0,0,0,0
2010,H07,7,2,097,0,2,0,2,0,0,0,0,0,0,0
2010,H15,3,1,129,0,2,0,2,0,0,2,0,1,0,1
2010,H15,3,1,129,2,0,0,0,0,0,0,0,0,1,1
2010,H15,1,1,129,0,2,0,0,1,0,1,0,1,0,0
2010,H15,1,2,097,0,0,0,1,0,0,0,0,0,0,0
2010,H15,1,1,129,2,0,0,0,0,0,0,1,1,0,0
2010,H15,1,1,129,1,0,0,0,0,0,2,0,1,0,0
2010,H16,3,1,129,0,1,0,1,1,2,0,0,0,0,0
2010,H16,3,8,371,0,0,0,0,0,0,0,0,0,1,0
2010,H16,2,1,129,0,2,3,2,2,0,1,0,0,0,0
2010,H16,2,1,129,1,0,1,2,2,1,0,0,0,0,0
2010,H16,2,1,129,2,0,0,0,0,0,0,2,0,0,0
2010,H16,2,3,012,0,0,0,0,0,0,0,0,0,0,1
2010,H16,2,5,833,0,0,0,0,1,0,1,0,0,1,0
2010,H16,2,2,097,0,1,0,0,0,0,0,0,0,0,0
2010,H31,2,1,129,0,2,1,3,1,0,1,0,1,0,0
2010,H31,2,3,012,0,2,0,0,2,0,0,0,0,0,0
2010,H31,2,1,129,1,0,1,1,1,1,0,1,0,0,0
2010,H31,2,7,316,0,0,0,1,0,0,0,0,0,0,0
2010,H31,1,1,129,0,9,2,10,3,1,0,0,0,0,0
2010,H31,1,1,129,1,1,0,1,3,0,0,1,0,0,0
2010,H31,1,3,012,0,1,0,0,0,0,0,0,0,0,0
2010,H30,4,5,833,0,0,0,0,0,0,0,1,0,0,0
2010,H30,4,1,129,0,1,0,0,0,0,0,0,0,0,0
2010,H30,4,1,129,1,0,0,0,0,0,0,0,0,1,0
2010,H30,4,5,833,3,1,0,0,0,0,0,0,0,0,0
2010,H47,2,4,261,0,2,0,1,1,0,0,0,0,0,0
