YEAR,QUAD,SPEC,FIASP,COND,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
1992,3H2,2,097,1,1,0,0,0,0,0,0,0
1992,3H2,6,802,0,0,0,0,0,0,0,1,0
1992,3H2,1,129,0,0,1,0,0,1,0,0,0
1992,3H2,4,261,0,0,1,0,0,0,0,0,0
1992,3H3,7,316,1,1,0,1,0,1,0,0,0
1992,3H3,7,316,0,3,4,0,1,0,2,0,0
1992,3H3,2,097,0,0,2,0,1,0,0,0,0
1992,3H3,5,833,0,0,0,0,2,1,0,0,0
1992,3H3,3,012,1,0,0,1,0,0,0,0,0
1992,3H3,3,012,0,0,1,0,0,0,0,0,0
1992,3H3,25,585,0,3,1,1,1,0,0,0,0
1992,3I4,1,129,0,6,3,0,1,1,1,0,1
1992,3I4,10,379,0,1,0,0,0,0,0,0,0
1992,3I4,3,012,0,1,0,1,0,0,0,1,0
1992,3I4,3,012,1,0,0,0,0,0,0,1,0
1992,3I4,5,833,0,0,0,0,0,0,0,1,1
1992,3I4,5,833,1,0,0,0,0,0,1,0,0
1992,3I4,2,097,0,0,0,1,0,0,0,0,0
1992,3I4,7,316,0,0,1,0,1,1,1,1,0
1992,3I4,7,316,1,1,0,0,0,0,0,0,0
1992,3I4,25,585,0,0,1,2,0,0,1,0,0
1992,3J2,7,316,0,2,0,0,1,1,1,1,0
1992,3J2,7,316,1,0,0,0,1,0,0,0,0
1992,3J2,3,012,0,1,4,3,4,0,0,1,2
1992,3J2,2,097,0,0,0,1,2,0,0,0,0
1992,3J2,2,097,1,0,0,0,1,1,1,0,0
1992,3J2,25,585,0,2,2,3,1,0,0,0,0
1992,3J2,25,585,1,1,2,0,1,1,0,0,0
1992,3J2,9,375,0,0,0,0,0,0,0,0,1
1992,3J3,5,833,0,1,0,0,1,0,0,0,0
1992,3J3,2,097,0,1,0,1,1,0,0,0,0
1992,3J3,3,012,0,0,3,1,1,2,2,1,2
1992,3J3,25,585,0,3,2,2,2,1,0,0,0
1992,3J3,7,316,0,0,0,0,0,0,1,1,0
1992,3J3,7,316,1,0,0,0,0,0,1,0,0
1992,4E1,2,097,0,1,0,0,2,0,0,0,2
1992,4E1,7,316,0,1,1,0,0,0,0,1,1
1992,4E1,7,316,1,2,0,0,0,1,1,0,0
1992,4E1,3,012,0,7,4,3,0,0,0,0,0
1992,4E1,8,371,0,0,0,1,0,1,0,0,0
1992,4E2,3,012,0,2,3,3,3,1,0,0,0
1992,4E2,7,316,0,0,0,0,1,3,0,0,0
1992,4E2,7,316,1,1,0,0,0,0,0,0,0
1992,4E2,3,012,1,2,3,0,0,1,0,0,0
1992,4E2,6,802,1,0,1,0,0,0,0,0,0
1992,4E2,8,371,0,0,0,1,2,1,0,0,1
1992,4E2,5,833,0,1,1,0,0,0,0,1,0
1992,4E2,6,802,0,0,0,0,0,1,0,0,0
1992,4E3,5,833,0,0,0,0,2,1,0,0,0
1992,4E3,7,316,0,3,3,4,1,1,2,2,0
1992,4E3,7,316,1,3,0,1,0,0,0,0,0
1992,4E3,8,371,0,0,0,0,0,0,0,1,0
1992,4E3,3,012,0,1,0,1,0,0,0,1,1
1992,4E3,1,129,0,0,0,0,0,1,0,0,0
1992,4E4,1,129,0,0,5,1,2,1,1,1,3
1992,4F1,1,129,0,0,0,0,0,0,0,1,1
1992,4F1,7,316,0,1,0,0,0,0,0,0,0
1992,4F1,10,379,0,5,0,0,0,0,0,0,0
1992,4F1,5,833,0,1,0,0,0,0,0,0,0
1992,4F2,7,316,0,0,0,1,0,0,0,0,0
1992,4F2,16,762,1,1,0,0,0,0,0,0,0
1992,4F2,16,762,0,0,0,0,0,0,0,1,0
1992,4F2,5,833,0,0,0,0,0,0,1,0,0
1992,4F2,1,129,0,0,2,0,0,0,0,0,0
1992,4F2,10,379,0,0,0,2,0,0,0,0,0
1992,4F3,7,316,0,9,2,1,2,1,1,1,3
1992,4F3,5,833,0,1,0,0,1,0,1,0,0
1992,4F4,6,802,0,1,0,0,0,1,0,0,0
1992,4F4,6,802,1,1,0,0,0,0,0,0,0
1992,4G1,7,316,0,4,2,0,0,0,0,0,0
1992,4G1,4,261,0,0,0,0,2,0,0,0,0
1992,4G1,1,129,0,4,4,1,1,2,1,1,0
1992,4G1,3,012,0,5,3,5,3,0,0,2,2
1992,4G1,3,012,1,1,0,0,0,0,0,0,0
1992,4G1,7,316,1,1,0,0,0,0,0,0,0
1992,4G1,8,371,0,0,0,0,0,2,0,0,0
1992,4G1,2,097,0,0,1,1,1,0,1,0,0
1992,4G1,6,802,0,0,1,0,0,1,0,0,0
1992,4G2,7,316,0,1,0,2,1,0,0,0,1
1992,4G2,7,316,1,1,0,0,0,0,0,0,0
1992,4G2,8,371,0,1,0,0,0,0,0,0,0
1992,4G2,1,129,0,4,2,3,2,0,0,1,0
1992,4G2,5,833,1,0,0,0,0,1,0,0,0
1992,4H1,7,316,0,0,1,0,0,0,0,0,0
1992,4H1,7,316,1,0,1,0,0,0,0,0,0
1992,4H1,1,129,0,3,4,0,0,0,0,0,1
1992,4H1,5,833,0,2,0,0,0,0,0,0,1
1992,4H1,5,833,1,0,0,1,0,0,0,1,0
1992,4H1,4,261,0,1,2,0,0,0,0,1,0
1992,4H2,2,097,0,0,0,0,1,0,0,2,0
1992,4H2,1,129,1,0,0,0,0,0,0,1,0
1992,4H2,7,316,1,0,0,1,0,0,0,1,1
1992,4H2,3,012,1,0,1,0,0,0,0,0,0
1992,4H2,2,097,1,1,0,0,0,0,0,0,0
1992,4H2,1,129,0,1,2,0,0,0,0,0,0
1992,4H2,4,261,0,0,1,0,0,0,0,0,0
1992,4H3,2,097,0,1,0,0,0,0,0,0,0
1992,4H3,7,316,1,0,2,0,1,0,0,0,0
1992,4H3,5,833,0,0,0,0,0,0,0,1,1
1992,4H3,7,316,0,3,1,1,2,0,0,0,0
1992,4H3,5,833,1,0,0,0,0,0,1,0,0
1992,4H3,4,261,0,0,0,0,1,0,1,0,0
1992,4H3,4,261,1,0,1,0,0,0,0,0,0
1992,4I1,4,261,0,0,1,0,0,1,2,0,0
1992,4I1,1,129,1,0,0,0,0,0,1,0,0
1992,4I1,7,316,0,13,0,0,0,0,0,0,0
1992,4I1,2,097,0,1,0,0,0,0,1,0,0
1992,4I1,25,585,0,2,1,1,0,0,0,0,0
1992,4I1,2,097,1,0,1,0,0,0,0,0,0
1992,4I2,7,316,0,5,2,3,0,2,1,0,0
1992,4I2,7,316,1,1,0,0,0,0,0,0,0
1992,4I2,1,129,1,0,0,0,1,0,0,0,0
1992,4I2,1,129,0,4,4,4,1,1,1,0,0
1992,4I2,3,012,0,0,2,3,1,2,1,0,0
1992,4I2,4,261,0,2,0,3,0,0,1,1,0
1992,4I2,2,097,0,1,0,0,0,0,1,0,0
1992,4I3,3,012,0,3,1,4,2,2,2,1,1
1992,4I3,7,316,1,1,0,0,0,0,0,0,0
1992,4I3,4,261,0,0,0,0,1,0,0,0,0
1992,4I3,3,012,1,0,1,1,0,0,0,0,0
1992,4I3,5,833,0,0,0,1,0,0,0,0,0
1992,4I3,2,097,0,0,0,0,0,0,1,0,0
1992,4I3,7,316,0,1,0,1,0,1,0,0,0
1992,4I3,2,097,1,0,0,0,0,1,0,0,0
1992,4I4,25,585,0,13,12,1,0,0,0,0,0
1992,4I4,25,585,1,2,2,2,0,0,0,0,0
1992,4I4,7,316,0,2,0,1,0,1,2,1,3
1992,4I4,7,316,1,1,1,1,1,0,2,1,0
1992,4I4,5,833,0,0,0,0,1,0,0,2,0
1992,4I4,5,833,1,0,0,0,1,0,0,0,0
1992,4I4,3,012,0,0,0,0,2,0,0,0,0
1992,4I4,1,129,0,3,1,0,0,0,0,0,0
1992,4I4,2,097,0,0,0,0,0,6,0,0,0
1992,4J1,3,012,0,0,1,2,3,1,0,1,0
1992,4J1,7,316,1,3,2,0,0,0,0,0,0
1992,4J1,5,833,1,1,0,0,0,0,0,2,0
1992,4J1,7,316,0,1,1,0,0,1,0,0,0
1992,4J1,5,833,0,0,0,1,0,0,0,0,0
1992,4J2,5,833,0,0,1,0,0,0,2,0,0
1992,4J2,1,129,0,3,3,2,0,1,0,1,1
1992,4J2,7,316,0,1,0,0,1,1,0,0,0
1992,4J3,3,012,0,6,1,2,2,1,0,0,0
1992,4J3,7,316,0,0,0,0,1,0,0,0,0
1992,4J3,4,261,0,0,1,0,0,0,0,0,0
1992,4J3,2,097,0,2,1,1,0,0,0,0,0
1992,4J3,5,833,1,0,0,1,0,0,0,0,0
1992,5D2,12,541,0,0,1,0,0,0,0,0,0
1992,5D2,3,012,0,2,1,0,0,0,0,0,0
1992,5D2,7,316,0,0,1,0,0,0,2,0,0
1992,5D2,5,833,0,1,0,0,0,0,0,0,1
1992,5D2,1,129,0,0,0,0,1,0,0,0,0
1992,5D2,7,316,1,0,0,0,0,0,0,1,0
1992,5D4,3,012,1,1,0,0,0,0,0,0,0
1992,5D4,3,012,0,2,0,0,0,0,1,0,0
1992,5D4,7,316,0,0,0,0,1,0,1,1,0
1992,5D4,7,316,1,1,1,1,0,2,1,0,1
1992,5D4,5,833,0,1,0,0,0,0,0,0,0
1992,5E1,7,316,0,9,2,0,1,0,3,0,0
1992,5E1,7,316,1,0,1,0,0,0,0,0,0
1992,5E1,3,012,0,1,1,0,0,1,0,0,0
1992,5E1,3,012,1,0,0,1,0,0,0,1,1
1992,5E1,2,097,1,0,0,0,0,0,0,1,0
1992,5E1,5,833,0,0,0,0,0,0,1,0,0
1992,5E1,1,129,0,0,1,0,0,0,0,0,0
1992,5E1,4,261,0,0,1,0,0,0,0,1,0
1992,5E3,5,833,0,0,0,1,0,0,0,0,0
1992,5E3,5,833,1,0,0,1,0,0,0,0,0
1992,5E3,7,316,0,2,2,1,0,1,0,0,1
1992,5E3,3,012,0,1,1,1,0,0,0,1,0
1992,5E3,7,316,1,1,2,1,2,0,0,0,0
1992,5E3,8,371,0,0,0,0,0,2,0,0,0
1992,5E3,6,802,1,0,0,0,0,0,0,0,1
1992,5F1,5,833,0,3,4,0,0,0,0,0,0
1992,5F1,3,012,0,7,5,5,8,5,5,1,1
1992,5F1,7,316,0,0,1,0,0,0,0,0,0
1992,5F3,10,379,0,0,0,0,0,0,0,1,0
1992,5F3,3,012,0,0,0,0,2,0,1,0,0
1992,5F3,5,833,0,0,2,0,2,1,1,0,1
1992,5F3,7,316,0,3,1,1,1,0,0,0,0
1992,5F3,7,316,1,2,1,0,0,0,1,0,0
1992,5F3,6,802,1,0,0,0,0,0,1,0,0
1992,5F3,2,097,1,0,0,0,0,0,0,0,1
1992,5F4,6,802,1,0,0,0,0,0,1,0,0
1992,5F4,3,012,0,4,6,7,3,2,1,0,0
1992,5F4,7,316,0,0,1,0,1,0,0,0,0
1992,5F4,1,129,1,1,1,0,0,0,0,0,0
1992,5F4,5,833,0,0,0,1,0,0,0,0,0
1992,5H3,1,129,0,3,3,2,1,0,0,0,0
1992,5H3,7,316,0,2,5,1,0,1,0,0,0
1992,5H3,7,316,1,2,0,0,0,0,1,0,0
1992,5H3,8,371,0,1,2,0,0,0,0,0,0
1992,5H3,2,097,0,1,0,1,0,0,0,0,0
1992,5I1,3,012,0,4,2,1,1,0,2,0,0
1992,5I1,2,097,0,0,1,0,1,0,0,0,0
1992,5I1,1,129,0,1,1,0,0,0,0,0,0
1992,5I1,4,261,0,1,1,2,0,0,1,0,0
1992,5I1,8,371,0,3,2,4,0,0,0,0,0
1992,5I1,7,316,0,2,2,0,2,1,0,1,0
1992,5I1,7,316,1,1,0,0,1,0,1,0,0
1992,5I1,3,012,1,1,0,0,0,0,0,0,0
1992,5I4,3,012,0,4,1,2,0,0,1,0,0
1992,5I4,7,316,0,0,0,2,0,0,0,3,0
1992,5I4,1,129,1,1,1,0,0,0,0,0,0
1992,5I4,7,316,1,0,0,0,1,0,1,0,0
1992,5I4,2,097,0,0,0,0,1,0,0,1,0
1992,5I4,1,129,0,2,1,0,0,0,0,0,0
1992,5I4,5,833,0,0,0,0,0,0,0,1,0
1992,5I4,4,261,0,0,0,0,0,1,0,0,0
1992,5I4,3,012,1,1,1,0,0,0,0,0,0
1992,5J1,7,316,0,4,3,2,2,1,0,0,0
1992,5J1,1,129,0,0,0,0,0,0,1,0,0
1992,5J1,9,375,0,0,0,0,0,1,0,0,0
1992,5J1,25,585,0,10,7,3,1,0,0,0,0
1992,5J1,25,585,1,3,4,0,0,0,0,0,0
1992,5J1,1,129,1,0,0,0,1,0,0,0,0
1992,5J1,7,316,1,1,1,0,0,0,0,1,0
1992,5J2,5,833,0,1,3,0,0,1,0,0,0
1992,5J2,1,129,0,5,2,0,0,1,0,0,0
1992,5J2,20,126,0,0,0,0,0,0,0,1,0
1992,5J4,7,316,0,0,5,0,1,0,0,0,0
1992,5J4,5,833,1,0,1,1,0,1,0,1,0
1992,5J4,7,316,1,0,1,0,0,0,0,0,0
1992,5J4,1,129,1,0,0,0,0,0,0,1,0
1992,5J4,5,833,0,0,0,0,3,0,0,1,0
1992,5J4,3,012,0,0,0,0,1,0,0,0,0
1992,5J4,1,129,0,0,0,0,0,1,0,0,0
1992,6D2,5,833,0,2,0,0,1,0,0,1,0
1992,6D2,7,316,0,7,3,1,1,0,0,0,0
1992,6D2,3,012,0,0,0,0,0,1,0,0,0
1992,6D2,7,316,1,0,0,0,0,0,1,0,0
1992,6D3,1,129,1,0,0,1,1,0,0,0,0
1992,6D3,7,316,0,1,0,0,0,0,0,1,0
1992,6D3,8,371,0,1,0,0,0,0,0,1,0
1992,6D3,5,833,1,0,0,0,0,0,1,1,0
1992,6D3,3,012,1,0,1,0,0,0,1,0,0
1992,6D3,3,012,0,0,0,0,0,0,1,0,0
1992,6D4,3,012,1,0,0,0,1,0,0,2,0
1992,6D4,8,371,0,0,0,0,0,1,0,0,0
1992,6D4,5,833,0,0,1,0,1,0,0,0,0
1992,6D4,7,316,0,1,2,3,2,2,2,1,0
1992,6D4,4,261,1,0,1,1,0,0,0,0,0
1992,6D4,1,129,1,0,1,0,0,1,0,0,0
1992,6D4,5,833,1,2,1,0,0,0,0,0,0
1992,6E1,8,371,0,0,1,0,1,0,0,1,0
1992,6E1,1,129,0,2,0,0,0,0,0,0,0
1992,6E1,5,833,0,2,0,0,0,0,0,0,0
1992,6E1,7,316,0,1,2,1,0,0,0,0,0
1992,6E1,25,585,0,0,0,1,0,0,0,0,0
1992,6E3,5,833,0,0,3,4,2,1,0,0,3
1992,6E3,4,261,0,0,1,0,0,0,0,0,0
1992,6E3,6,802,0,0,1,0,0,0,0,0,0
1992,6E3,6,802,1,0,0,0,0,0,1,0,0
1992,6E3,1,129,0,0,0,1,0,0,1,0,0
1992,6E3,1,129,1,0,1,0,0,0,0,0,0
1992,6E4,4,261,1,1,0,0,0,0,0,0,0
1992,6E4,5,833,0,0,3,2,4,0,0,0,1
1992,6E4,1,129,1,0,1,0,0,0,0,0,0
1992,6E4,7,316,0,2,3,0,0,0,1,0,0
1992,6E4,2,097,0,0,0,0,1,0,0,0,0
1992,6E4,4,261,0,0,0,1,0,0,0,0,0
1992,6F1,5,833,0,0,0,1,0,1,1,0,1
1992,6F1,3,012,0,1,1,0,1,0,0,0,0
1992,6F1,1,129,0,0,0,0,0,0,0,1,0
1992,6F2,5,833,0,0,1,2,2,0,1,0,0
1992,6F2,7,316,0,0,1,0,0,0,0,0,1
1992,6F2,3,012,1,1,1,1,1,0,0,0,0
1992,6F2,2,097,0,0,1,0,0,0,0,1,1
1992,6F2,8,371,0,0,0,1,1,0,0,0,0
1992,6F2,7,316,1,1,0,0,0,0,0,0,0
1992,6F3,6,802,0,0,0,1,0,0,0,2,0
1992,6F3,4,261,0,1,0,0,0,0,0,0,0
1992,6F3,2,097,0,0,1,0,0,0,0,0,0
1992,6F3,25,585,0,2,4,2,1,0,1,0,0
1992,6F3,5,833,0,0,0,1,0,0,0,0,0
1992,6G1,6,802,1,0,0,2,0,0,0,0,0
1992,6G1,7,316,0,1,1,1,3,0,0,1,1
1992,6G1,6,802,0,0,0,0,0,0,0,0,1
1992,6G1,2,097,0,2,0,0,0,0,0,0,0
1992,6G1,5,833,1,1,0,0,0,0,1,0,0
1992,6G1,1,129,0,1,0,0,0,0,0,0,0
1992,6G1,5,833,0,0,0,0,1,0,1,0,0
1992,6G1,7,316,1,0,0,0,0,0,0,1,0
1992,6G1,3,012,1,0,0,0,1,0,0,0,0
1992,6G1,3,012,0,0,0,1,0,0,0,0,0
1992,6G1,9,375,1,0,0,0,0,0,0,0,1
1992,6G2,3,012,0,2,1,1,2,1,0,1,0
1992,6G2,7,316,0,7,3,3,0,2,1,1,0
1992,6G2,1,129,0,14,11,5,3,0,0,1,0
1992,6G2,9,375,0,1,1,1,0,0,0,0,0
1992,6G2,2,097,0,0,0,1,0,0,0,0,0
1992,6G2,7,316,1,1,1,0,1,0,0,0,0
1992,6G2,5,833,0,0,0,0,0,0,0,0,1
1992,6G3,3,012,0,3,2,5,5,2,1,2,1
1992,6G3,1,129,0,4,2,1,0,0,0,0,0
1992,6G3,8,371,0,0,1,0,0,0,0,0,0
1992,6G3,7,316,0,0,0,0,0,0,0,1,0
1992,6G3,2,097,0,0,1,0,0,0,0,0,0
1992,6G3,7,316,1,0,1,0,0,0,0,0,0
1992,6G4,3,012,0,3,4,5,2,0,2,1,0
1992,6G4,25,585,0,4,2,0,0,0,0,0,0
1992,6G4,7,316,0,0,0,0,0,2,0,1,0
1992,6G4,2,097,1,0,0,1,0,0,0,1,0
1992,6G4,3,012,1,1,3,2,2,4,0,1,1
1992,6G4,99,999,1,0,0,0,0,0,0,1,0
1992,6G4,2,097,0,0,0,1,0,0,0,0,0
1992,6G4,7,316,1,0,0,0,1,0,0,0,0
1992,6H2,3,012,1,0,1,1,1,1,0,0,0
1992,6H2,1,129,1,0,1,1,0,1,0,0,0
1992,6H2,1,129,0,10,5,7,0,2,1,1,1
1992,6H2,3,012,0,3,1,1,3,3,1,2,0
1992,6H2,5,833,1,0,0,1,0,1,0,1,1
1992,6H2,6,802,1,0,0,0,1,0,0,0,0
1992,6H2,6,802,0,0,1,0,0,0,0,0,0
1992,6H2,7,316,0,0,0,1,1,1,0,1,1
1992,6H2,7,316,1,0,1,0,3,0,0,0,0
1992,6H2,4,261,0,1,0,0,0,0,0,0,0
1992,6H2,8,371,0,0,1,0,0,0,0,1,0
1992,6H2,5,833,0,0,0,0,0,0,0,1,0
1992,6H4,3,012,0,3,4,2,1,0,0,3,0
1992,6H4,1,129,1,0,0,0,0,1,0,0,0
1992,6H4,2,097,0,0,0,2,0,1,0,1,0
1992,6H4,7,316,0,1,1,1,0,0,0,0,0
1992,6H4,3,012,1,0,1,1,0,0,0,0,0
1992,6H4,5,833,0,0,0,0,0,1,1,0,1
1992,6H4,7,316,1,0,0,0,0,1,0,0,0
1992,6H4,5,833,1,0,0,0,1,0,0,0,0
1992,6I2,3,012,0,8,1,2,4,2,1,0,0
1992,6I2,7,316,1,0,0,0,1,0,0,0,0
1992,6I2,3,012,1,0,2,1,0,0,0,0,0
1992,6I2,7,316,0,0,1,0,0,0,0,0,0
1992,6I2,25,585,0,4,2,0,0,0,0,0,0
1992,6I2,25,585,1,1,0,0,0,0,0,0,0
1992,6I2,2,097,0,0,0,1,0,0,0,0,0
1992,6I3,2,097,0,0,1,1,0,0,0,1,0
1992,6I3,5,833,1,0,0,0,0,1,0,0,0
1992,6I3,7,316,0,2,0,0,0,1,1,1,0
1992,6I3,2,097,1,0,1,0,0,1,1,2,0
1992,6I3,7,316,1,0,0,0,0,1,0,0,0
1992,7C1,9,375,0,0,0,0,0,0,1,0,0
1992,7C1,5,833,0,0,0,0,0,0,1,0,0
1992,7C2,12,541,0,0,0,0,1,0,0,0,0
1992,7C2,16,762,0,0,3,0,0,0,0,0,0
1992,7C2,3,012,1,0,0,0,0,1,0,0,0
1992,7C2,5,833,0,1,0,0,0,1,0,1,1
1992,7C2,7,316,0,2,1,0,0,1,0,0,0
1992,7C2,6,802,0,1,0,0,0,0,0,0,0
1992,7C2,1,129,0,0,0,1,0,0,1,1,0
1992,7C2,1,129,1,0,0,1,0,1,0,0,0
1992,7C3,5,833,0,3,1,1,0,0,0,0,0
1992,7C3,1,129,0,0,0,2,0,0,0,0,0
1992,7C4,6,802,0,0,1,0,0,1,0,0,0
1992,7C4,7,316,0,0,1,0,1,0,0,1,0
1992,7C4,13,315,0,0,0,0,0,0,0,0,1
1992,7C4,3,012,0,1,1,1,0,1,1,1,1
1992,7C4,5,833,0,2,2,3,0,0,0,0,0
1992,7C4,1,129,0,0,1,0,0,0,0,0,1
1992,7C4,10,379,0,0,0,1,0,0,0,0,0
1992,7D1,1,129,0,5,0,0,0,2,0,0,0
1992,7D1,5,833,0,3,0,1,0,0,0,0,0
1992,7D1,4,261,0,1,0,0,0,0,0,0,0
1992,7D1,6,802,0,0,0,1,0,0,0,0,0
1992,7D1,3,012,0,0,0,0,0,0,1,0,0
1992,7D4,5,833,0,2,1,0,0,0,0,0,0
1992,7D4,3,012,0,1,0,2,2,1,0,1,0
1992,7D4,2,097,0,0,0,0,0,0,0,1,0
1992,7D4,6,802,1,0,0,0,1,0,0,0,0
1992,7E1,7,316,0,1,1,2,0,0,2,0,1
1992,7E1,25,585,0,3,1,1,1,0,1,0,0
1992,7E1,3,012,0,0,2,0,0,0,0,0,2
1992,7E1,1,129,1,0,0,0,0,2,2,2,1
1992,7E1,3,012,1,0,2,1,0,0,1,0,0
1992,7E1,5,833,0,2,0,1,1,0,0,0,1
1992,7E1,2,097,0,0,0,0,0,0,1,0,0
1992,7E1,25,585,1,0,1,0,0,0,0,0,0
1992,7E1,7,316,1,0,1,2,2,0,0,0,0
1992,7E1,1,129,0,0,0,0,0,0,1,0,0
1992,7E3,3,012,0,3,0,0,1,0,0,0,0
1992,7E3,25,585,0,1,1,2,0,1,1,3,0
1992,7E3,25,585,1,0,1,1,0,0,0,0,0
1992,7E3,2,097,0,0,1,0,0,0,0,0,0
1992,7E3,7,316,0,3,1,2,2,4,0,0,1
1992,7E3,6,802,0,0,0,0,0,0,0,0,1
1992,7E3,6,802,1,0,0,0,0,0,1,0,0
1992,7E3,7,316,1,1,1,0,0,0,0,1,0
1992,7F2,7,316,0,0,1,1,0,0,0,0,0
1992,7F2,3,012,0,16,13,4,0,0,0,0,0
1992,7F2,2,097,0,0,0,1,0,2,0,1,0
1992,7F2,2,097,1,0,1,0,0,0,0,0,1
1992,7F2,7,316,0,2,1,2,0,0,1,0,0
1992,7F2,3,012,1,1,0,0,0,0,0,0,0
1992,7F2,7,316,1,0,0,1,0,0,0,0,0
1992,7F2,6,802,1,0,0,0,0,2,0,0,0
1992,7F3,3,012,0,5,4,8,6,6,5,2,2
1992,7F3,6,802,0,1,1,0,0,0,0,0,0
1992,7F3,3,012,1,3,1,2,1,0,0,0,0
1992,7F3,5,833,0,2,5,0,1,1,0,0,0
1992,7F3,8,371,0,0,1,0,0,0,1,0,0
1992,7F3,7,316,1,0,0,0,0,0,0,1,0
1992,7F3,1,129,1,1,0,0,0,0,0,0,0
1992,7F3,2,097,1,0,0,0,0,0,0,1,0
1992,7F4,3,012,0,14,4,11,9,2,1,4,1
1992,7F4,3,012,1,2,0,1,0,0,0,0,0
1992,7F4,7,316,0,0,1,1,0,0,0,0,0
1992,7F4,5,833,0,4,2,0,1,2,2,0,1
1992,7G1,3,012,0,0,0,0,0,2,0,0,0
1992,7G1,1,129,0,8,9,3,5,4,2,1,0
1992,7G1,25,585,0,8,4,6,3,4,1,0,0
1992,7G1,1,129,1,1,0,1,0,0,0,0,0
1992,7G1,8,371,0,0,0,2,0,0,1,0,2
1992,7G1,7,316,0,0,0,2,1,0,0,0,1
1992,7G1,5,833,0,0,0,0,0,1,0,1,1
1992,7G1,6,802,0,0,0,0,1,0,0,0,0
1992,7G1,5,833,1,0,0,1,0,0,0,0,0
1992,7G1,11,531,0,0,0,0,0,0,1,0,1
1992,7G2,2,097,1,0,1,0,0,0,0,1,1
1992,7G2,4,261,1,2,0,1,3,2,0,1,0
1992,7G2,4,261,0,0,0,0,1,0,0,0,0
1992,7G3,2,097,0,0,0,0,1,2,0,0,0
1992,7G3,1,129,0,5,4,4,3,0,1,0,0
1992,7G3,3,012,0,7,8,0,2,1,1,0,0
1992,7G3,7,316,0,3,2,0,1,0,2,1,2
1992,7G3,5,833,0,0,0,0,0,0,0,1,0
1992,7G3,3,012,1,1,0,0,0,1,0,0,0
1992,7G3,1,129,1,1,0,0,0,0,0,0,0
1992,7G3,7,316,1,0,2,1,0,0,0,0,0
1992,7G3,2,097,1,0,0,0,0,0,1,0,0
1992,7G3,8,371,0,0,0,0,0,0,1,0,0
1992,7G4,2,097,0,4,3,1,2,1,1,4,2
