YEAR,QUAD,SPEC,FIASP,COND,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
2009,6G3,8,371,0,0,0,1,0,0,0,0,0
2009,6G3,7,316,0,0,0,0,0,0,0,1,0
2009,6G3,3,012,1,1,1,0,2,0,1,0,0
2009,6G3,2,097,0,0,0,0,1,0,0,0,0
2009,6G4,3,012,1,0,1,0,0,1,0,0,0
2009,6G4,25,585,0,3,2,0,0,0,0,0,0
2009,6G4,3,012,0,1,0,0,1,1,0,0,1
2009,6G4,8,371,0,0,1,0,0,0,0,0,1
2009,6G4,1,129,0,0,0,0,1,0,0,0,0
2009,6G4,2,097,0,0,0,0,1,0,0,0,0
2009,6H2,1,129,0,6,4,2,1,0,3,1,1
2009,6H2,3,012,0,1,2,2,1,1,0,1,0
2009,6H2,7,316,1,1,0,0,0,0,1,0,0
2009,6H2,7.1,316,1,0,1,0,0,0,0,0,0
2009,6H2,8.1,371,0,0,0,2,0,0,0,0,0
2009,6H2,8,371,0,0,0,0,0,0,0,0,1
2009,6H2,7,316,0,0,0,0,0,0,1,0,2
2009,6H2,1,129,1,0,0,2,0,0,0,0,0
2009,6H4,3,012,0,0,2,2,0,0,0,1,0
2009,6H4,2,097,0,1,0,1,0,1,0,0,0
2009,6H4,5,833,0,0,1,0,0,1,0,0,0
2009,6H4,3,012,1,1,0,0,1,2,0,0,0
2009,6I2,25,585,0,2,9,4,0,1,0,0,0
2009,6I2,1,129,1,0,0,1,0,0,0,0,0
2009,6I2,7,316,0,0,1,0,0,0,0,0,0
2009,6I3,2,097,1,0,0,0,0,0,0,1,1
2009,6I3,2,097,0,0,0,1,0,0,0,0,0
2009,6I3,7,316,0,1,0,0,0,1,0,2,0
2009,6I3,7.1,316,0,0,0,1,0,0,0,0,0
2009,7C1,5,833,0,0,0,0,0,0,0,0,1
2009,7C1,9,375,1,0,0,0,0,0,1,0,0
2009,7C1,4.1,261,0,0,0,0,0,0,0,0,1
2009,7C1,2,097,0,0,1,0,0,0,0,0,0
2009,7C2,12,541,0,0,0,0,0,1,0,0,0
2009,7C2,7,316,0,0,2,0,1,0,0,0,1
2009,7C2,9,375,1,0,1,0,0,0,0,0,0
2009,7C2,1,129,1,0,0,0,1,0,1,1,0
2009,7C2,5,833,0,0,0,0,0,0,0,1,0
2009,7C3,7,316,0,0,2,2,3,1,1,1,0
2009,7C3,4,261,0,0,0,0,0,1,0,0,0
2009,7C3,7,316,1,1,0,0,0,0,0,0,0
2009,7C4,5,833,0,2,1,2,1,1,1,0,0
2009,7C4,7,316,0,2,0,2,0,0,1,0,0
2009,7C4,3,012,1,0,1,0,0,0,0,0,0
2009,7C4,8,371,1,1,0,0,0,0,0,0,0
2009,7C4,7.1,316,1,1,0,0,0,0,0,0,0
2009,7D1,1,129,0,4,3,3,0,2,2,0,0
2009,7D1,5,833,0,0,1,3,0,0,0,0,0
2009,7D1,6,802,0,0,0,1,0,0,0,0,0
2009,7D1,2,097,0,0,1,0,0,0,0,0,0
2009,7D1,4,261,0,0,0,0,0,0,0,1,0
2009,7D4,3,012,1,0,0,1,0,0,0,0,0
2009,7D4,3,012,0,0,0,0,1,0,0,2,0
2009,7D4,5,833,0,2,0,0,1,0,0,0,0
2009,7D4,2,097,0,0,0,0,0,0,1,0,1
2009,7E1,25,585,0,1,2,1,2,0,0,0,0
2009,7E1,4,261,0,0,0,0,1,0,0,0,0
2009,7E1,2,097,0,1,1,0,0,0,0,1,0
2009,7E1,3,012,0,0,0,0,1,0,0,0,0
2009,7E1,7,316,0,1,0,1,0,0,0,1,0
2009,7E1,5,833,0,0,1,0,0,1,0,0,0
2009,7E1,3,012,1,0,0,0,1,0,0,0,0
2009,7E1,7,316,2,0,0,0,0,2,0,0,0
2009,7E1,25,585,1,0,0,0,0,1,0,0,0
2009,7E3,1,129,1,0,0,0,1,0,0,0,0
2009,7E3,7,316,0,1,0,2,0,0,3,0,0
2009,7E3,7,316,1,0,1,0,0,0,1,0,0
2009,7E3,7.1,316,1,1,0,0,0,0,0,0,0
2009,7E3,3,012,0,0,0,1,1,0,0,0,0
2009,7E3,25,585,0,0,0,3,1,1,1,0,1
2009,7E3,6,802,0,1,0,0,0,0,0,0,0
2009,7E3,25,585,1,0,0,0,0,0,1,0,0
2009,7E3,2,097,0,0,0,0,1,0,0,0,0
2009,7F2,3,012,0,12,3,8,3,2,1,0,0
2009,7F2,7,316,0,0,1,2,1,0,0,1,0
2009,7F2,3,012,1,5,1,1,1,0,0,0,0
2009,7F2,2,097,0,0,0,1,0,0,0,1,0
2009,7F2,6,802,1,0,0,1,0,0,0,0,0
2009,7F2,2,097,1,0,0,0,0,0,0,1,0
2009,7F2,7,316,1,0,1,0,0,0,0,0,0
2009,7F3,3,012,0,0,0,2,0,0,2,1,0
2009,7F3,9,375,0,0,0,0,0,0,0,0,1
2009,7F3,9.1,375,0,0,0,0,1,0,0,0,0
2009,7F3,3,012,1,0,1,0,0,0,0,0,2
2009,7F3,5,833,0,0,2,1,1,1,1,0,1
2009,7F3,4,261,0,0,0,1,0,0,0,0,0
2009,7F3,6,802,1,0,1,0,0,0,0,0,0
2009,7F4,3,012,0,0,1,3,2,2,2,1,3
2009,7F4,3,012,1,0,0,0,4,0,0,0,0
2009,7F4,5,833,0,1,2,1,1,0,1,0,2
2009,7F4,2,097,0,0,1,0,0,0,0,0,0
2009,7F4,7,316,0,0,0,0,0,0,1,0,0
2009,7G1,1,129,0,0,0,1,1,1,0,4,1
2009,7G1,3,012,0,0,1,1,0,0,1,0,0
2009,7G1,1,129,1,0,0,0,0,1,0,1,0
2009,7G1,8,371,1,0,0,0,0,0,0,1,0
2009,7G1,8.1,371,0,0,0,0,0,0,0,0,1
2009,7G1,25,585,0,2,0,0,2,2,2,0,0
2009,7G1,1.1,129,1,0,1,0,0,0,0,0,0
2009,7G2,4,261,1,0,1,0,0,0,0,2,1
2009,7G3,3,012,0,3,1,0,0,0,3,0,0
2009,7G3,7,316,1,0,0,0,1,1,1,0,0
2009,7G3,7,316,0,0,0,1,1,0,0,1,0
2009,7G3,2,097,0,0,0,1,0,1,0,0,0
2009,7G3,8,371,0,0,0,0,0,1,1,0,0
2009,7G3,4,261,0,0,1,0,1,0,1,0,0
2009,7G3,5,833,0,0,0,0,0,0,0,1,0
2009,7G3,1,129,0,0,1,3,0,0,0,1,0
2009,7G3,3,012,1,0,1,0,0,0,0,0,0
