YEAR,QUAD,SPEC,FIASP,COND,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
1984,3G2,6,802,1,0,0,0,0,0,1,0,0
1984,3G2,6,802,0,0,0,0,0,1,0,0,1
1984,3G2,3,012,0,7,5,4,2,2,2,0,0
1984,3G2,8,371,0,0,1,1,0,0,2,0,0
1984,3G2,1,129,1,0,0,0,0,0,0,1,0
1984,3G2,7,316,0,1,1,0,0,1,1,1,1
1984,3G2,7,316,1,0,2,0,0,0,0,0,0
1984,3G2,5,833,1,0,0,0,0,0,0,0,1
1984,3G3,3,012,1,0,0,0,1,1,0,0,0
1984,3G3,5,833,0,0,0,0,0,0,0,0,1
1984,3G3,7,316,1,0,0,1,0,1,0,0,0
1984,3G3,7,316,0,0,1,0,0,0,0,0,0
1984,3G3,3,012,0,2,1,2,0,0,0,0,0
1984,3G3,8,371,0,0,2,0,1,0,0,0,0
1984,3G3,5,833,1,0,0,0,0,0,0,1,1
1984,3G3,25,585,0,0,2,1,0,0,0,0,0
1984,3G4,7,316,0,0,1,6,6,4,0,1,2
1984,3G4,4,261,0,1,0,0,0,1,0,0,1
1984,3G4,8,371,0,0,2,0,0,0,0,0,1
1984,3G4,12,541,1,0,0,0,1,0,0,0,0
1984,3G4,3,012,0,1,3,0,0,0,0,0,0
1984,3G4,7,316,0,1,0,2,0,1,0,0,0
1984,3G4,5,833,0,0,0,0,1,0,1,0,0
1984,3G4,2,097,0,0,1,0,0,0,0,0,0
1984,3G4,8,371,0,0,0,0,1,0,0,0,0
1984,4G1,1,129,0,9,2,1,0,1,0,0,0
1984,4G1,8,371,0,0,0,1,1,0,0,0,0
1984,4G1,6,802,0,0,1,0,0,1,0,0,0
1984,4G1,7,316,0,5,0,0,1,0,0,0,3
1984,4G1,4,261,0,0,1,0,0,0,0,0,1
1984,4G1,3,012,0,9,4,0,1,3,2,0,2
1984,4G1,5,833,0,0,1,0,0,0,0,0,0
1984,4G1,2,097,0,2,0,0,0,1,0,0,0
1984,4G1,6,802,1,1,0,0,0,0,0,0,0
1984,4G1,7,316,1,1,0,0,0,1,0,1,0
1984,4G1,3,012,1,0,0,0,1,0,0,0,0
1984,4G1,1,129,1,0,0,1,0,0,0,0,0
1984,4G2,1,129,0,6,6,0,1,0,0,0,0
1984,4G2,7,316,0,6,0,1,1,0,1,0,0
1984,4G2,6,802,0,0,1,0,0,0,0,0,0
1984,4G2,8,371,0,0,0,2,0,0,0,0,1
1984,4G2,5,833,0,1,0,0,1,1,1,0,0
1984,4G2,5,833,1,2,0,0,0,0,0,0,0
1984,4G3,7,316,1,0,0,1,2,1,0,2,0
1984,4G3,5,833,0,0,0,0,0,0,0,1,1
1984,4G3,5,833,1,0,0,1,0,0,0,0,0
1984,4G3,7,316,0,0,0,0,0,2,1,2,0
1984,4G3,6,802,1,0,0,0,0,1,0,0,0
1984,4G3,3,012,1,0,0,0,1,0,1,0,0
1984,4G4,4,261,0,1,0,0,0,0,0,0,0
1984,4G4,8,371,0,1,1,0,0,1,2,1,1
1984,4G4,1,129,1,0,0,1,0,0,0,0,0
1984,4G4,6,802,0,0,0,1,0,0,0,0,0
1984,4G4,8,371,1,0,1,0,0,1,0,0,0
1984,4G4,2,097,0,1,0,0,0,0,1,0,0
1984,4G4,7,316,0,0,0,0,0,0,0,1,0
1984,4G4,12,541,0,1,0,0,0,0,0,0,0
1984,4G4,7,316,1,0,1,0,0,0,0,0,0
1984,5G1,5,833,0,1,0,0,0,1,1,0,0
1984,5G1,3,012,0,0,0,1,1,0,0,0,0
1984,5G1,7,316,1,0,0,0,0,1,0,0,0
1984,5G1,7,316,0,1,2,0,0,0,0,1,1
1984,5G1,1,129,1,0,1,0,0,0,0,0,0
1984,5G2,26,350,0,0,1,0,0,0,0,0,0
1984,5G2,3,012,0,14,9,16,9,6,5,3,2
1984,5G2,6,802,0,0,0,0,0,0,2,0,0
1984,5G2,7,316,0,0,0,0,1,0,0,0,0
1984,5G2,5,833,0,0,0,0,1,0,1,0,0
1984,5G2,5,833,1,0,0,1,0,0,0,0,0
1984,5G2,2,097,0,0,0,2,0,0,0,0,0
1984,5G2,29,502,0,1,0,0,0,0,0,0,0
1984,5G2,1,129,1,0,0,0,0,0,1,0,0
1984,5G2,7,316,1,0,0,0,0,0,1,0,0
1984,5G2,8,371,0,0,1,0,0,0,0,0,0
1984,5G3,3,012,0,1,6,4,6,2,1,1,0
1984,5G3,5,833,1,0,0,0,0,0,1,0,0
1984,5G3,2,097,0,1,0,0,1,0,1,0,0
1984,5G3,26,350,0,0,1,0,0,0,0,0,0
1984,5G3,5,833,0,0,2,0,0,0,1,0,0
1984,5G3,8,371,0,2,0,0,1,0,0,0,0
1984,5G2,4,261,0,1,0,0,0,0,0,0,0
1984,5G4,8,371,0,12,3,3,5,4,0,1,0
1984,5G4,3,012,1,0,0,0,0,1,0,0,0
1984,5G4,3,012,0,1,2,4,3,0,1,2,0
1984,5G4,26,350,0,1,0,0,0,0,0,0,0
1984,5G4,2,097,0,0,0,0,1,0,0,0,0
1984,5G4,8,371,1,1,0,0,0,0,0,0,0
1984,5G4,5,833,1,1,0,1,0,0,0,1,0
1984,3H1,7,316,0,1,0,1,1,1,2,1,0
1984,3H1,5,833,0,2,0,0,0,0,0,0,0
1984,3H1,6,802,0,2,0,0,0,0,0,0,0
1984,3H1,2,097,1,0,1,0,1,1,0,0,0
1984,3H1,8,371,0,1,1,2,0,0,0,0,0
1984,3H1,1,129,0,5,5,1,2,4,1,0,2
1984,3H1,3,012,0,2,1,0,0,1,0,0,0
1984,3H1,7,316,1,1,0,1,0,0,0,0,0
1984,3H1,2,097,0,1,0,0,1,1,1,0,0
1984,3H1,10,379,0,0,0,0,1,0,0,0,1
1984,3H1,1,129,1,1,1,0,0,0,0,0,0
1984,3H1,8,371,1,0,1,0,0,0,0,0,0
1984,3H1,3,012,1,0,1,0,0,0,0,0,0
1984,3H2,5,833,0,2,0,1,0,2,0,1,0
1984,3H2,6,802,0,0,0,0,0,0,0,1,0
1984,3H2,7,316,0,8,4,2,1,2,0,0,1
1984,3H2,1,129,0,0,1,1,0,0,0,0,0
1984,3H2,4,261,0,0,1,0,0,1,0,0,0
1984,3H2,7,316,1,0,1,2,0,0,1,0,0
1984,3H3,7,316,1,2,2,0,0,0,0,0,0
1984,3H3,7,316,0,1,4,0,2,2,1,1,0
1984,3H3,5,833,0,1,0,1,1,1,0,0,0
1984,3H3,3,012,0,1,1,0,0,0,0,0,0
1984,3H3,5,833,1,0,1,0,0,0,0,1,0
1984,3H3,25,585,0,2,1,1,1,0,0,0,0
1984,3H3,25,585,1,1,0,0,1,0,0,0,0
1984,3H3,2,097,0,2,0,1,0,0,0,0,0
1984,3H3,4,261,0,0,1,0,0,0,0,0,0
1984,3H3,1,129,1,0,0,0,0,1,0,0,0
1984,3H4,2,097,0,0,1,3,0,3,0,1,0
1984,3H4,8,371,0,0,1,0,0,0,2,0,0
1984,3H4,7,316,0,0,0,0,1,0,2,4,0
1984,3H4,7,316,1,2,0,1,1,2,2,0,0
1984,3H4,3,012,0,0,0,0,1,0,0,0,1
1984,3H4,25,585,0,3,3,2,1,0,0,0,0
1984,3H4,2,097,1,0,0,1,1,0,1,0,0
1984,3H4,25,585,1,1,0,0,0,0,0,0,0
1984,3H4,5,833,1,0,0,0,1,0,0,0,0
1984,4H1,1,129,0,0,1,0,1,0,0,0,1
1984,4H1,5,833,0,2,0,0,0,0,0,0,1
1984,4H1,5,833,1,0,0,0,0,1,0,0,0
1984,4H2,2,097,0,1,0,0,0,1,1,0,0
1984,4H2,1,129,0,2,0,0,0,0,0,0,0
1984,4H2,1,129,1,0,0,0,0,0,0,0,1
1984,4H2,7,316,0,0,0,1,0,0,0,0,1
1984,4H2,7,316,1,0,0,0,0,0,1,0,1
1984,4H2,3,012,0,0,1,0,0,0,0,0,0
1984,4H3,7,316,0,5,2,2,3,2,0,0,1
1984,4H3,5,833,0,0,0,0,0,0,3,0,1
1984,4H3,4,261,0,0,0,1,0,0,1,0,0
1984,4H3,7,316,1,1,1,0,1,0,0,0,0
1984,4H3,5,833,1,0,0,1,0,0,0,0,0
1984,4H3,1,129,1,0,1,0,0,0,0,0,0
1984,4H3,9,375,0,0,0,0,0,0,1,0,0
1984,4H3,2,097,0,0,0,0,1,0,0,0,0
1984,4H3,9,375,1,1,0,0,0,0,0,0,0
1984,4H3,1,129,0,0,0,0,1,0,0,0,0
1984,4H4,25,585,0,12,3,1,0,0,0,0,0
1984,4H4,3,012,0,1,1,0,0,0,0,1,0
1984,4H4,2,097,1,0,1,0,0,0,0,0,0
1984,4H4,4,261,0,0,0,0,0,1,0,1,1
1984,4H4,1,129,1,1,0,0,0,0,1,0,1
1984,4H4,5,833,1,0,0,0,1,0,0,0,0
1984,4H4,7,316,0,0,1,1,0,0,0,1,0
1984,4H4,25,585,1,2,0,0,0,0,0,0,0
1984,4H4,7,316,1,0,0,1,0,0,0,0,0
1984,4H4,1,129,0,0,0,0,1,0,0,0,0
1984,5H1,1,129,0,0,0,1,0,1,0,0,0
1984,5H1,5,833,0,2,1,0,0,0,0,0,0
1984,5H1,8,371,0,3,2,2,1,0,0,0,0
1984,5H1,2,097,0,0,0,0,1,0,0,1,1
1984,5H1,7,316,0,0,1,0,0,0,0,0,0
1984,5H1,2,097,1,0,1,0,0,0,0,0,0
1984,5H2,1,129,1,0,0,0,0,0,1,1,0
1984,5H2,3,012,0,27,9,14,6,2,0,0,1
1984,5H2,7,316,1,0,0,0,0,2,2,2,0
1984,5H2,1,129,0,0,0,0,0,0,1,0,0
1984,5H2,7,316,0,0,0,1,1,1,0,1,0
1984,5H2,8,371,0,1,1,1,2,0,0,0,0
