YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2007,N,411,7,316,1,0,0,0
2007,N,411,25,585,1,0,0,0
2007,N,416,1,129,10,0,0,0
2007,N,416,2,97,2,0,0,0
2007,N,416,7,316,3,0,0,0
2007,N,421,1,129,3,0,0,0
2007,N,421,2,97,0,2,0,0
2007,N,421,7,316,4,0,0,0
2007,N,426,1,129,3,0,0,0
2007,N,426,7,316,9,0,0,0
2007,N,431,1,129,3,0,0,0
2007,N,431,2,97,1,0,0,0
2007,N,431,7,316,6,0,0,0
2007,N,436,1,129,5,0,0,0
2007,N,436,2,97,1,0,0,0
2007,N,436,7,316,5,0,0,0
2007,N,441,1,129,5,5,0,0
2007,N,441,7,316,4,0,0,0
2007,N,446,1,129,5,4,0,0
2007,N,446,7,316,1,0,0,0
2007,N,451,7,316,3,0,0,0
2007,N,456,1,129,10,0,0,0
2007,N,456,7,316,5,0,0,0
2007,N,461,1,129,2,2,0,0
2007,N,461,2,97,1,0,0,0
2007,N,461,7,316,17,0,0,0
2007,N,466,1,129,2,0,0,0
2007,N,466,7,316,5,0,0,0
2007,N,466,8,371,1,0,0,0
2007,N,471,1,129,4,3,0,0
2007,N,471,7,316,4,0,0,0
2007,N,476,1,129,4,5,0,0
2007,N,476,7,316,3,0,0,0
2007,N,481,1,129,1,4,0,0
2007,N,481,7,316,5,0,0,0
2007,N,486,1,129,2,4,0,0
2007,N,486,7,316,5,0,0,0
2007,N,491,1,129,6,0,0,0
2007,N,491,7,316,11,0,0,0
2007,N,496,1,129,9,9,0,0
2007,N,496,7,316,5,0,0,0
2007,N,501,1,129,1,0,0,0
2007,N,501,3,12,4,0,0,0
2007,N,501,7,316,4,0,0,0
2007,N,506,1,129,8,4,0,0
2007,N,506,3,12,1,0,0,0
2007,N,506,7,316,14,0,0,0
2007,N,511,1,129,4,2,0,0
2007,N,511,3,12,1,0,0,0
2007,N,511,7,316,2,0,0,0
2007,N,516,1,129,6,8,0,0
2007,N,516,7,316,10,0,0,0
2007,N,521,1,129,2,2,0,0
2007,N,521,1.1,129,0,0,0,0
2007,N,521,7,316,5,0,0,0
2007,N,526,7,316,19,0,0,0
2007,N,531,1,129,1,0,0,0
2007,N,531,7,316,10,0,0,0
2007,N,536,1,129,3,3,0,0
2007,N,536,7,316,3,0,0,0
2007,N,541,1,129,0,2,0,0
2007,N,541,7,316,5,0,0,0
2007,N,546,7,316,20,0,0,0
2007,N,551,0,999,0,0,0,0
2007,N,556,0,0,0,0,0,0
2007,N,561,0,999,0,0,0,0
2007,N,566,0,999,0,0,0,0
2007,N,571,0,999,0,0,0,0
2007,N,576,7,316,3,0,0,0
2007,N,576,25,585,1,1,0,0
2007,N,581,7,316,2,0,0,0
2007,N,586,0,0,2,0,0,0
2007,N,586,1,129,2,0,0,0
2007,N,586,3,12,1,0,0,0
2007,N,586,7,316,6,0,0,0
2007,N,591,7,316,3,0,0,0
2007,N,596,1,129,2,1,0,0
2007,N,596,7,316,5,0,0,0
2007,N,601,1,129,2,0,0,0
2007,N,601,7,316,7,0,0,0
2007,N,601,25,585,4,0,0,0
2007,S,1,1,129,4,0,0,0
2007,S,1,2,97,2,1,0,0
2007,S,1,3,12,0,1,0,0
2007,S,1,4,261,1,0,0,0
2007,S,1,7,316,5,0,0,0
2007,S,6,7,316,5,0,0,0
2007,S,11,1,129,1,0,0,0
2007,S,11,7,316,5,0,0,0
2007,S,16,1,129,2,0,0,0
2007,S,16,7,316,0,1,0,0
2007,S,21,1,129,1,1,0,0
2007,S,26,0,999,0,0,0,0
2007,S,31,7,316,3,0,0,0
2007,S,36,1,129,0,1,0,0
2007,S,36,7,316,2,0,0,0
2007,S,41,1,129,1,1,0,0
2007,S,41,7,316,1,0,0,0
2007,S,46,3,12,1,0,0,0
2007,S,46,7,316,1,2,0,0
2007,S,51,7,316,3,1,0,0
2007,S,56,7,316,1,0,0,0
2007,S,61,7,316,1,0,0,0
2007,S,66,1,129,1,0,0,0
2007,S,66,3,12,3,0,0,0
2007,S,71,7,316,1,0,0,0
2007,S,76,1,129,0,1,0,0
2007,S,76,7,316,2,0,0,0
2007,S,81,2,97,2,0,0,0
2007,S,81,7,316,0,2,0,0
2007,S,86,1,129,1,1,0,0
2007,S,86,7,316,5,0,0,0
2007,S,91,1,129,0,1,0,0
2007,S,91,4,261,0,1,0,0
2007,S,91,7,316,5,0,0,0
2007,S,96,1,129,3,0,0,0
2007,S,101,1,129,2,0,0,0
2007,S,101,4,261,2,0,0,0
2007,S,101,7,316,2,0,0,0
2007,S,106,1,129,4,0,0,0
2007,S,106,2,97,2,0,0,0
2007,S,106,4,261,5,0,0,0
2007,S,106,7,316,0,1,0,0
2007,S,111,1,129,3,0,0,0
2007,S,111,7,316,1,0,0,0
2007,S,116,1,129,3,1,0,0
2007,S,116,3,12,3,0,0,0
2007,S,116,7,316,1,1,0,0
2007,S,121,1,129,2,0,0,0
2007,S,121,2,97,1,0,0,0
2007,S,126,3,12,3,0,0,0
2007,S,126,4,261,1,0,0,0
2007,S,126,7,316,2,0,0,0
2007,S,131,7,316,2,0,0,0
2007,S,136,7,316,1,1,0,0
2007,S,141,4,261,1,0,0,0
2007,S,141,7,316,1,0,0,0
2007,S,146,1,129,2,0,0,0
2007,S,146,7,316,1,0,0,0
2007,S,151,7,316,1,0,0,0
2007,S,151,25,585,1,0,0,0
2007,S,156,4,261,3,0,0,0
2007,S,156,7,316,1,0,0,0
2007,S,156,25,585,1,0,0,0
2007,S,161,1,129,2,1,0,0
2007,S,161,2,97,1,0,0,0
2007,S,161,7,316,4,1,0,0
2007,S,161,25,585,5,1,0,0
2007,S,166,1,129,2,2,0,0
2007,S,166,2,97,1,0,0,0
2007,S,166,3,12,1,0,0,0
2007,S,166,7,316,2,0,0,0
2007,S,166,25,585,1,0,0,0
2007,S,170,1,129,0,1,0,0
2007,S,170,7,316,1,0,0,0
2007,S,176,1,129,1,0,0,0
2007,S,176,7,316,1,0,0,0
2007,S,181,0,999,0,0,0,0
2007,S,186,7,316,1,0,0,0
2007,S,191,1,129,5,2,0,0
2007,S,191,4,261,2,0,0,0
2007,S,191,7,316,1,0,0,0
2007,S,196,1,129,2,0,0,0
2007,S,196,4,261,0,1,0,0
2007,S,196,7,316,1,0,0,0
2007,S,201,1,129,2,0,0,0
2007,S,201,7,316,4,0,0,0
2007,S,206,0,999,0,0,0,0
2007,S,211,0,999,0,0,0,0
2007,S,216,1,129,1,0,0,0
2007,S,216,3,12,2,0,0,0
2007,S,221,3,12,2,0,0,0
2007,S,221,7,316,1,0,0,0
2007,S,221,25,585,1,0,0,0
2007,S,226,1,129,6,5,0,0
2007,S,226,4,261,12,0,0,0
2007,S,226,7,316,1,0,0,0
2007,S,231,1,129,1,2,0,0
2007,S,231,4,261,2,2,0,0
2007,S,231,7,316,3,0,0,0
2007,S,231,25,585,1,0,0,0
2007,S,236,4,261,2,0,0,0
2007,S,236,7,316,1,0,0,0
2007,S,241,1,129,1,0,0,0
2007,S,241,4,261,2,0,0,0
2007,S,241,7,316,3,0,0,0
2007,S,246,1,129,2,0,0,0
2007,S,246,2,97,1,0,0,0
2007,S,246,3,12,1,0,0,0
2007,S,246,4,261,5,0,0,0
2007,S,246,7,316,4,0,0,0
2007,S,251,1,129,2,0,0,0
2007,S,251,4,261,9,0,0,0
2007,S,251,7,316,2,0,0,0
2007,S,256,1,129,2,0,0,0
2007,S,256,3,12,6,0,0,0
2007,S,256,4,261,0,1,0,0
2007,S,261,0,999,0,0,0,0
2007,S,266,0,999,0,0,0,0
2007,S,271,1,129,2,3,0,0
2007,S,271,3,12,6,1,0,0
2007,S,271,7,316,1,0,0,0
2007,S,276,1,129,1,3,0,0
2007,S,281,0,999,0,0,0,0
2007,S,286,1,129,2,4,0,0
2007,S,286,3,12,1,1,0,0
2007,S,291,1,129,5,3,0,0
2007,S,291,2,97,0,1,0,0
2007,S,291,7,316,3,0,0,0
2007,S,296,1,129,3,3,0,0
2007,S,296,7,316,3,0,0,0
2007,S,301,1,129,7,1,0,0
2007,S,301,3,12,1,0,0,0
2007,S,301,7,316,1,0,0,0
2007,S,306,1,129,4,0,0,0
2007,S,306,7,316,7,0,0,0
2007,S,311,1,129,4,0,0,0
2007,S,311,3,12,1,0,0,0
2007,S,311,7,316,2,0,0,0
2007,S,316,1,129,2,0,0,0
2007,S,321,1,129,0,1,0,0
2007,S,321,2,97,0,0,1,0
2007,S,321,7,316,8,0,0,0
2007,S,326,1,129,5,0,0,0
2007,S,326,2,97,1,1,0,0
