YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2006,N,1,5,833,1,0,0,0
2006,N,1,7,316,0,9,2,3
2006,N,6,7,316,4,1,0,0
2006,N,11,1,129,1,0,0,0
2006,N,11,7,316,6,6,0,0
2006,N,16,1,129,1,0,0,0
2006,N,16,7,316,2,4,0,0
2006,N,16,7.1,316,0,3,0,0
2006,N,21,7,316,1,1,0,0
2006,N,26,7,316,1,2,0,0
2006,N,31,1,129,0,0,0,0
2006,N,31,7,316,8,0,0,0
2006,N,31,7.1,316,1,3,0,0
2006,N,31,8,371,1,0,0,0
2006,N,31,10,379,1,0,0,0
2006,N,36,7,316,0,7,0,0
2006,N,36,12,541,0,1,0,0
2006,N,41,7,316,9,0,0,0
2006,N,41,8,371,2,0,0,0
2006,N,41,9,375,1,0,0,0
2006,N,46,7,316,2,1,0,0
2006,N,51,6,802,1,0,0,0
2006,N,51,7,316,2,0,0,0
2006,N,56,7,316,1,0,0,0
2006,N,61,5,833,1,0,0,0
2006,N,61,7,316,5,2,0,0
2006,N,66,7,316,2,0,0,0
2006,N,71,7,316,2,0,0,0
2006,N,76,4,261,1,0,0,0
2006,N,81,1,129,1,1,0,0
2006,N,81,7,316,4,1,0,0
2006,N,86,1,129,0,0,3,0
2006,N,86,3,12,0,0,2,0
2006,N,86,7,316,0,3,0,0
2006,N,91,7,316,2,0,0,0
2006,N,96,1,129,0,3,0,0
2006,N,96,7,316,1,0,0,0
2006,N,101,1,129,1,0,0,0
2006,N,106,0,999,0,0,0,0
2006,N,111,7,316,1,0,0,0
2006,N,111,7,316,5,0,0,0
2006,N,116,7,316,3,0,0,0
2006,N,121,1,129,2,0,0,0
2006,N,121,7,316,2,0,0,0
2006,N,126,1,129,0,1,0,0
2006,N,131,0,999,0,0,0,0
2006,N,136,1,129,0,1,0,0
2006,N,136,7,316,0,1,0,0
2006,N,141,1,129,2,2,0,0
2006,N,141,7,316,2,0,0,0
2006,N,146,7,316,1,0,0,0
2006,N,151,1,129,1,0,0,0
2006,N,151,7,316,4,0,0,0
2006,N,156,4,261,1,0,0,0
2006,N,156,7,316,1,0,0,0
2006,N,156,13,315,1,0,0,0
2006,N,161,1,129,1,0,0,0
2006,N,166,1,129,1,0,0,0
2006,N,166,2,97,0,0,1,0
2006,N,171,1,129,1,0,0,0
2006,N,171,2,97,1,0,0,0
2006,N,176,7,316,1,0,0,0
2006,N,181,1,129,2,0,0,0
2006,N,186,1,129,1,0,0,0
2006,N,191,1,129,3,1,0,0
2006,N,191,2,97,1,0,0,0
2006,N,191,3,12,1,0,0,0
2006,N,196,1,129,3,1,2,0
2006,N,201,0,999,0,0,0,0
2006,N,206,4,261,1,0,0,0
2006,N,211,1,129,1,0,0,0
2006,N,211,3,12,0,0,1,0
2006,N,211,7,316,1,0,0,0
2006,N,216,5,833,0,1,0,0
2006,N,216,7,316,1,2,0,0
2006,N,220,0,999,0,0,0,0
2006,N,226,1,129,4,0,0,0
2006,N,226,2,97,0,1,0,0
2006,N,226,3,12,1,0,0,0
2006,N,226,4,261,1,0,0,0
2006,N,226,7,316,4,0,0,0
2006,N,231,2,97,0,1,1,0
2006,N,231,7,316,1,0,0,0
2006,N,236,1,129,3,3,0,0
2006,N,236,4,261,0,1,0,0
2006,N,236,6,802,0,1,0,0
2006,N,241,1,129,7,4,0,0
2006,N,241,4,261,5,4,0,0
2006,N,241,7,316,8,6,0,0
2006,N,241,8,371,1,0,0,0
2006,N,246,1,129,1,2,0,0
2006,N,246,4,261,0,1,0,0
2006,N,246,5,833,0,2,0,0
2006,N,246,7,316,1,1,0,0
2006,N,246,8,371,1,0,0,0
2006,N,251,1,129,0,1,0,0
2006,N,251,7,316,2,4,0,0
2006,N,256,1,129,0,2,0,0
2006,N,256,4,261,4,1,1,0
2006,N,256,7,316,3,0,0,0
2006,N,261,0,999,0,0,0,0
2006,N,266,1,129,1,0,0,0
2006,N,266,4,261,3,0,0,0
2006,N,266,7,316,0,1,0,0
2006,N,271,5,833,1,0,0,0
2006,N,276,25,585,1,0,0,0
2006,N,281,1,129,0,2,0,0
2006,N,286,1,129,0,1,0,0
2006,N,286,7,316,1,3,0,0
2006,N,291,0,999,0,0,0,0
2006,N,296,0,999,0,0,0,0
2006,N,301,0,999,0,0,0,0
2006,N,306,7,316,0,1,0,0
2006,N,311,1,129,0,0,1,0
2006,N,316,0,999,0,0,0,0
2006,N,321,7,316,1,1,0,0
2006,N,326,1,129,1,0,0,0
2006,N,326,7,316,3,0,0,0
2006,N,331,0,999,0,0,0,0
2006,N,336,2,97,1,0,0,0
2006,N,336,7,316,2,0,0,0
2006,N,341,1,129,1,0,0,0
2006,N,346,2,97,0,1,0,0
2006,N,351,7,316,3,0,0,0
2006,N,356,1,129,1,0,0,0
2006,N,356,4,261,1,0,0,0
2006,N,356,7,316,6,0,0,0
2006,N,361,1,129,1,0,0,0
2006,N,361,2,97,1,1,0,0
2006,N,361,7,316,4,0,0,0
2006,N,361,25,585,1,0,0,0
2006,N,366,7,316,3,0,0,0
2006,N,366,25,585,1,0,0,0
2006,N,371,1,129,4,0,0,0
2006,N,371,2,97,1,3,0,0
2006,N,371,4,261,2,1,0,0
2006,N,371,7,316,3,0,0,0
2006,N,376,2,97,0,0,1,0
2006,N,381,4,261,0,1,0,0
2006,N,381,7,316,7,0,0,0
2006,N,386,2,97,1,0,0,0
2006,N,386,7,316,3,0,0,0
2006,N,391,1,129,8,2,0,0
2006,N,391,2,97,0,1,1,0
2006,N,391,7,316,27,4,0,0
2006,N,391,25,585,7,0,0,0
2006,N,396,7,316,25,1,0,0
2006,N,396,25,585,1,0,0,0
2006,N,401,1,129,1,1,0,0
2006,N,401,7,316,13,1,0,0
2006,N,401,25,585,3,0,0,0
2006,N,406,7,316,14,0,0,0
2006,N,411,7,316,2,0,0,0
2006,N,416,1,129,5,0,0,0
2006,N,416,2,97,1,1,0,0
2006,N,416,4,261,1,0,0,0
2006,N,416,7,316,5,0,0,0
2006,N,416,25,585,1,0,0,0
2006,N,421,1,129,1,0,0,0
2006,N,421,2,97,1,2,1,0
2006,N,421,7,316,3,0,0,0
2006,N,421,25,585,1,0,0,0
2006,N,426,1,129,2,0,0,0
2006,N,426,7,316,6,0,0,0
2006,N,431,1,129,0,2,0,0
2006,N,431,2,97,1,0,0,0
2006,N,431,7,316,1,0,0,0
2006,N,436,1,129,5,0,0,0
2006,N,436,7,316,3,0,0,0
2006,N,441,1,129,6,5,0,0
2006,N,441,7,316,2,0,0,0
2006,N,446,1,129,5,4,1,0
2006,N,446,7,316,3,0,0,0
2006,N,451,7,316,3,0,0,0
2006,N,456,1,129,4,0,0,0
2006,N,456,7,316,4,1,0,0
2006,N,461,1,129,3,2,0,0
2006,N,461,2,97,1,0,0,0
2006,N,461,7,316,18,0,0,0
2006,N,466,0,999,0,0,0,0
2006,N,466,1,129,1,1,0,0
2006,N,466,7,316,3,0,0,0
2006,N,471,1,129,2,2,0,0
2006,N,471,7,316,1,0,0,0
2006,N,476,1,129,4,5,0,0
2006,N,476,7,316,2,0,0,0
2006,N,481,1,129,3,3,0,0
2006,N,481,7,316,2,0,0,0
2006,N,486,1,129,2,5,0,0
2006,N,486,7,316,5,0,0,0
2006,N,491,1,129,1,0,0,0
2006,N,491,7,316,8,0,0,0
2006,N,496,1,129,8,9,0,0
2006,N,496,7,316,5,1,0,0
2006,N,501,1,129,1,0,0,0
2006,N,501,7,316,4,0,0,0
2006,N,506,1,129,8,4,0,0
2006,N,506,7,316,11,0,0,0
2006,N,511,1,129,6,1,1,0
2006,N,511,7,316,1,0,0,0
2006,N,516,1,129,4,9,0,0
2006,N,516,7,316,14,0,0,0
