YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
1996,N,1,7,316,2,15,4,0
1996,N,1,5,833,0,1,0,0
1996,N,6,7,316,3,3,0,0
1996,N,6,5,833,0,1,0,0
1996,N,11,7,316,3,4,1,0
1996,N,11,12,541,0,0,1,0
1996,N,16,7,316,5,6,3,0
1996,N,16,15,746,0,1,0,0
1996,N,21,15,746,0,0,0,2
1996,N,21,12,541,0,0,2,2
1996,N,21,5,833,0,1,0,0
1996,N,21,7,316,1,0,1,0
1996,N,26,7,316,4,0,0,0
1996,N,31,5,833,0,2,0,0
1996,N,31,9,375,1,0,1,1
1996,N,31,7,316,1,0,1,1
1996,N,36,7,316,3,7,0,0
1996,N,36,5,833,0,1,0,0
1996,N,36,6,802,0,1,0,0
1996,N,36,.,999,1,0,0,0
1996,N,36,12,541,1,0,1,0
1996,N,36,15,746,0,0,1,1
1996,N,41,9,375,0,0,2,1
1996,N,41,7,316,2,1,2,0
1996,N,41,15,746,0,0,1,0
1996,N,41,8,371,0,1,0,0
1996,N,46,7,316,1,0,0,0
1996,N,46,8,371,1,1,0,0
1996,N,46,12,541,0,1,1,0
1996,N,56,12,541,0,1,0,0
1996,N,56,7,316,1,1,0,0
1996,N,61,7,316,2,1,0,0
1996,N,61,5,833,0,1,0,0
1996,N,61,4,261,1,0,0,0
1996,N,61,9,375,4,0,0,0
1996,N,61,12,541,0,1,0,0
1996,N,66,12,541,0,1,0,0
1996,N,66,6,802,0,1,0,0
1996,N,66,15,746,0,1,0,0
1996,N,66,5,833,0,1,0,0
1996,N,66,9,375,1,0,0,0
1996,N,71,7,316,7,0,0,0
1996,N,71,5,833,1,1,0,0
1996,N,76,7,316,13,0,0,0
1996,N,76,9,375,4,0,0,0
1996,N,81,7,316,5,1,0,0
1996,N,81,5,833,0,1,0,0
1996,N,86,7,316,8,3,0,0
1996,N,86,8,371,1,0,0,0
1996,N,86,1,129,1,2,0,0
1996,N,86,3,012,0,1,0,0
1996,N,91,7,316,3,0,0,0
1996,N,96,7,316,1,0,0,0
1996,N,96,5,833,1,2,0,0
1996,N,96,1,129,1,0,0,0
1996,N,96,9,375,4,0,0,0
1996,N,101,5,833,0,1,0,0
1996,N,106,5,833,1,0,0,0
1996,N,106,7,316,1,0,0,0
1996,N,116,7,316,3,0,0,0
1996,N,126,1,129,0,1,0,0
1996,N,131,5,833,0,1,0,0
1996,N,136,5,833,0,2,0,0
1996,N,136,7,316,0,1,0,0
1996,N,141,.,999,0,0,0,0
1996,N,146,7,316,3,0,0,0
1996,N,151,3,012,1,1,0,0
1996,N,156,7,316,1,0,0,0
1996,N,156,5,833,1,0,0,0
1996,N,161,.,999,0,0,0,0
1996,N,166,2,097,0,1,0,0
1996,N,171,.,999,0,0,0,0
1996,N,176,.,999,0,0,0,0
1996,N,181,3,012,1,0,0,0
1996,N,186,1,129,1,0,0,0
1996,N,186,9,375,1,0,0,0
1996,N,191,7.1,316,0,4,0,0
1996,N,191,7,316,1,1,1,0
1996,N,196,3,012,0,1,0,0
1996,N,196,1,129,0,1,0,0
1996,N,201,.,999,0,0,0,0
1996,N,206,7,316,1,0,0,0
1996,N,206,4,261,1,0,0,0
1996,N,211,7,316,3,0,0,0
1996,N,211,4,261,1,0,0,0
1996,N,211,3,012,0,0,1,0
1996,N,211,9,375,1,0,0,0
1996,N,216,.,999,0,0,0,0
1996,N,221,7,316,1,0,0,0
1996,N,221,3,012,0,0,2,0
1996,N,221,9,375,1,0,0,0
1996,N,226,4,261,2,0,0,0
1996,N,226,2,097,0,1,0,0
1996,N,226,7,316,0,1,0,0
1996,N,226,9,375,1,0,0,0
1996,N,231,1,129,0,1,0,0
1996,N,231,7,316,2,0,0,0
1996,N,231,2,097,0,1,0,0
1996,N,236,4,261,2,0,0,0
1996,N,236,1,129,0,1,0,0
1996,N,236,9,375,1,0,0,0
1996,N,241,7,316,5,3,0,0
1996,N,246,7,316,1,1,0,2
1996,N,246,1,129,1,0,0,0
1996,N,246,8,371,0,1,0,0
1996,N,246,4,261,1,0,0,0
1996,N,251,7,316,4,6,0,0
1996,N,251,5,833,1,1,0,0
1996,N,256,7,316,2,0,0,0
1996,N,256,1,129,1,0,0,0
1996,N,256,4,261,0,1,0,0
1996,N,261,7,316,0,0,1,0
1996,N,261,12,541,0,0,1,0
1996,N,266,7,316,1,0,0,0
1996,N,271,7,316,5,1,0,0
1996,N,276,5,833,0,2,0,0
1996,N,281,7,316,4,0,0,0
1996,N,281,5,833,0,1,0,0
1996,N,286,7,316,4,5,0,0
1996,N,286,8,371,0,1,5,0
1996,N,291,5,833,1,1,0,0
1996,N,291,7,316,1,0,0,0
1996,N,296,.,999,0,0,0,0
1996,N,301,.,999,0,0,0,0
1996,N,306,.,999,0,0,0,0
1996,N,311,7,316,0,1,0,0
1996,N,311,1,129,0,1,0,0
1996,N,316,1,129,1,0,0,0
1996,N,321,7,316,2,0,0,0
1996,N,321,1,129,0,0,2,0
1996,N,326,.,999,0,0,0,0
1996,N,331,.,999,0,0,0,0
1996,N,336,7,316,2,0,0,0
