YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2013,N,1,7,316,2,0,0,1
2013,N,5,7,316,1,0,0,0
2013,N,11,7,316,1,1,0,1
2013,N,16,7,316,12,0,0,0
2013,N,21,7,316,9,0,0,0
2013,N,21,9,375,1,0,0,0
2013,N,21,15,746,1,1,0,0
2013,N,26,1,129,0,1,0,0
2013,N,26,7,316,8,3,0,0
2013,N,26,9,375,0,1,0,0
2013,N,31,1,129,0,0,1,0
2013,N,31,7,316,13,4,0,0
2013,N,36,7,316,2,3,2,0
2013,N,41,7,316,3,2,0,0
2013,N,46,7,316,2,0,0,0
2013,N,51,5,833,2,0,0,0
2013,N,51,7,316,5,0,0,0
2013,N,56,5,833,0,1,0,0
2013,N,56,7,316,1,0,0,0
2013,N,56,12,541,1,0,0,0
2013,N,61,7,316,2,0,0,0
2013,N,66,7,316,1,0,0,0
2013,N,71,0,0,0,0,0,0
2013,N,76,4,261,1,0,0,0
2013,N,76,7,316,1,0,0,0
2013,N,81,1,129,1,0,0,0
2013,N,86,1,129,0,0,1,0
2013,N,86,3,12,0,0,2,0
2013,N,86,5,833,1,0,0,0
2013,N,91,1,129,1,0,0,0
2013,N,91,7,316,2,1,0,0
2013,N,91,8,371,1,0,0,0
2013,N,96,1,129,0,1,2,0
2013,N,96,5,833,0,1,0,0
2013,N,101,1,129,2,1,0,0
2013,N,101,7,316,2,0,0,0
2013,N,106,1,129,1,0,0,0
2013,N,111,1,129,2,1,0,0
2013,N,111,5,833,1,0,0,0
2013,N,111,7,316,5,0,0,0
2013,N,116,1,129,6,0,0,0
2013,N,116,7,316,3,0,0,0
2013,N,121,7,316,1,0,0,0
2013,N,126,1,129,0,1,0,0
2013,N,131,0,0,0,0,0,0
2013,N,136,1,129,1,1,0,0
2013,N,136,7,316,1,0,0,0
2013,N,141,1,129,1,4,1,0
2013,N,146,2,97,1,0,0,0
2013,N,146,7,316,2,0,0,0
2013,N,151,1,129,2,1,0,0
2013,N,151,3,12,1,0,0,0
2013,N,156,1,129,4,4,0,0
2013,N,156,3,12,3,0,0,0
2013,N,156,7,316,1,0,0,0
2013,N,161,1,129,2,0,0,0
2013,N,161,3,12,1,0,0,0
2013,N,166,1,129,2,0,0,0
2013,N,166,2,97,0,0,1,0
2013,N,166,7,316,1,0,0,0
2013,N,171,1,129,1,0,0,0
2013,N,171,2,97,0,1,0,0
2013,N,171,3,12,2,0,0,0
2013,N,171,7,316,1,0,0,0
2013,N,176,5,833,0,1,0,0
2013,N,181,1,129,1,2,0,0
2013,N,181,3,12,1,0,0,0
2013,N,181,7,316,1,0,0,0
2013,N,186,1,129,2,2,0,0
2013,N,186,5,833,1,0,0,0
2013,N,186,7,316,1,0,0,0
2013,N,191,1,129,3,3,0,0
2013,N,191,2,97,0,1,0,0
2013,N,191,8,371,1,0,0,0
2013,N,196,1,129,0,2,1,0
2013,N,196,3,12,1,0,0,0
2013,N,196,5,833,3,0,0,0
2013,N,201,1,129,3,0,0,0
2013,N,201,7,316,3,0,0,0
2013,N,206,7,316,1,0,0,0
2013,N,211,7,316,3,0,0,0
2013,N,216,7,316,3,1,0,0
2013,N,221,0,0,0,0,0,0
2013,N,226,2,97,0,0,1,0
2013,N,231,2,97,0,0,1,0
2013,N,236,1,129,2,1,0,0
2013,N,236,4,261,1,0,0,0
2013,N,236,5,833,2,0,0,0
2013,N,236,7,316,13,0,0,0
2013,N,236,8,371,1,0,0,0
2013,N,241,1,129,0,2,0,0
2013,N,241,4,261,8,3,0,0
2013,N,241,7,316,27,3,0,0
2013,N,246,1,129,0,3,0,0
2013,N,246,3,12,0,1,0,0
2013,N,246,5,833,1,0,0,0
2013,N,246,7,316,9,2,0,0
2013,N,251,1,129,0,1,0,0
2013,N,251,5,833,1,0,0,0
2013,N,251,7,316,3,1,0,0
2013,N,256,1,129,0,3,0,0
2013,N,256,4,261,0,1,0,0
2013,N,256,7,316,4,0,0,0
