YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
1986,N,46,12,541,0,4,1,0
1986,N,46,12.1,541,0,0,1,0
1986,N,46,15,746,1,0,0,0
1986,N,47,7,316,3,1,0,0
1986,N,47,12,541,0,1,1,0
1986,N,48,7,316,2,0,0,0
1986,N,48,12,541,1,0,0,0
1986,N,49,7,316,2,0,0,0
1986,N,49,12,541,0,1,0,0
1986,N,50,7,316,1,0,0,0
1986,N,50,12,541,0,5,1,0
1986,N,51,12,541,0,1,0,0
1986,N,52,7,316,1,0,0,0
1986,N,53,7,316,3,0,0,0
1986,N,53,9,375,1,0,0,0
1986,N,54,3,12,0,0,1,0
1986,N,54,7,316,4,0,0,0
1986,N,54,12,541,0,1,0,0
1986,N,55,7,316,5,0,0,0
1986,N,55,12,541,0,1,0,0
1986,N,56,7,316,8,0,0,0
1986,N,57,4,261,1,0,0,0
1986,N,57,7,316,4,0,0,0
1986,N,58,7,316,4,0,0,0
1986,N,58,12,541,1,0,1,0
1986,N,59,7,316,1,0,0,0
1986,N,60,7,316,3,0,0,0
1986,N,61,7,316,4,0,0,0
1986,N,61,9,375,1,0,0,0
1986,N,61,12,541,1,0,0,0
1986,N,62,5,833,0,1,0,0
1986,N,62,7,316,3,0,0,0
1986,N,63,2,97,0,0,1,0
1986,N,63,3,12,0,0,1,0
1986,N,63,5,833,0,1,0,0
1986,N,63,7,316,2,0,0,0
1986,N,63,12,541,0,1,1,0
1986,N,64,5,833,1,0,0,0
1986,N,64,7,316,2,0,0,0
1986,N,64,8,371,7,0,0,0
1986,N,64,12,541,1,0,1,0
1986,N,64,15,746,0,1,0,0
1986,N,65,1,129,3,0,0,0
1986,N,65,7,316,8,0,0,0
1986,N,65,8,371,3,0,0,0
1986,N,65,12,541,1,1,1,0
1986,N,65,15,746,0,1,1,0
1986,N,66,6,802,1,0,0,0
1986,N,66,7,316,4,1,0,0
1986,N,66,8,371,4,0,0,0
1986,N,66,12,541,2,4,1,0
1986,N,66,15,746,0,0,1,0
1986,N,67,6,802,0,1,0,0
1986,N,67,12,541,1,1,0,0
1986,N,67,15,746,0,1,1,0
1986,N,67,15.1,746,0,0,1,0
1986,N,68,5,833,1,0,0,0
1986,N,68,12,541,0,3,0,0
1986,N,68,12.1,541,0,1,2,0
1986,N,68,15,746,0,1,0,0
1986,N,69,5,833,1,0,0,0
1986,N,69,7,316,1,0,0,0
1986,N,69,15,746,0,4,1,0
1986,N,70,1,129,0,1,0,0
1986,N,70,3,12,1,0,0,0
1986,N,70,5,833,0,0,2,1
1986,N,70,7,316,1,0,0,0
1986,N,70,12,541,1,1,1,0
1986,N,71,1,129,1,0,0,0
1986,N,71,5,833,1,1,0,0
1986,N,71,7,316,6,0,0,0
1986,N,72,1,129,1,1,0,0
1986,N,72,7,316,4,0,0,0
1986,N,72,12,541,1,1,0,0
1986,N,72,15,746,0,0,3,0
1986,N,73,1,129,1,0,0,0
1986,N,73,7,316,1,0,0,0
1986,N,73,15,746,0,0,4,0
1986,N,73,15.1,746,0,0,1,0
1986,N,74,1,129,0,1,0,0
1986,N,74,7,316,2,0,0,0
1986,N,75,1,129,1,0,0,0
1986,N,75,4,261,1,0,0,0
1986,N,75,5,833,0,1,0,0
1986,N,76,1,129,2,2,0,0
1986,N,76,3,12,1,0,0,0
1986,N,76,7,316,8,0,0,0
1986,N,76,12,541,0,1,0,0
1986,N,77,1,129,2,1,0,0
1986,N,77,4,261,0,1,0,0
1986,N,77,5,833,0,1,0,0
1986,N,77,7,316,2,0,0,0
1986,N,78,1,129,3,1,0,0
1986,N,78,5,833,0,1,0,0
1986,N,78,7,316,3,0,0,0
1986,N,79,1,129,2,0,0,0
1986,N,79,3,12,0,0,1,0
1986,N,79,7,316,4,0,0,0
1986,N,80,5,833,1,1,0,0
1986,N,80,7,316,2,0,0,0
1986,N,81,5,833,0,1,0,0
1986,N,81,7,316,3,0,0,0
1986,N,82,0,0,0,0,0,0
1986,N,83,3,12,1,0,0,0
1986,N,83,5,833,0,1,0,0
1986,N,83,7,316,3,0,0,0
1986,N,84,1,129,0,1,0,0
1986,N,84,5,833,0,1,0,0
1986,N,84,7,316,5,0,0,0
1986,N,85,5,833,1,2,0,0
1986,N,85,7,316,3,0,0,0
1986,N,86,1,129,1,0,0,0
1986,N,87,7,316,3,0,0,0
1986,N,88,1,129,1,0,0,0
1986,N,88,5,833,1,0,0,0
1986,N,88,7,316,3,0,0,0
1986,N,89,1,129,1,0,0,0
1986,N,89,7,316,1,0,0,0
1986,N,90,1,129,0,1,0,0
1986,N,90,7,316,2,0,0,0
1986,N,91,7,316,1,0,0,0
1986,N,92,0,0,0,0,0,0
1986,N,93,0,0,0,0,0,0
1986,N,94,5,833,0,1,0,0
1986,N,95,1,129,1,1,0,0
1986,N,95,5,833,0,1,0,0
1986,N,96,7.1,316,0,2,3,0
1986,N,97,1,129,1,0,0,0
1986,N,97,7,316,1,0,0,0
1986,N,98,0,0,0,0,0,0
1986,N,99,7.1,316,0,2,0,0
1986,N,100,7.1,316,1,1,0,0
1986,N,101,5,833,1,0,0,0
1986,N,101,7,316,1,0,0,0
1986,N,102,3,12,0,1,0,0
1986,N,103,1,129,1,0,0,0
1986,N,103,7,316,2,1,0,0
1986,N,104,7.1,316,0,0,1,0
1986,N,105,0,0,0,0,0,0
1986,N,106,7,316,2,0,0,0
1986,N,107,7,316,1,1,0,0
1986,N,108,0,0,0,0,0,0
1986,N,109,1,129,1,0,0,0
1986,N,110,0,0,0,0,0,0
1986,N,111,0,0,0,0,0,0
1986,N,112,5,833,1,0,0,0
1986,N,112,7,316,1,0,0,0
1986,N,113,7,316,2,0,0,0
1986,N,114,0,0,0,0,0,0
1986,N,115,1,129,0,1,0,0
1986,N,115,7,316,1,0,0,0
1986,N,116,1,129,1,0,0,0
1986,N,116,3,12,1,0,0,0
1986,N,116,7,316,2,0,0,0
1986,N,117,1,129,2,2,0,0
1986,N,117,7,316,3,0,0,0
1986,N,118,1,129,2,0,0,0
1986,N,118,7,316,4,0,0,0
1986,N,119,1,129,1,0,0,0
1986,N,119,2,97,2,0,0,0
1986,N,119,3,12,1,0,0,0
1986,N,119,6,802,1,0,0,0
1986,N,119,7,316,5,0,0,0
1986,N,119,8,371,5,0,0,0
1986,N,120,1,129,1,0,0,0
1986,N,120,7,316,6,0,0,0
1986,N,121,7,316,4,0,0,0
1986,N,122,7,316,1,0,0,0
1986,N,123,5,833,1,0,0,0
1986,N,124,7,316,4,0,0,0
1986,N,124,9,375,1,0,0,0
1986,N,125,1,129,1,0,0,0
1986,N,125,7,316,1,0,0,0
1986,N,126,5,833,1,0,0,0
1986,N,126,7,316,1,0,0,0
1986,N,127,1,129,2,0,0,0
1986,N,127,7,316,1,0,0,0
1986,N,128,6,802,1,0,0,0
1986,N,129,7,316,2,0,0,0
1986,N,130,3,12,0,1,0,0
1986,N,130,3.1,12,0,1,0,0
1986,N,130,5,833,0,1,0,0
1986,N,131,7,316,3,0,0,0
1986,N,132,1,129,1,0,0,0
1986,N,132,2,97,1,0,0,0
1986,N,132,8,371,1,1,0,0
1986,N,133,3,12,0,0,1,0
1986,N,133,7,316,1,0,0,0
1986,N,134,3,12,0,0,1,0
1986,N,134,5,833,1,0,0,0
1986,N,134,7,316,1,0,0,0
1986,N,135,5,833,0,2,0,0
1986,N,136,5,833,1,0,0,0
1986,N,136,7,316,1,0,0,0
1986,N,137,7,316,1,0,0,0
1986,N,138,4,261,1,0,0,0
1986,N,139,7,316,1,0,0,0
1986,N,140,7,316,1,0,0,0
1986,N,141,0,0,0,0,0,0
1986,N,142,0,0,0,0,0,0
1986,N,143,5,833,0,1,0,0
1986,N,144,0,0,0,0,0,0
1986,N,145,1,129,3,0,0,0
1986,N,146,1,129,2,0,0,0
1986,N,146,2,97,1,0,0,0
1986,N,146,7,316,1,0,0,0
1986,N,147,1,129,1,0,0,0
1986,N,148,1,129,1,0,0,0
1986,N,149,1,129,2,0,0,0
1986,N,149,7,316,1,0,0,0
1986,N,150,1,129,1,0,0,0
1986,N,150,9,375,1,0,0,0
1986,N,151,1,129,1,0,0,0
1986,N,151,3,12,1,0,0,0
1986,N,152,1,129,4,1,0,0
1986,N,152,2,97,1,0,0,0
1986,N,152,3,12,1,0,0,0
1986,N,152,5,833,1,0,0,0
1986,N,152,7,316,1,0,0,0
1986,N,153,1,129,10,1,0,0
1986,N,153,2,97,2,0,0,0
1986,N,153,3,12,2,0,0,0
1986,N,154,1,129,8,0,0,0
1986,N,154,3,12,1,0,0,0
1986,N,155,2,97,2,0,0,0
1986,N,155,5,833,1,0,0,0
1986,N,156,1,129,1,0,0,0
1986,N,157,1,129,4,1,0,0
1986,N,157,2,97,1,0,0,0
1986,N,158,1,129,1,0,0,0
1986,N,159,1,129,2,0,0,0
1986,N,160,1,129,1,0,0,0
1986,N,161,7,316,1,0,0,0
1986,N,162,1,129,1,0,0,0
1986,N,162,5,833,1,0,0,0
1986,N,163,1,129,2,0,0,0
1986,N,164,3,12,1,0,0,0
1986,N,165,1,129,1,0,0,0
1986,N,165,5,833,0,1,0,0
1986,N,165,7,316,1,0,0,0
1986,N,166,1,129,1,0,0,0
1986,N,166,2,97,1,0,0,0
1986,N,167,0,0,0,0,0,0
1986,N,168,0,0,0,0,0,0
1986,N,169,0,0,0,0,0,0
1986,N,170,2,97,1,0,0,0
1986,N,171,0,0,0,0,0,0
1986,N,172,3,12,1,0,0,0
