YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2011,N,146,1,129,1,0,0,0
2011,N,146,5,833,1,0,0,0
2011,N,146,7,316,2,0,0,0
2011,N,151,1,129,7,0,0,0
2011,N,151,2,97,1,0,0,0
2011,N,151,3,12,1,0,0,0
2011,N,151,5,833,1,0,0,0
2011,N,151,7,316,4,0,0,0
2011,N,156,1,129,9,0,0,0
2011,N,156,3,12,4,0,0,0
2011,N,156,7,316,3,0,0,0
2011,N,161,1,129,4,0,0,0
2011,N,161,3,12,2,0,0,0
2011,N,166,1,129,2,0,0,0
2011,N,166,2,97,0,0,1,0
2011,N,166,5,833,2,0,0,0
2011,N,166,7,316,1,0,0,0
2011,N,171,1,129,1,0,0,0
2011,N,171,2,97,1,0,0,0
2011,N,171,3,12,1,0,0,0
2011,N,171,5,833,3,0,0,0
2011,N,176,5,833,2,0,0,0
2011,N,181,1,129,4,0,0,0
2011,N,181,5,833,2,0,0,0
2011,N,181,7,316,1,0,0,0
2011,N,186,1,129,2,0,0,0
2011,N,186,5,833,1,0,0,0
2011,N,191,1,129,9,0,0,0
2011,N,191,2,97,1,0,0,0
2011,N,191,3,12,2,0,0,0
2011,N,196,1,129,1,2,1,0
2011,N,196,5,833,1,0,0,0
2011,N,201,7,316,3,0,0,0
2011,N,206,5,833,1,0,0,0
2011,N,206,7,316,3,0,0,0
2011,N,211,3,12,0,0,1,0
2011,N,211,5,833,1,0,0,0
2011,N,211,7,316,1,0,0,0
2011,N,216,5,833,2,0,0,0
2011,N,221,5,833,2,0,0,0
2011,N,226,1,129,1,0,0,0
2011,N,226,2,97,0,1,0,0
2011,N,226,7,316,2,0,0,0
2011,N,231,2,97,0,1,0,0
2011,N,236,1,129,1,0,0,0
2011,N,236,4,261,1,0,0,0
2011,N,236,5,833,1,0,0,0
2011,N,236,6,802,1,0,0,0
2011,N,236,7,316,8,0,0,0
2011,N,236,8,371,2,0,0,0
2011,N,241,1,129,1,1,0,0
2011,N,241,4,261,7,0,0,0
2011,N,241,7,316,18,0,0,0
2011,N,246,1,129,0,3,0,0
2011,N,246,4,261,0,1,0,0
2011,N,246,5,833,2,0,0,0
2011,N,246,7,316,8,0,0,0
2011,N,251,4,261,1,0,0,0
2011,N,251,5,833,2,0,0,0
2011,N,251,7,316,7,0,0,0
2011,N,256,1,129,1,1,0,0
2011,N,256,3,12,4,0,0,0
2011,N,256,4,261,3,2,0,0
2011,N,256,5,833,3,0,0,0
2011,N,256,7,316,11,0,0,0
2011,N,261,1,129,0,1,0,0
2011,N,261,5,833,1,0,0,0
2011,N,266,1,129,0,1,0,0
2011,N,266,4,261,2,0,0,0
2011,N,266,7,316,1,0,0,0
2011,N,271,5,833,4,0,0,0
2011,N,276,1,129,1,0,0,0
2011,N,276,5,833,1,0,0,0
2011,N,276,7,316,1,0,0,0
2011,N,276,25,585,3,0,0,0
2011,N,281,1,129,2,0,0,0
2011,N,281,7,316,1,0,0,0
2011,N,281,25,585,1,0,0,0
2011,N,286,1,129,0,1,0,0
2011,N,286,5,833,2,1,0,0
2011,N,286,25,585,1,0,0,0
2011,N,291,5,833,22,9,0,0
2011,N,291,7,316,1,0,0,0
2011,N,296,0,0,0,0,0,0
2011,N,301,0,0,0,0,0,0
2011,N,306,5,833,1,1,0,0
2011,N,306,7,316,1,0,0,0
2011,N,311,1,129,0,0,1,0
2011,N,311,5,833,8,9,0,0
2011,N,311,7,316,1,0,0,0
2011,N,316,1,129,2,1,0,0
2011,N,316,5,833,3,13,0,0
2011,N,321,1,129,2,1,0,0
2011,N,321,5,833,4,8,0,0
2011,N,326,1,129,4,0,0,0
2011,N,326,5,833,7,2,0,0
2011,N,331,1,129,1,0,0,0
2011,N,331,7,316,1,0,0,0
2011,N,331,25,585,3,0,0,0
2011,N,336,2,97,1,0,0,0
2011,N,336,5,833,1,0,0,0
2011,N,336,7,316,3,0,0,0
2011,N,341,1,129,4,0,0,0
2011,N,341,2,97,1,0,0,0
2011,N,341,3,12,1,0,0,0
2011,N,341,4,261,1,0,0,0
2011,N,341,7,316,18,0,0,0
2011,N,341,25,585,1,0,0,0
2011,N,346,2,97,0,1,0,0
2011,N,346,7,316,8,0,0,0
2011,N,351,4,261,1,0,0,0
2011,N,351,7,316,5,0,0,0
2011,N,356,2,97,1,0,0,0
2011,N,356,3,12,3,0,0,0
2011,N,356,4,261,1,0,0,0
2011,N,356,7,316,13,0,0,0
2011,N,361,2,97,5,0,0,0
2011,N,361,7,316,1,0,0,0
2011,N,366,2,97,1,0,0,0
2011,N,366,5,833,0,1,0,0
2011,N,366,7,316,1,0,0,0
2011,N,371,1,129,1,0,0,0
2011,N,371,2,97,1,1,0,0
2011,N,376,5,833,1,0,0,0
2011,N,381,7,316,2,0,0,0
2011,N,386,2,97,1,0,0,0
2011,N,386,4,261,1,0,0,0
2011,N,386,7,316,1,0,0,0
2011,N,391,1,129,2,0,0,0
2011,N,391,2,97,0,1,0,0
2011,N,391,7,316,6,0,0,0
2011,N,391,25,585,4,0,0,0
2011,N,396,7,316,20,0,0,0
2011,N,401,1,129,4,0,0,0
2011,N,401,7,316,26,0,0,0
2011,N,401,25,585,4,0,0,0
2011,N,406,1,129,3,0,0,0
2011,N,406,7,316,31,2,0,0
2011,N,411,1,129,3,0,0,0
2011,N,411,7,316,26,0,0,0
2011,N,411,25,585,3,0,0,0
2011,N,416,1,129,4,2,0,0
2011,N,416,2,97,1,1,0,0
2011,N,416,7,316,28,0,0,0
2011,N,416,25,585,1,0,0,0
2011,N,421,1,129,0,1,0,0
2011,N,421,2,97,0,2,0,0
2011,N,421,7,316,19,0,0,0
2011,N,426,1,129,4,0,0,0
2011,N,426,7,316,44,1,0,0
2011,N,431,1,129,4,1,0,0
2011,N,431,2,97,0,1,0,0
2011,N,431,5,833,1,0,0,0
2011,N,431,7,316,19,0,0,0
2011,N,436,1,129,2,1,0,0
2011,N,436,5,833,0,1,0,0
2011,N,436,7,316,15,1,0,0
2011,N,441,1,129,2,5,0,0
2011,N,441,7,316,9,0,0,0
2011,N,446,1,129,7,1,1,0
2011,N,446,3,12,1,0,0,0
2011,N,446,7,316,7,0,0,0
2011,N,451,1,129,3,0,0,0
2011,N,451,7,316,18,0,0,0
2011,N,456,1,129,14,0,0,0
2011,N,456,7,316,13,0,0,0
2011,N,461,1,129,5,3,0,0
2011,N,461,7,316,9,0,0,0
2011,N,466,1,129,3,0,0,0
2011,N,466,7,316,11,0,0,0
2011,N,471,1,129,2,2,0,0
2011,N,471,7,316,6,0,0,0
2011,N,476,1,129,0,5,0,0
2011,N,476,7,316,5,0,0,0
2011,N,481,1,129,3,0,2,0
2011,N,481,5,833,2,0,0,0
2011,N,481,7,316,1,0,0,0
2011,N,486,1,129,5,3,0,0
2011,N,486,5,833,1,0,0,0
2011,N,486,7,316,1,0,0,0
2011,N,491,1,129,2,0,0,0
2011,N,491,7,316,14,0,0,0
2011,N,496,1,129,5,4,1,0
2011,N,496,7,316,13,0,0,0
2011,N,501,1,129,2,0,0,0
2011,N,501,3,12,1,0,0,0
2011,N,501,7,316,23,0,0,0
2011,N,506,1,129,5,6,1,0
2011,N,506,5,833,1,0,0,0
2011,N,506,7,316,6,0,0,0
2011,N,511,1,129,7,1,1,0
2011,N,511,3,12,1,0,0,0
2011,N,511,7,316,4,0,0,0
2011,N,516,1,129,5,4,0,0
2011,N,516,7,316,7,0,0,0
2011,N,521,1,129,0,1,0,0
2011,N,521,7,316,17,0,0,0
2011,N,526,1,129,1,0,0,0
2011,N,526,7,316,8,0,0,0
2011,N,531,7,316,4,0,0,0
2011,N,536,1,129,1,1,0,0
2011,N,536,7,316,8,0,0,0
2011,N,541,1,129,1,1,0,0
2011,N,541,7,316,10,0,0,0
2011,N,546,1,129,5,1,0,0
2011,N,546,7,316,24,0,0,0
2011,N,551,7,316,8,0,0,0
2011,N,556,7,316,2,0,0,0
2011,N,561,1,129,2,0,0,0
2011,N,561,7,316,5,0,0,0
2011,N,566,1,129,1,0,0,0
2011,N,571,7,316,4,0,0,0
2011,N,576,1,129,1,0,0,0
2011,N,576,7,316,5,0,0,0
2011,N,576,8,371,1,0,0,0
2011,N,576,12,541,1,0,0,0
2011,N,581,7,316,11,0,0,0
2011,N,581,25,585,1,0,0,0
2011,N,586,1,129,0,2,0,0
2011,N,586,7,316,14,0,0,0
2011,N,591,7,316,2,0,0,0
2011,N,596,7,316,3,0,0,0
2011,N,601,7,316,19,0,0,0
2011,N,601,25,585,2,0,0,0
YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2011,S,1,1,129,1,0,0,0
2011,S,1,2,97,1,1,0,0
2011,S,1,5,833,0,7,0,0
2011,S,1,7,316,4,0,0,0
2011,S,6,5,833,5,4,0,0
2011,S,6,7,316,4,0,0,0
2011,S,11,5,833,13,0,0,0
2011,S,11,7,316,3,0,0,0
2011,S,16,1,129,2,0,0,0
2011,S,16,5,833,6,0,0,0
2011,S,21,1,129,1,1,0,0
2011,S,21,5,833,16,6,0,0
2011,S,21,7,316,1,1,0,0
2011,S,26,5,833,2,5,0,0
2011,S,31,5,833,4,7,0,0
2011,S,31,7,316,2,0,0,0
2011,S,36,5,833,4,0,0,0
2011,S,36,7,316,2,0,0,0
2011,S,41,7,316,1,0,0,0
2011,S,46,1,129,1,0,0,0
2011,S,46,5,833,6,7,0,0
2011,S,46,7,316,1,1,0,0
2011,S,51,5,833,4,0,0,0
2011,S,51,7,316,0,1,0,0
2011,S,56,1,129,3,0,0,0
2011,S,56,5,833,11,6,0,0
2011,S,61,5,833,6,7,0,0
2011,S,66,5,833,8,12,0,0
2011,S,71,1,129,2,0,0,0
2011,S,71,5,833,6,3,0,0
2011,S,71,7,316,3,0,0,0
2011,S,76,1,129,2,1,0,0
2011,S,76,5,833,7,25,0,0
2011,S,76,7,316,4,0,0,0
2011,S,81,1,129,1,0,0,0
2011,S,81,5,833,1,1,0,0
2011,S,81,7,316,5,0,0,0
2011,S,86,1,129,3,1,0,0
2011,S,86,5,833,7,9,0,0
2011,S,86,7,316,3,0,0,0
2011,S,91,1,129,2,0,1,0
2011,S,91,7,316,2,0,0,0
2011,S,96,1,129,3,0,0,0
2011,S,96,5,833,3,0,0,0
2011,S,96,7,316,1,0,0,0
2011,S,101,1,129,2,0,0,0
2011,S,101,5,833,2,4,0,0
2011,S,101,7,316,4,0,0,0
2011,S,106,1,129,1,0,0,0
2011,S,106,2,97,0,1,0,0
2011,S,106,4,261,2,0,0,0
2011,S,106,5,833,1,1,0,0
2011,S,106,7,316,2,0,0,0
2011,S,111,1,129,3,2,0,0
2011,S,111,5,833,7,3,0,0
2011,S,111,7,316,1,0,0,0
2011,S,116,1,129,2,1,0,0
2011,S,116,3,12,1,0,0,0
2011,S,116,5,833,18,1,0,0
2011,S,116,7,316,9,0,0,0
2011,S,121,1,129,3,0,0,0
2011,S,121,5,833,16,2,0,0
2011,S,121,7,316,2,0,0,0
2011,S,126,4,261,1,0,0,0
2011,S,126,5,833,1,0,0,0
2011,S,126,7,316,3,0,0,0
2011,S,131,5,833,0,7,0,0
2011,S,136,5,833,4,14,0,0
2011,S,136,7,316,3,0,0,0
2011,S,141,1,129,1,0,0,0
2011,S,141,5,833,1,2,0,0
2011,S,146,5,833,1,2,0,0
2011,S,146,7,316,2,0,0,0
2011,S,146,25,585,1,0,0,0
2011,S,151,1,129,1,0,0,0
2011,S,151,5,833,1,4,0,0
2011,S,156,4,261,0,0,0,1
2011,S,156,5,833,6,13,0,0
2011,S,161,1,129,2,0,0,0
2011,S,161,5,833,12,0,0,0
2011,S,161,7,316,2,0,0,0
2011,S,166,1,129,2,1,0,0
2011,S,166,5,833,16,0,0,0
2011,S,166,25,585,1,0,0,0
2011,S,171,5,833,3,5,0,0
2011,S,171,7,316,2,0,0,0
2011,S,171,25,585,3,0,0,0
2011,S,176,1,129,1,0,0,0
2011,S,176,7,316,1,0,0,0
2011,S,181,5,833,1,1,0,0
2011,S,181,7,316,1,0,0,0
2011,S,186,5,833,2,0,0,0
2011,S,186,7,316,2,0,0,0
2011,S,191,1,129,2,0,0,0
2011,S,191,5,833,0,1,0,0
2011,S,191,7,316,3,0,0,0
2011,S,196,1,129,1,0,0,0
2011,S,201,1,129,3,0,0,0
2011,S,201,5,833,0,1,0,0
2011,S,206,5,833,4,1,0,0
2011,S,211,5,833,1,0,0,0
2011,S,216,5,833,2,0,0,0
2011,S,216,7,316,1,0,0,0
2011,S,221,1,129,1,0,0,0
2011,S,221,5,833,3,16,0,0
2011,S,221,7,316,3,0,0,0
2011,S,221,25,585,2,0,0,0
2011,S,226,1,129,4,0,0,0
2011,S,226,5,833,11,0,0,0
2011,S,226,7,316,2,0,0,0
2011,S,231,1,129,1,0,0,0
2011,S,231,4,261,2,2,0,0
2011,S,231,5,833,8,0,0,0
2011,S,236,5,833,1,0,0,0
2011,S,241,1,129,1,0,0,0
2011,S,241,4,261,1,0,0,0
2011,S,241,5,833,1,0,0,0
2011,S,241,7,316,2,0,0,0
2011,S,246,5,833,2,1,0,0
2011,S,246,7,316,9,0,0,0
2011,S,251,4,261,1,0,0,0
2011,S,251,5,833,6,6,0,0
2011,S,251,7,316,4,0,0,0
2011,S,256,4,261,1,0,0,0
2011,S,256,5,833,6,5,0,0
2011,S,256,7,316,3,0,0,0
2011,S,261,5,833,9,1,0,0
2011,S,266,5,833,9,2,0,0
2011,S,271,1,129,3,1,0,0
2011,S,271,5,833,4,6,0,0
2011,S,276,1,129,1,0,0,0
2011,S,276,5,833,15,3,0,0
2011,S,276,7,316,3,0,0,0
2011,S,281,1,129,1,0,0,0
2011,S,281,5,833,6,9,0,0
2011,S,281,7,316,1,0,0,0
2011,S,286,1,129,4,2,0,0
2011,S,286,3,12,1,0,0,0
2011,S,286,4,261,1,0,0,0
2011,S,286,5,833,3,12,0,0
2011,S,291,1,129,2,0,0,0
2011,S,291,5,833,2,2,0,0
2011,S,296,1,129,8,3,0,0
2011,S,296,2,97,1,0,0,0
2011,S,296,5,833,2,2,0,0
2011,S,301,1,129,2,0,0,0
2011,S,301,5,833,7,17,0,0
2011,S,301,7,316,3,0,0,0
2011,S,306,1,129,5,0,0,0
2011,S,306,5,833,6,3,0,0
2011,S,311,1,129,1,0,0,0
2011,S,311,7,316,3,0,0,0
2011,S,316,1,129,7,0,0,0
2011,S,316,3,12,2,0,0,0
2011,S,316,5,833,3,9,0,0
2011,S,316,7,316,3,0,0,0
2011,S,321,1,129,1,1,0,0
2011,S,321,5,833,4,2,0,0
2011,S,321,7,316,2,0,0,0
2011,S,326,1,129,4,3,0,0
2011,S,326,2,97,0,1,0,0
2011,S,326,5,833,14,7,0,0
2011,S,326,7,316,5,0,0,0
2011,S,331,1,129,3,1,0,0
2011,S,331,2,97,0,1,0,0
2011,S,331,5,833,10,2,0,0
2011,S,331,7,316,4,0,0,0
2011,S,336,1,129,3,0,0,0
2011,S,336,5,833,8,5,0,0
2011,S,336,7,316,2,0,0,0
2011,S,341,1,129,3,0,0,0
2011,S,341,3,12,4,0,0,0
2011,S,341,5,833,16,1,0,0
2011,S,341,7,316,2,0,0,0
2011,S,346,1,129,3,0,0,0
2011,S,346,5,833,0,7,0,0
2011,S,346,7,316,4,0,0,0
2011,S,351,1,129,3,1,0,0
2011,S,351,5,833,9,2,0,0
2011,S,351,7,316,2,0,0,0
2011,S,356,1,129,7,4,0,0
2011,S,356,5,833,8,0,0,0
2011,S,356,7,316,3,0,0,0
2011,S,361,1,129,4,6,1,0
2011,S,361,5,833,10,2,0,0
2011,S,361,7,316,4,0,0,0
2011,S,366,1,129,1,4,0,0
2011,S,366,5,833,6,0,0,0
2011,S,366,7,316,2,0,0,0
2011,S,371,1,129,3,0,0,0
2011,S,371,5,833,1,0,0,0
2011,S,371,7,316,2,0,0,0
2011,S,376,1,129,1,1,0,0
2011,S,376,3,12,1,1,0,0
2011,S,376,5,833,20,6,0,0
2011,S,376,7,316,2,0,0,0
2011,S,381,1,129,3,2,0,0
2011,S,381,5,833,4,0,0,0
2011,S,381,7,316,5,0,0,0
2011,S,386,1,129,8,3,0,0
2011,S,386,3,12,1,0,0,0
2011,S,386,5,833,6,0,0,0
2011,S,386,7,316,7,0,0,0
2011,S,391,7,316,5,0,0,0
2011,S,396,1,129,1,0,0,0
2011,S,396,7,316,4,0,0,0
2011,S,401,1,129,1,3,0,0
2011,S,401,1,129,3,0,0,0
2011,S,401,4,261,1,0,0,0
2011,S,406,1,129,1,0,0,0
2011,S,406,7,316,8,0,0,0
2011,S,411,7,316,6,0,0,0
2011,S,416,7,316,2,0,0,0
2011,S,421,5,833,0,1,0,0
2011,S,421,7,316,8,0,0,0
2011,S,426,7,316,12,0,0,0
2011,S,431,1,129,1,0,0,0
2011,S,431,7,316,29,0,0,0
2011,S,431,8,371,1,0,0,0
2011,S,436,1,129,1,0,0,0
2011,S,436,7,316,32,0,0,0
2011,S,441,6,802,1,0,0,0
2011,S,441,7,316,4,0,0,0
2011,S,446,1,129,2,0,0,0
2011,S,446,5,833,8,7,0,0
2011,S,446,7,316,15,0,0,0
2011,S,451,1,129,1,0,0,0
2011,S,451,7,316,11,0,0,0
2011,S,456,5,833,2,0,0,0
2011,S,456,7,316,14,0,0,0
2011,S,461,1,129,1,0,0,0
2011,S,461,7,316,5,0,0,0
2011,S,466,1,129,1,2,0,0
2011,S,466,4,261,1,0,0,0
2011,S,466,7,316,4,0,0,0
2011,S,471,1,129,2,3,0,0
2011,S,471,5,833,2,2,0,0
2011,S,471,7,316,5,0,0,0
2011,S,476,1,129,3,0,0,0
2011,S,476,7,316,6,0,0,0
2011,S,481,1,129,2,0,0,0
2011,S,481,2,97,1,0,0,0
2011,S,481,7,316,8,0,0,0
2011,S,486,1,129,0,1,1,0
2011,S,486,5,833,1,0,0,0
2011,S,491,1,129,1,1,0,0
2011,S,491,5,833,14,0,0,0
2011,S,491,7,316,2,0,0,0
2011,S,496,1,129,0,1,0,0
2011,S,496,5,833,27,3,0,0
2011,S,496,7,316,3,0,0,0
2011,S,501,5,833,48,8,0,0
2011,S,501,7,316,4,0,0,0
2011,S,506,1,129,1,0,0,0
2011,S,506,3,12,1,0,0,0
2011,S,506,5,833,2,0,0,0
2011,S,506,7,316,2,0,0,0
2011,S,506,25,585,2,0,0,0
2011,S,511,1,129,0,2,0,0
2011,S,511,5,833,1,0,0,0
2011,S,511,25,585,1,0,0,0
2011,S,516,1,129,3,2,0,0
2011,S,516,5,833,4,3,0,0
2011,S,516,7,316,3,0,0,0
2011,S,521,1,129,2,0,0,0
2011,S,521,5,833,2,2,0,0
2011,S,521,7,316,3,0,0,0
2011,S,526,1,129,1,0,0,0
2011,S,526,7,316,1,0,0,0
2011,S,531,5,833,2,5,0,0
2011,S,536,5,833,0,3,0,0
2011,S,541,0,0,0,0,0,0
2011,S,546,0,0,0,0,0,0
2011,S,551,5,833,0,4,0,0
2011,S,556,0,0,0,0,0,0
2011,S,561,5,833,1,0,0,0
2011,S,566,1,129,1,0,0,0
2011,S,566,5,833,1,1,0,0
2011,S,566,7,316,4,0,0,0
2011,S,571,1,129,1,0,0,0
2011,S,571,3,12,4,0,0,0
2011,S,571,5,833,2,0,0,0
2011,S,571,7,316,7,0,0,0
2011,S,576,7,316,1,0,0,0
2011,S,581,5,833,4,0,0,0
2011,S,581,7,316,4,0,0,0
2011,S,586,5,833,2,0,0,0
2011,S,586,7,316,2,0,0,0
2011,S,591,7,316,2,0,0,0
2011,S,596,5,833,1,2,0,0
2011,S,596,7,316,8,0,0,0
2011,S,601,0,0,0,0,0,0
