YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2005,N,1,1.2,129,0,0,1,3
2005,N,1,7,316,5,0,0,0
2005,N,6,7,316,4,1,0,0
2005,N,11,1,129,1,1,0,0
2005,N,11,7,316,2,6,0,0
2005,N,16,1,129,1,0,0,0
2005,N,16,7,316,5,7,1,0
2005,N,21,2,97,0,7,0,0
2005,N,21,7,316,4,0,0,0
2005,N,21,7.1,316,0,2,0,0
2005,N,26,7,316,1,3,0,0
2005,N,31,7,316,2,5,0,0
2005,N,31,7.1,316,0,8,0,0
2005,N,36,.,999,0,0,0,0
2005,N,41,7,316,4,1,0,0
2005,N,41,7.1,316,0,1,0,0
2005,N,46,1,129,0,1,0,0
2005,N,51,6,802,0,1,0,0
2005,N,56,7,316,6,1,0,0
2005,N,61,5,833,0,1,0,0
2005,N,61,7,316,10,0,0,0
2005,N,66,7,316,2,0,0,0
2005,N,71,7,316,2,0,0,0
2005,N,76,7,316,1,0,0,0
2005,N,81,1,129,1,0,0,0
2005,N,81,4,261,1,0,0,0
2005,N,81,7,316,0,1,0,0
2005,N,86,1,129,0,0,3,0
2005,N,86,3,12,0,0,2,0
2005,N,86,7,316,0,3,0,0
2005,N,91,5,833,0,1,0,0
2005,N,91,7,316,1,3,0,0
2005,N,96,1,129,1,1,0,0
2005,N,101,5,833,1,0,0,0
2005,N,101,7,316,3,0,0,0
2005,N,106,.,999,0,0,0,0
2005,N,111,1,129,3,0,0,0
2005,N,111,7,316,0,1,0,0
2005,N,116,1,129,1,0,0,0
2005,N,116,7,316,2,0,0,0
2005,N,121,1,129,2,0,0,0
2005,N,121,7,316,1,0,0,0
2005,N,126,1,129,1,1,0,0
2005,N,126,7,316,2,0,0,0
2005,N,131,7,316,1,0,0,0
2005,N,136,.,999,0,0,0,0
2005,N,141,1,129,3,2,0,0
2005,N,141,7,316,1,0,0,0
2005,N,146,.,999,0,0,0,0
2005,N,151,.,999,0,0,0,0
2005,N,156,1,129,4,0,0,0
2005,N,156,7,316,2,0,0,0
2005,N,161,1,129,4,0,0,0
2005,N,161,7,316,1,0,0,0
2005,N,166,1,129,3,0,0,0
2005,N,166,2,97,6,5,1,0
2005,N,171,1,129,2,0,0,0
2005,N,176,1,129,1,0,0,0
2005,N,181,1,129,3,0,0,0
2005,N,186,1,129,2,0,0,0
2005,N,186,2,97,5,12,0,0
2005,N,186,7,316,7,9,0,0
2005,N,191,1,129,6,1,0,0
2005,N,191,4,261,1,0,0,0
2005,N,191,7,316,1,0,0,0
2005,N,196,1,129,2,1,2,0
2005,N,201,1,129,1,0,0,0
2005,N,201,7,316,1,0,0,0
2005,N,206,3,12,1,0,0,0
2005,N,206,7,316,1,0,0,0
2005,N,211,1,129,1,0,0,0
2005,N,211,7,316,2,0,0,0
2005,N,216,7,316,1,0,0,0
