YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
1999,S,386,7,316,8,1,0,0
1999,S,391,7,316,1,0,0,0
1999,S,396,1,129,1,0,0,0
1999,S,396,7,316,2,0,0,0
1999,S,401,1,129,4,0,0,0
1999,S,401,4,261,13,0,0,0
1999,S,401,7,316,2,0,0,0
1999,S,401,9,375,0,4,0,0
1999,S,406,1,129,6,0,0,0
1999,S,406,4,261,5,0,0,0
1999,S,406,7,316,4,0,0,0
1999,S,411,4,261,2,0,0,0
1999,S,411,7,316,2,0,0,0
1999,S,416,4,261,0,2,0,0
1999,S,421,7,316,3,0,0,0
1999,S,421,8,371,1,0,0,0
1999,S,426,1,129,2,0,0,0
1999,S,426,4,261,2,0,0,0
1999,S,426,7,316,10,0,0,0
1999,S,426,9,375,3,0,0,0
1999,S,431,7,316,14,0,0,0
1999,S,431,9,375,2,0,0,0
1999,S,436,1,129,11,0,0,0
1999,S,436,7,316,18,0,0,0
1999,S,441,7,316,3,0,0,0
1999,S,446,5,833,1,0,0,0
1999,S,446,7,316,3,0,0,0
1999,S,451,0,0,0,0,0,0
1999,S,456,3,12,1,0,0,0
1999,S,456,7,316,3,0,0,0
1999,S,461,1,129,0,1,0,0
1999,S,461,7,316,2,0,0,0
1999,S,466,7,316,1,0,0,0
1999,S,471,1,129,0,3,0,0
1999,S,471,5,833,0,1,0,0
1999,S,476,7,316,3,0,0,0
1999,S,481,7,316,2,0,0,0
1999,S,486,1,129,1,1,2,0
1999,S,486,2,97,0,0,1,0
1999,S,491,1,129,2,0,0,0
1999,S,496,1,129,1,0,0,0
1999,S,496,7,316,3,0,0,0
1999,S,501,7,316,1,0,0,0
1999,S,506,1,129,2,0,0,0
1999,S,506,7,316,3,0,0,0
1999,S,511,1,129,2,4,2,0
1999,S,516,1,129,2,1,0,0
1999,S,516,7,316,7,0,0,0
1999,S,521,7,316,1,3,0,0
1999,S,526,4,261,2,0,0,0
1999,S,526,7,316,2,0,0,0
1999,S,531,0,0,0,0,0,0
1999,S,536,0,0,0,0,0,0
1999,S,541,0,0,0,0,0,0
1999,S,546,1,129,1,0,0,0
1999,S,546,4,261,3,0,0,0
1999,S,551,0,0,0,0,0,0
1999,S,556,0,0,0,0,0,0
1999,S,561,0,0,0,0,0,0
1999,S,566,7,316,1,0,0,0
1999,S,571,4,261,2,0,0,0
1999,S,576,4,261,51,0,0,0
1999,S,581,1,129,1,0,0,0
1999,S,581,4,261,15,0,0,0
1999,S,581,7,316,2,0,0,0
1999,S,586,4,261,16,0,0,0
1999,S,586,7,316,3,0,0,0
1999,S,591,1,129,2,0,0,0
1999,S,591,4,261,1,0,0,0
1999,S,591,7,316,0,0,5,0
1999,S,596,1,129,2,0,0,0
1999,S,596,7,316,2,0,0,0
1999,S,601,0,0,0,0,0,0
