YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
89,N,1,5,833,0,1,0,0
89,N,1,7,316,0,19,4,0
89,N,6,5,833,1,0,0,0
89,N,6,7,316,3,1,0,0
89,N,6,12,541,1,0,0,0
89,N,11,7,316,6,1,0,0
89,N,11,10,379,0,1,0,0
89,N,11,12,541,0,1,0,0
89,N,16,7,316,5,4,0,0
89,N,16,12,541,0,1,0,0
89,N,16,15,746,0,1,4,0
89,N,21,5,833,0,1,0,0
89,N,21,6,802,0,1,0,0
89,N,21,12,541,0,0,2,0
89,N,21,15,746,0,2,4,0
89,N,26,0,0,0,0,0,0
89,N,31,7,316,0,1,2,0
89,N,31,9,375,0,2,0,0
89,N,31,15,746,0,0,2,0
89,N,36,7,316,6,1,0,0
89,N,36,9,375,1,0,0,0
89,N,36,12,541,1,0,0,0
89,N,36,15,746,0,2,5,0
89,N,41,7,316,5,2,0,0
89,N,41,9,375,2,0,0,0
89,N,41,12,541,0,0,1,0
89,N,41,15,746,0,0,1,0
89,N,46,7,316,5,0,0,0
89,N,46,9.9,375,13,0,0,0
89,N,46,12,541,3,1,0,1
89,N,51,7,316,1,0,0,0
89,N,56,7,316,9,1,0,0
89,N,56,9.9,375,6,0,0,0
89,N,61,7,316,19,0,0,0
89,N,61,9.9,375,12,0,0,0
89,N,61,12,541,0,1,0,0
89,N,66,6,802,0,1,0,0
89,N,66,12,541,0,3,0,0
89,N,66,15,746,0,1,1,0
89,N,71,5,833,1,0,0,0
89,N,71,7,316,1,0,0,0
89,N,71,15,746,0,0,2,0
89,N,76,9.9,375,1,0,0,0
89,N,81,5,833,1,0,0,0
89,N,86,1,129,1,0,0,0
89,N,86,3,12,2,0,0,0
89,N,86,7,316,3,0,0,0
89,N,91,0,0,0,0,0,0
89,N,96,1,129,1,0,0,0
89,N,96,7,316,2,0,0,0
89,N,96,9.9,375,1,0,0,0
89,N,101,5,833,2,0,0,0
89,N,101,7,316,2,0,0,0
89,N,106,7,316,1,0,0,0
89,N,111,0,0,0,0,0,0
89,N,116,1,129,1,0,0,0
89,N,116,3,12,0,1,0,0
89,N,116,7,316,2,0,0,0
89,N,121,7,316,1,0,0,0
89,N,126,1,129,1,0,0,0
89,N,131,7,316,2,0,0,0
89,N,136,5,833,0,1,0,0
89,N,136,7,316,0,1,0,0
89,N,141,7,316,2,0,0,0
89,N,146,0,0,0,0,0,0
89,N,151,1,129,1,0,0,0
89,N,151,3,12,1,0,0,0
89,N,156,1,129,1,0,0,0
89,N,161,0,0,0,0,0,0
89,N,166,1,129,1,0,0,0
89,N,166,2,97,1,0,0,0
89,N,171,0,0,0,0,0,0
89,N,176,1,129,1,0,0,0
89,N,181,1,129,1,0,0,0
89,N,186,1,129,0,1,0,0
89,N,186,5,833,0,1,0,0
89,N,191,7.1,316,1,2,1,0
89,N,191,8,371,0,1,0,0
89,N,196,1,129,3,0,0,0
89,N,196,3,12,2,0,0,0
89,N,201,0,0,0,0,0,0
89,N,206,3,12,1,0,0,0
89,N,206,4,261,1,0,0,0
89,N,211,3,12,0,1,0,0
89,N,216,0,0,0,0,0,0
89,N,221,3,12,0,0,1,0
89,N,226,2,97,1,0,0,0
89,N,226,7,316,0,1,0,0
89,N,231,2,97,0,1,0,0
89,N,236,1,129,4,0,0,0
89,N,236,7,316,1,0,0,0
89,N,241,7,316,1,0,0,0
89,N,241,7.1,316,0,3,0,0
89,N,241,9.9,375,1,0,0,0
89,N,246,7,316,2,0,0,0
89,N,246,7.1,316,0,5,5,0
89,N,251,5,833,0,1,0,0
89,N,251,7,316,6,2,0,0
89,N,256,7,316,2,0,0,0
89,N,256,9.9,375,1,0,0,0
89,N,261,7,316,1,0,0,0
89,N,261,12.1,541,0,3,0,0
89,N,266,7,316,2,0,0,0
89,N,271,7,316,1,0,0,0
89,N,276,7,316,0,2,0,0
89,N,281,7,316,1,0,0,0
89,N,281,8,371,4,4,0,0
89,N,286,7,316,1,0,0,0
89,N,286,8,371,1,2,0,0
89,N,291,5,833,0,1,0,0
89,N,291,7,316,1,0,0,0
89,N,296,0,0,0,0,0,0
89,N,301,0,0,0,0,0,0
89,N,306,0,0,0,0,0,0
89,N,311,1,129,1,4,0,0
89,N,311,7,316,2,1,0,0
89,N,316,0,0,0,0,0,0
89,N,321,1,129,1,1,2,0
89,N,326,0,0,0,0,0,0
89,N,331,1,129,1,0,0,0
89,N,336,1,129,1,0,0,0
89,N,336,9.9,375,2,0,0,0
89,N,341,9.9,375,1,0,0,0
89,N,346,7,316,1,0,0,0
89,N,351,1,129,1,0,0,0
89,N,351,4,261,1,0,0,0
89,N,356,1,129,2,0,0,0
89,N,356,3.1,12,2,0,0,0
89,N,356,4,261,3,1,0,0
89,N,356,7,316,1,0,0,0
89,N,361,1,129,1,0,0,0
89,N,361,2,97,2,0,0,0
89,N,361,7,316,2,0,0,0
89,N,366,0,0,0,0,0,0
89,N,371,1,129,7,0,0,0
89,N,371,2,97,1,0,0,0
89,N,371,4,261,2,0,0,0
89,N,371,7,316,3,0,0,0
89,N,376,1,129,2,0,0,0
89,N,376,2,97,2,0,0,0
89,N,381,1,129,1,0,0,0
89,N,386,7,316,2,0,0,0
89,N,391,2,97,0,0,1,0
89,N,391,7,316,14,0,0,0
89,N,391,9.9,375,7,0,0,0
89,N,396,2,97,0,0,1,0
89,N,396,3,12,0,1,0,0
89,N,396,5,833,0,1,0,0
89,N,396,7,316,1,0,0,0
89,N,401,1,129,1,0,0,0
89,N,401,5,833,0,1,0,0
89,N,401,7,316,9,0,0,0
89,N,401,9.9,375,4,0,0,0
89,N,406,7,316,2,0,0,0
89,N,406,9.9,375,2,0,0,0
89,N,411,5,833,0,1,0,0
89,N,411,7,316,2,0,0,0
89,N,416,1,129,2,0,0,0
89,N,416,5,833,1,0,0,0
89,N,416,7,316,3,1,0,0
89,N,421,1,129,1,0,0,0
89,N,421,2,97,0,2,0,0
89,N,426,1,129,1,0,0,0
89,N,426,5,833,0,1,1,0
89,N,426,7,316,0,1,0,0
89,N,431,1,129,1,0,0,0
89,N,431,5,833,0,1,0,0
89,N,431,7,316,1,0,0,0
89,N,436,1,129,3,0,0,0
89,N,436,7,316,4,1,0,0
89,N,436,7.1,316,0,3,2,0
89,N,441,1,129,5,0,0,0
89,N,441,7,316,2,0,0,0
89,N,446,1,129,1,2,0,0
89,N,451,1,129,3,0,0,0
89,N,451,7,316,1,0,0,0
89,N,456,1,129,1,0,0,0
89,N,456,7,316,2,0,0,0
89,N,461,1,129,5,2,0,0
89,N,461,7,316,6,0,0,0
89,N,461,8,371,1,0,0,0
89,N,461,9.9,375,1,0,0,0
89,N,466,7,316,6,0,0,0
89,N,466,16,762,0,1,0,0
89,N,471,1,129,1,0,0,0
89,N,471,5,833,0,1,0,0
89,N,476,1,129,3,0,0,0
89,N,476,5,833,0,1,0,0
89,N,476,7,316,4,0,0,0
89,N,481,1,129,0,1,0,0
89,N,481,5,833,0,1,0,0
89,N,481,6,802,1,0,0,0
89,N,481,7,316,1,0,0,0
